name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
net.sourceforge.pbeans.Store,6,3,30,10,3,50,22,59.46,51.16,13.5,0.9,12.5,41.67,,,20,23,380,6.05,5,25,31,83.78,31.63,178.5,0.94,43,11.32,,,23,36,506,7.11,2,8.7,31,83.78,26.05,235,0.93,106.33,21.01,,,23,21.433,0.932,0.177,0.423,106.333,-1.73,0.327,0.071,62.162,64.912,45.966,68.412,21.479,0.934,0.167,0.427,0.281,pBeans,1,74,1,0,18,185,2517,6,21,0.8942161,2390,1,2,0,0.15229653,0,0,31.054054,5,1.2297298,4
net.sourceforge.pbeans.DuplicateEntryException,2,2,2,100,1,1,1,50,24,64.86,75,0,0,0,0,1,0,0,0,0,1,100,7,18.92,100,0,0,,,,3,4,6,66.67,1,33.33,24,64.86,61.54,1,0.33,0,0,,,3,1.737,0.579,1.415,0.154,0,0.347,0.965,0.667,8.108,41.111,0,17.328,1.737,0.579,0.976,0.15,0.633,pBeans,1,3,4,0,3,6,3,2,3,2,18,0,0,1,0.7777778,0,0,5,0,0,0
net.sourceforge.pbeans.data.SQLServerDatabase,1,0,0,0,0,1,100,9,24.32,100,0,0,,,,2,1,2,50,1,50,19,51.35,79.17,0.5,0.5,0,0,,,3,2,6,33.33,1,33.33,21,56.76,63.64,2,0.67,0.5,8.33,,,3,1.877,0.626,1.348,0.257,0.5,0.298,0.829,0.333,8.108,42.045,0.025,11.305,1.877,0.626,0.652,0.222,0.296,pBeans,1,4,2,0,3,13,6,1,2,2,62,0,0,0.94545454,0.35714287,0,0,14.5,3,1.5,2
net.sourceforge.pbeans.data.DefaultDatabaseFactory,1,0,0,0,0,1,100,23,62.16,100,0,0,,,,8,7,56,12.5,2,25,20,54.05,46.51,24.5,0.88,0,0,,,9,11,72,15.28,1,11.11,34,91.89,51.52,30.5,0.85,4,5.56,,,9,7.278,0.809,0.485,0.304,4,-0.723,0.751,0.153,24.324,54.412,7.619,28.208,7.963,0.885,0.321,0.322,0.411,pBeans,1,4,1,0,7,21,0,1,4,0.33333334,96,1,0,0,0.5833333,0,0,22.5,1,0.75,2
net.sourceforge.pbeans.data.MySQLDatabase,1,0,0,0,0,1,100,9,24.32,100,0,0,,,,2,1,2,50,1,50,19,51.35,79.17,0.5,0.5,0,0,,,3,2,6,33.33,1,33.33,21,56.76,63.64,2,0.67,0.5,8.33,,,3,1.877,0.626,1.348,0.257,0.5,0.298,0.829,0.333,8.108,42.045,0.025,11.305,1.877,0.626,0.652,0.222,0.296,pBeans,1,4,2,0,3,13,6,1,2,2,73,0,0,0.94545454,0.45833334,0,0,17.25,2,1,3
net.sourceforge.pbeans.data.DatabaseFactory,2,1,2,50,1,50,27,72.97,84.38,0.5,0.5,0,0,,,2,0,2,0,2,100,8,21.62,66.67,1,1,0,0,,,4,5,12,41.67,1,25,27,72.97,61.36,3.5,0.58,0,0,,,4,2.117,0.529,1.034,0.173,0,0.034,0.91,0.417,10.811,46.25,0.03,19.584,2.829,0.707,0.633,0.362,0.397,pBeans,1,1,1,0,3,1,0,2,1,2,1,0,0,0,1,0,0,0,1,1,0
net.sourceforge.pbeans.StoreInfo,2,1,2,50,1,50,25,67.57,73.53,0.5,0.5,0,0,,,6,4,30,13.33,2,33.33,30,81.08,53.57,13,0.87,1,3.33,,,7,10,42,23.81,1,14.29,30,81.08,44.78,16,0.76,1,2.38,,,7,4.09,0.584,1.017,0.595,1,0.017,0.824,0.238,18.919,50,1.85,31.784,4.105,0.586,0.797,0.741,0.448,pBeans,1,6,1,0,6,6,15,2,6,2,6,0,0,0,0.5,0,0,0,1,1,1
net.sourceforge.pbeans.data.Database,5,6,20,30,1,20,35,94.59,57.38,7,0.7,0,0,,,2,0,2,0,2,100,11,29.73,84.62,1,1,0,0,,,7,10,42,23.81,1,14.29,35,94.59,47.3,16,0.76,4,9.52,,,7,4.326,0.618,0.869,0.492,4,-0.141,0.87,0.238,18.919,53.623,4.368,29.81,4.358,0.623,0.597,0.737,0.324,pBeans,1,8,1,0,7,8,28,5,8,2,8,0,0,0,0.3392857,0,0,0,1,1,1
net.sourceforge.pbeans.Index,2,1,2,50,1,50,25,67.57,73.53,0.5,0.5,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,25,67.57,73.53,0.5,0.5,0,0,,,2,1.029,0.514,1.009,0.845,0,0.009,0.144,0.5,5.405,41.111,0,14.05,1.86,0.93,0.941,0.978,0.014,pBeans,1,7,1,0,4,15,5,4,7,0.25,97,1,0,0,0.37142858,1,1,12.571428,4,1.1428572,1
net.sourceforge.pbeans.Persistent,4,5,12,41.67,1,25,25,67.57,58.14,3.5,0.58,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,41.67,1,25,25,67.57,58.14,3.5,0.58,0,0,,,4,3.064,0.766,0.639,0.025,0,-0.448,0.585,0.417,10.811,42.045,1.019,19.204,3.455,0.864,0.415,0.156,0.195,pBeans,1,0,1,0,9,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,1
net.sourceforge.pbeans.StoreException,5,4,20,20,1,20,35,94.59,64.81,8,0.8,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,20,1,20,35,94.59,64.81,8,0.8,0,0,,,5,3.441,0.688,0.79,0.487,0,-0.235,0.564,0.2,13.514,52.113,6.669,19.952,3.621,0.724,0.557,0.775,0.112,pBeans,1,3,3,1,7,6,3,7,3,2,18,0,0,1,0.7777778,0,0,5,0,0,0
net.sourceforge.pbeans.data.FieldDescriptor,2,0,2,0,2,100,34,91.89,87.18,1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,100,34,91.89,87.18,1,1,0,0,,,2,2,1,0.66,0.628,0,-0.416,0,0,5.405,49.333,1.779,12.613,2,1,0.66,0.628,0,pBeans,1,6,1,0,8,7,9,8,6,0.4,43,1,0,0,0.43333334,0,0,5.6666665,1,0.5,1
net.sourceforge.pbeans.data.ResultsIterator,1,0,0,0,0,1,100,16,43.24,100,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,100,16,43.24,100,0,0,,,,1,1,1,1,1,0,0,0,,2.703,33.945,0,3.661,1,1,1,1,0,pBeans,1,1,1,0,5,1,0,5,1,2,1,0,0,0,1,0,0,0,1,1,0
net.sourceforge.pbeans.data.IndexDescriptor,2,1,2,50,1,50,27,72.97,84.38,0.5,0.5,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,27,72.97,84.38,0.5,0.5,0,0,,,2,1.167,0.583,1.003,0.11,0,0.003,0.389,0.5,5.405,45.122,0,12.642,1.862,0.931,0.582,0.292,0.02,pBeans,1,9,1,0,2,15,10,2,9,0.41666666,106,1,0,0,0.4,1,1,10.444445,5,1.1111112,1
