name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
org.apache.xalan.xsltc.compiler.Predicate,7.0,11.0,42.0,26.19,1.0,14.29,115.0,9.51,46.56,15.5,0.74,18.0,42.86,,,63.0,486.0,3906.0,12.44,2.0,3.17,215.0,17.78,7.85,1710.0,0.88,278.72,7.14,,,65.0,527.0,4160.0,12.67,2.0,3.08,218.0,18.03,7.68,1816.5,0.87,329.27,7.92,,,65.0,58.393,0.898,0.11,0.267,329.273,-2.208,0.845,0.127,5.376,5.701,0.835,15.497,58.925,0.907,0.076,0.281,0.512,xalan,2.4.0,21,3,0,65,104,68,6,20,0.765,1066,1.0,4,0.7802198,0.21088435,2,8,49.285713,12,3.142857,0
org.apache.xalan.xsltc.compiler.SimpleAttributeValue,1.0,0.0,0.0,0.0,0.0,1.0,100.0,13.0,1.08,100.0,0.0,0.0,,,,13.0,15.0,156.0,9.62,2.0,15.38,167.0,13.81,14.06,70.5,0.9,5.5,3.53,,,13.0,15.0,156.0,9.62,2.0,15.38,167.0,13.81,14.06,70.5,0.9,5.5,3.53,,,13.0,11.388,0.876,0.317,0.294,5.5,-1.15,0.665,0.096,1.075,5.42,0.002,5.652,12.718,0.978,0.098,0.15,0.029,xalan,2.4.0,5,4,0,14,10,4,1,4,0.5,38,1.0,0,0.94736844,0.36,2,8,6.4,1,0.8,0
org.apache.xalan.xsltc.compiler.ForEach,2.0,0.0,2.0,0.0,2.0,100.0,68.0,5.62,74.73,1.0,1.0,1.0,50.0,,,33.0,223.0,1056.0,21.12,1.0,3.03,209.0,17.29,9.06,416.5,0.79,3.25,0.31,,,34.0,242.0,1122.0,21.57,1.0,2.94,211.0,17.45,8.98,440.0,0.78,12.45,1.11,,,34.0,29.441,0.866,0.172,0.218,12.452,-1.758,0.927,0.216,2.812,5.681,0.047,12.011,30.593,0.9,0.08,0.246,0.283,xalan,2.4.0,6,3,0,31,54,3,2,5,0.6,314,1.0,2,0.91803277,0.3611111,1,5,51.0,9,2.6666667,0
org.apache.xalan.xsltc.compiler.Comment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,52.0,240.0,21.67,2.0,12.5,185.0,15.3,11.9,94.0,0.78,0.0,0.0,,,16.0,52.0,240.0,21.67,2.0,12.5,185.0,15.3,11.9,94.0,0.78,0.0,0.0,,,16.0,13.736,0.859,0.374,0.296,0.0,-0.984,0.905,0.217,1.323,5.63,0.005,7.589,14.442,0.903,0.106,0.203,0.114,xalan,2.4.0,4,3,0,19,20,6,0,3,2.0,92,0.0,0,0.9491525,0.4,1,3,22.0,1,0.75,0
org.apache.xalan.xsltc.compiler.UnsupportedElement,1.0,0.0,0.0,0.0,0.0,1.0,100.0,120.0,9.93,100.0,0.0,0.0,,,,19.0,58.0,342.0,16.96,3.0,15.79,195.0,16.13,11.6,142.0,0.83,24.67,7.21,,,19.0,58.0,342.0,16.96,3.0,15.79,195.0,16.13,11.6,142.0,0.83,24.67,7.21,,,19.0,15.002,0.79,0.457,0.514,24.667,-0.783,0.872,0.17,1.572,5.656,0.006,8.14,16.076,0.846,0.192,0.444,0.266,xalan,2.4.0,7,2,0,11,24,5,1,6,0.5833333,131,1.0,2,0.9,0.23809524,1,5,17.428572,6,1.8571428,0
org.apache.xalan.xsltc.compiler.Sort,2.0,0.0,2.0,0.0,2.0,100.0,39.0,3.23,54.93,1.0,1.0,1.0,100.0,,,47.0,260.0,2162.0,12.03,5.0,10.64,223.0,18.44,9.22,951.0,0.88,33.33,1.54,,,47.0,260.0,2162.0,12.03,5.0,10.64,223.0,18.44,9.22,951.0,0.88,33.33,1.54,,,47.0,43.144,0.918,0.125,0.305,33.333,-2.078,0.741,0.12,3.888,5.708,0.739,12.426,43.704,0.93,0.073,0.403,0.232,xalan,2.4.0,19,3,0,64,101,119,2,13,0.85,1465,0.8,4,0.7567568,0.23923445,1,3,75.57895,9,3.0526316,0
org.apache.xalan.xsltc.compiler.AttributeSet,3.0,3.0,6.0,50.0,1.0,33.33,125.0,10.34,72.25,1.5,0.5,2.0,33.33,,,26.0,130.0,650.0,20.0,3.0,11.54,203.0,16.79,10.83,260.0,0.8,77.17,11.87,,,27.0,155.0,702.0,22.08,2.0,7.41,203.0,16.79,10.54,273.5,0.78,61.24,8.72,,,27.0,22.788,0.844,0.252,0.324,61.238,-1.378,0.926,0.221,2.233,5.677,0.214,9.672,23.29,0.863,0.104,0.222,0.338,xalan,2.4.0,8,3,0,26,54,6,3,7,0.8095238,279,1.0,3,0.8955224,0.3,2,5,33.125,7,2.25,0
org.apache.xalan.xsltc.compiler.Number,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,184.0,1482.0,12.42,4.0,10.26,246.0,20.35,11.2,649.0,0.88,0.0,0.0,,,39.0,184.0,1482.0,12.42,4.0,10.26,246.0,20.35,11.2,649.0,0.88,0.0,0.0,,,39.0,36.17,0.927,0.15,0.32,0.0,-1.897,0.724,0.124,3.226,5.759,1.094,11.044,36.891,0.946,0.083,0.413,0.208,xalan,2.4.0,15,3,0,55,96,23,0,9,0.79831934,1308,1.0,8,0.8115942,0.21428572,2,3,85.066666,14,3.1333334,0
org.apache.xalan.xsltc.compiler.Whitespace,2.0,0.0,2.0,0.0,2.0,100.0,52.0,4.3,98.11,1.0,1.0,1.0,50.0,,,25.0,87.0,600.0,14.5,3.0,12.0,201.0,16.63,10.69,256.5,0.86,23.0,3.83,,,26.0,114.0,650.0,17.54,2.0,7.69,201.0,16.63,10.41,268.0,0.82,44.5,6.85,,,26.0,24.292,0.934,0.19,0.363,44.5,-1.659,0.519,0.175,2.151,5.676,0.238,9.422,24.456,0.941,0.129,0.475,0.135,xalan,2.4.0,14,3,0,33,79,89,1,7,1.0307692,805,0.3,0,0.82191783,0.20714286,2,5,55.785713,11,3.5714285,0
org.apache.xalan.xsltc.compiler.ArgumentList,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,100.0,104.0,8.6,56.83,1.0,1.0,0.0,0.0,,,2.0,0.0,2.0,0.0,2.0,100.0,104.0,8.6,56.83,1.0,1.0,0.0,0.0,,,2.0,2.0,1.0,0.5,0.0,0.0,-0.693,0.0,0.0,0.165,5.4,0.0,0.897,2.0,1.0,0.5,0.0,0.0,xalan,2.4.0,2,1,0,1,7,0,0,2,0.0,35,1.0,2,0.0,0.6666667,0,0,15.5,2,1.0,0
org.apache.xalan.xsltc.compiler.UnresolvedRef,1.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,6.62,100.0,0.0,0.0,,,,29.0,218.0,812.0,26.85,1.0,3.45,205.0,16.96,9.59,297.0,0.73,0.0,0.0,,,30.0,229.0,870.0,26.32,1.0,3.33,216.0,17.87,9.74,320.5,0.74,3.24,0.37,,,30.0,26.755,0.892,0.181,0.202,3.243,-1.711,0.947,0.263,2.481,5.681,0.039,11.121,27.089,0.903,0.087,0.142,0.411,xalan,2.4.0,7,4,0,17,22,0,0,5,0.625,153,1.0,4,0.9268293,0.30952382,2,4,20.285715,6,1.7142857,0
org.apache.xalan.xsltc.compiler.GenerateIdCall,1.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,6.62,100.0,0.0,0.0,,,,10.0,16.0,90.0,17.78,2.0,20.0,164.0,13.56,17.83,37.0,0.82,0.0,0.0,,,11.0,22.0,110.0,20.0,1.0,9.09,178.0,14.72,17.8,44.0,0.8,1.33,1.21,,,11.0,9.013,0.819,0.441,0.216,1.333,-0.818,0.895,0.2,0.91,5.443,0.0,4.614,9.639,0.876,0.157,0.183,0.166,xalan,2.4.0,2,4,0,13,13,1,0,2,2.0,43,0.0,0,0.9896907,0.6,2,4,20.5,2,1.0,1
org.apache.xalan.xsltc.compiler.WithParam,1.0,0.0,0.0,0.0,0.0,1.0,100.0,44.0,3.64,100.0,0.0,0.0,,,,26.0,116.0,650.0,17.85,3.0,11.54,201.0,16.63,9.41,267.0,0.82,0.0,0.0,,,27.0,135.0,702.0,19.23,2.0,7.41,205.0,16.96,9.4,283.5,0.81,6.54,0.93,,,27.0,23.456,0.869,0.227,0.298,6.536,-1.485,0.88,0.192,2.233,5.677,0.015,10.823,24.447,0.905,0.089,0.286,0.199,xalan,2.4.0,6,3,0,25,39,0,1,5,0.4,201,1.0,2,0.91803277,0.3611111,1,6,32.166668,3,1.6666666,0
org.apache.xalan.xsltc.compiler.IntExpr,1.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,6.62,100.0,0.0,0.0,,,,11.0,13.0,110.0,11.82,2.0,18.18,166.0,13.73,14.21,48.5,0.88,0.0,0.0,,,12.0,16.0,132.0,12.12,1.0,8.33,179.0,14.81,14.34,58.0,0.88,4.0,3.03,,,12.0,9.976,0.831,0.508,0.372,4.0,-0.677,0.874,0.121,0.993,5.443,0.0,5.833,11.075,0.923,0.151,0.264,0.138,xalan,2.4.0,4,3,0,13,14,0,0,4,0.33333334,44,1.0,0,0.9594595,0.4,2,7,9.75,1,0.75,0
org.apache.xalan.xsltc.compiler.BooleanCall,1.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,6.62,100.0,0.0,0.0,,,,14.0,26.0,182.0,14.29,2.0,14.29,172.0,14.23,13.11,78.0,0.86,0.0,0.0,,,15.0,32.0,210.0,15.24,1.0,6.67,184.0,15.22,13.22,89.0,0.85,2.67,1.27,,,15.0,12.28,0.819,0.472,0.361,2.667,-0.751,0.936,0.152,1.241,5.446,0.001,6.536,13.186,0.879,0.152,0.256,0.198,xalan,2.4.0,3,4,0,8,11,0,0,3,0.0,51,1.0,1,0.97959185,0.44444445,3,13,15.666667,2,1.0,0
org.apache.xalan.xsltc.compiler.LiteralElement,5.0,7.0,20.0,35.0,1.0,20.0,131.0,10.84,57.46,6.5,0.65,0.0,0.0,,,24.0,131.0,552.0,23.73,1.0,4.17,229.0,18.94,12.32,210.5,0.76,63.25,11.46,,,28.0,207.0,756.0,27.38,1.0,3.57,230.0,19.02,11.69,274.5,0.73,69.23,9.16,,,28.0,19.602,0.7,0.292,0.405,69.233,-1.229,0.89,0.274,2.316,5.732,0.249,10.08,21.453,0.766,0.165,0.466,0.325,xalan,2.4.0,13,3,0,28,76,42,5,9,0.78333336,663,1.0,1,0.8235294,0.20769231,2,11,49.615383,18,4.5384617,0
org.apache.xalan.xsltc.compiler.util.SlotAllocator,1.0,0.0,0.0,0.0,0.0,1.0,100.0,123.0,10.17,100.0,0.0,0.0,,,,2.0,0.0,2.0,0.0,2.0,100.0,72.0,5.96,51.43,1.0,1.0,0.0,0.0,,,3.0,0.0,6.0,0.0,3.0,100.0,141.0,11.66,53.61,3.0,1.0,2.0,33.33,,,3.0,3.0,1.0,0.333,0.0,2.0,-1.099,0.0,0.0,0.248,5.483,0.0,1.203,3.0,1.0,0.333,0.0,0.0,xalan,2.4.0,4,1,0,4,16,0,1,3,0.5,242,1.0,0,0.0,0.4375,0,0,58.5,6,3.0,0
org.apache.xalan.xsltc.compiler.AbsolutePathPattern,2.0,1.0,2.0,50.0,1.0,50.0,146.0,12.08,80.66,0.5,0.5,0.0,0.0,,,28.0,120.0,756.0,15.87,1.0,3.57,259.0,21.42,12.66,318.0,0.84,85.95,11.37,,,29.0,131.0,812.0,16.13,1.0,3.45,266.0,22.0,12.51,340.5,0.84,90.53,11.15,,,29.0,26.08,0.899,0.2,0.228,90.533,-1.608,0.888,0.161,2.399,5.755,0.422,9.83,26.801,0.924,0.085,0.194,0.281,xalan,2.4.0,8,5,0,33,44,0,1,8,0.14285715,241,1.0,1,0.9339623,0.27083334,3,4,29.0,6,1.875,0
org.apache.xml.dtm.ref.ChunkedIntArray,1.0,0.0,0.0,0.0,0.0,1.0,100.0,38.0,3.14,100.0,0.0,0.0,,,,4.0,1.0,12.0,8.33,3.0,75.0,109.0,9.02,43.95,5.5,0.92,0.0,0.0,,,5.0,1.0,20.0,5.0,4.0,80.0,145.0,11.99,50.7,9.5,0.95,4.0,20.0,,,5.0,4.9,0.98,0.425,0.614,4.0,-0.855,0.05,0.05,0.414,5.737,0.164,0.018,4.991,0.998,0.419,0.65,0.001,xalan,2.4.0,9,1,0,3,24,0,2,0,0.89285713,353,0.0,1,0.0,0.6296296,0,0,37.444443,3,1.4444444,0
org.apache.xalan.xsltc.compiler.NamespaceAlias,1.0,0.0,0.0,0.0,0.0,1.0,100.0,51.0,4.22,100.0,0.0,0.0,,,,15.0,45.0,210.0,21.43,2.0,13.33,185.0,15.3,12.95,82.5,0.79,0.0,0.0,,,16.0,62.0,240.0,25.83,1.0,6.25,189.0,15.63,12.77,89.0,0.74,0.5,0.21,,,16.0,12.972,0.811,0.393,0.324,0.5,-0.935,0.961,0.258,1.323,5.66,0.005,7.255,13.66,0.854,0.108,0.113,0.208,xalan,2.4.0,4,3,0,9,8,6,1,3,1.0,30,1.0,0,0.95238096,0.4,2,4,6.0,1,0.75,0
org.apache.xalan.xsltc.compiler.RelationalExpr,1.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,6.62,100.0,0.0,0.0,,,,41.0,286.0,1640.0,17.44,2.0,4.88,208.0,17.2,8.95,677.0,0.83,0.0,0.0,,,42.0,293.0,1722.0,17.02,1.0,2.38,217.0,17.95,9.03,714.5,0.83,19.83,1.15,,,42.0,37.186,0.885,0.2,0.364,19.833,-1.612,0.864,0.17,3.474,5.698,0.132,12.386,37.854,0.901,0.111,0.373,0.387,xalan,2.4.0,10,3,0,33,54,0,0,10,0.18518518,600,1.0,2,0.8875,0.25714287,2,9,58.7,7,2.5,0
org.apache.xalan.xsltc.compiler.Include,1.0,0.0,0.0,0.0,0.0,1.0,100.0,51.0,4.22,100.0,0.0,0.0,,,,27.0,159.0,702.0,22.65,1.0,3.7,225.0,18.61,11.68,271.5,0.77,0.99,0.14,,,27.0,159.0,702.0,22.65,1.0,3.7,225.0,18.61,11.68,271.5,0.77,0.99,0.14,,,27.0,21.92,0.812,0.279,0.377,0.986,-1.278,0.89,0.226,2.233,5.742,0.152,9.462,22.818,0.845,0.136,0.326,0.364,xalan,2.4.0,5,3,0,14,49,4,1,4,0.5,319,1.0,1,0.9375,0.36,2,5,62.6,13,3.2,0
org.apache.xalan.xsltc.compiler.StringCall,1.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,6.62,100.0,0.0,0.0,,,,16.0,34.0,240.0,14.17,2.0,12.5,182.0,15.05,12.53,103.0,0.86,0.0,0.0,,,17.0,40.0,272.0,14.71,1.0,5.88,194.0,16.05,12.66,116.0,0.85,3.33,1.23,,,17.0,14.169,0.833,0.39,0.362,3.333,-0.942,0.908,0.147,1.406,5.505,0.004,7.197,15.14,0.891,0.118,0.177,0.207,xalan,2.4.0,3,4,0,14,17,3,0,3,2.0,75,0.0,0,0.97959185,0.44444445,3,13,24.0,3,1.3333334,0
org.apache.xalan.xsltc.compiler.ApplyTemplates,2.0,0.0,2.0,0.0,2.0,100.0,68.0,5.62,74.73,1.0,1.0,1.0,50.0,,,36.0,246.0,1260.0,19.52,1.0,2.78,216.0,17.87,8.86,507.0,0.8,4.58,0.36,,,37.0,265.0,1332.0,19.89,1.0,2.7,218.0,18.03,8.78,533.5,0.8,15.39,1.16,,,37.0,31.955,0.864,0.167,0.237,15.386,-1.789,0.946,0.199,3.06,5.683,0.055,12.609,32.737,0.885,0.076,0.218,0.34,xalan,2.4.0,6,3,0,29,58,0,2,5,0.65,361,1.0,3,0.91803277,0.30555555,1,5,58.5,13,3.3333333,0
org.apache.xalan.xsltc.compiler.RealExpr,1.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,6.62,100.0,0.0,0.0,,,,11.0,13.0,110.0,11.82,2.0,18.18,166.0,13.73,14.21,48.5,0.88,0.0,0.0,,,12.0,16.0,132.0,12.12,1.0,8.33,179.0,14.81,14.34,58.0,0.88,4.0,3.03,,,12.0,9.922,0.827,0.601,0.443,4.0,-0.509,0.891,0.121,0.993,5.443,0.0,5.833,10.886,0.907,0.224,0.494,0.175,xalan,2.4.0,4,3,0,13,14,0,0,4,0.33333334,44,1.0,0,0.9594595,0.4,2,7,9.75,1,0.75,0
org.apache.xalan.xsltc.compiler.Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,159.0,702.0,22.65,1.0,3.7,225.0,18.61,11.68,271.5,0.77,0.0,0.0,,,27.0,159.0,702.0,22.65,1.0,3.7,225.0,18.61,11.68,271.5,0.77,0.0,0.0,,,27.0,21.918,0.812,0.272,0.371,0.0,-1.301,0.905,0.226,2.233,5.742,0.152,9.462,22.8,0.844,0.132,0.326,0.373,xalan,2.4.0,5,3,0,14,43,4,0,4,0.5,233,1.0,1,0.9375,0.36,2,5,45.4,10,2.6,0
org.apache.xalan.xsltc.compiler.FilterParentPath,3.0,4.0,6.0,66.67,1.0,33.33,126.0,10.42,66.67,1.0,0.33,0.0,0.0,,,25.0,121.0,600.0,20.17,2.0,8.0,190.0,15.72,10.04,239.5,0.8,0.0,0.0,,,28.0,171.0,756.0,22.62,1.0,3.57,209.0,17.29,10.04,292.5,0.77,11.33,1.5,,,28.0,23.722,0.847,0.236,0.262,11.333,-1.444,0.957,0.226,2.316,5.669,0.061,10.405,24.595,0.878,0.109,0.261,0.33,xalan,2.4.0,6,3,0,27,31,0,2,6,0.33333334,213,1.0,2,0.93421054,0.30555555,2,7,34.0,4,1.3333334,0
org.apache.xalan.xsltc.compiler.Fallback,1.0,0.0,0.0,0.0,0.0,1.0,100.0,19.0,1.57,100.0,0.0,0.0,,,,15.0,45.0,210.0,21.43,2.0,13.33,183.0,15.14,12.63,82.5,0.79,0.0,0.0,,,16.0,59.0,240.0,24.58,2.0,12.5,185.0,15.3,12.6,90.5,0.75,15.0,6.25,,,16.0,13.102,0.819,0.415,0.36,15.0,-0.88,0.907,0.246,1.323,5.63,0.005,7.241,14.28,0.892,0.181,0.339,0.314,xalan,2.4.0,6,3,0,13,12,0,1,5,0.2,49,1.0,0,0.91803277,0.33333334,1,3,7.0,2,1.1666666,0
org.apache.xalan.xsltc.compiler.DocumentCall,1.0,0.0,0.0,0.0,0.0,1.0,100.0,80.0,6.62,100.0,0.0,0.0,,,,23.0,114.0,506.0,22.53,2.0,8.7,193.0,15.96,10.17,196.0,0.77,0.0,0.0,,,24.0,124.0,552.0,22.46,1.0,4.17,204.0,16.87,10.31,214.0,0.78,3.27,0.59,,,24.0,21.336,0.889,0.219,0.195,3.267,-1.52,0.908,0.225,1.985,5.572,0.007,9.682,21.776,0.907,0.09,0.168,0.251,xalan,2.4.0,3,4,0,26,33,0,0,3,0.16666667,264,1.0,3,0.97959185,0.44444445,4,15,86.0,3,1.3333334,0
