name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
org.apache.synapse.mediators.db.AbstractDBMediator,4.0,1.0,12.0,8.33,3.0,75.0,22.0,8.4,57.89,5.5,0.92,5.0,41.67,,,16.0,21.0,240.0,8.75,4.0,25.0,99.0,37.79,30.37,109.5,0.91,20.0,8.33,,,18.0,31.0,306.0,10.13,4.0,22.22,101.0,38.55,29.28,137.5,0.9,40.0,13.07,,,18.0,15.697,0.872,0.25,0.24,40.0,-1.386,0.665,0.101,6.87,15.18,1.548,8.313,16.284,0.905,0.179,0.272,0.362,synapse,1.1,14,2,2,19,70,53,8,11,0.6666667,421,0.6666667,0,0.5,0.25510204,0,0,28.857143,7,1.4285715,0
org.apache.synapse.config.xml.AbstractDBMediatorSerializer,2.0,0.0,2.0,0.0,2.0,100.0,8.0,3.05,72.73,1.0,1.0,0.0,0.0,,,9.0,14.0,72.0,19.44,1.0,11.11,147.0,56.11,74.24,29.0,0.81,0.0,0.0,,,11.0,16.0,110.0,14.55,1.0,9.09,147.0,56.11,70.33,47.0,0.85,15.0,13.64,,,11.0,8.671,0.788,0.446,0.683,15.0,-0.808,0.386,0.145,4.198,15.549,1.087,4.235,9.182,0.835,0.402,0.736,0.218,synapse,1.1,2,2,2,14,30,1,2,1,2.0,377,0.0,0,0.85714287,0.6666667,0,0,187.5,25,12.5,0
org.apache.synapse.core.axis2.SynapseCallbackReceiver,2.0,0.0,2.0,0.0,2.0,100.0,8.0,3.05,72.73,1.0,1.0,0.0,0.0,,,15.0,39.0,210.0,18.57,2.0,13.33,164.0,62.6,30.15,85.5,0.81,0.0,0.0,,,17.0,43.0,272.0,15.81,2.0,11.76,166.0,63.36,29.91,114.5,0.84,24.0,8.82,,,17.0,14.137,0.832,0.239,0.204,24.0,-1.431,0.69,0.158,6.489,15.898,0.673,13.746,14.776,0.869,0.139,0.265,0.213,synapse,1.1,6,1,0,35,101,3,2,3,0.6,550,1.0,0,0.0,0.37142858,0,0,90.333336,7,1.6666666,3
org.apache.synapse.mediators.filters.SwitchMediator,2.0,0.0,2.0,0.0,2.0,100.0,16.0,6.11,84.21,1.0,1.0,0.0,0.0,,,6.0,6.0,30.0,20.0,2.0,33.33,78.0,29.77,33.77,12.0,0.8,0.0,0.0,,,8.0,8.0,56.0,14.29,2.0,25.0,86.0,32.82,34.4,24.0,0.86,8.0,14.29,,,8.0,6.428,0.804,0.479,0.236,8.0,-0.736,0.649,0.143,3.053,14.886,0.094,6.354,7.108,0.889,0.243,0.225,0.183,synapse,1.1,8,2,0,9,32,0,2,8,0.5714286,219,1.0,1,0.65,0.375,0,0,26.0,15,2.625,0
org.apache.synapse.config.xml.endpoints.FailoverEndpointSerializer,1.0,0.0,0.0,0.0,0.0,1.0,100.0,21.0,8.02,100.0,0.0,0.0,,,,8.0,10.0,56.0,17.86,2.0,25.0,126.0,48.09,44.52,23.0,0.82,1.0,1.79,,,8.0,10.0,56.0,17.86,2.0,25.0,126.0,48.09,44.52,23.0,0.82,1.0,1.79,,,8.0,6.583,0.823,0.413,0.207,1.0,-0.885,0.621,0.179,3.053,15.403,0.098,6.376,6.662,0.833,0.207,0.114,0.208,synapse,1.1,2,1,0,12,14,0,1,2,0.0,77,1.0,0,0.0,0.75,0,0,37.0,4,2.0,1
org.apache.synapse.statistics.impl.EndPointStatisticsStack,3.0,0.0,6.0,0.0,3.0,100.0,26.0,9.92,59.09,3.0,1.0,0.0,0.0,,,4.0,1.0,12.0,8.33,3.0,75.0,14.0,5.34,60.87,5.5,0.92,0.0,0.0,,,7.0,2.0,42.0,4.76,5.0,71.43,31.0,11.83,46.27,20.0,0.95,11.0,26.19,,,7.0,6.658,0.951,0.461,0.716,11.0,-0.773,0.129,0.048,2.672,13.681,0.791,1.89,6.768,0.967,0.437,0.79,0.034,synapse,1.1,5,1,0,6,26,0,4,5,0.25,288,1.0,0,0.0,0.6,0,0,56.2,9,4.2,0
org.apache.synapse.core.axis2.DynamicAxisOperation,1.0,0.0,0.0,0.0,0.0,1.0,100.0,7.0,2.67,100.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,4.0,1.53,100.0,0.0,0.0,,,,2.0,0.0,2.0,0.0,2.0,100.0,8.0,3.05,72.73,1.0,1.0,1.0,50.0,,,2.0,2.0,1.0,0.52,0.11,1.0,-0.654,0.0,0.0,0.763,13.443,0.001,0.349,2.0,1.0,0.52,0.11,0.0,synapse,1.1,3,5,0,6,6,3,2,3,2.0,18,0.0,0,0.9904762,0.5,0,0,5.0,1,0.33333334,2
org.apache.synapse.endpoints.LoadbalanceEndpoint,3.0,2.0,6.0,33.33,2.0,66.67,32.0,12.21,68.09,2.0,0.67,0.0,0.0,,,7.0,11.0,42.0,26.19,2.0,28.57,94.0,35.88,37.75,15.5,0.74,0.0,0.0,,,10.0,23.0,90.0,25.56,1.0,10.0,100.0,38.17,33.78,33.5,0.74,6.33,7.04,,,10.0,8.253,0.825,0.31,0.099,6.333,-1.171,0.64,0.256,3.817,15.057,0.114,7.495,8.476,0.848,0.162,0.135,0.162,synapse,1.1,14,1,0,8,27,35,3,14,0.74358976,165,1.0,2,0.0,0.25510204,0,0,10.357142,5,1.5714285,1
org.apache.synapse.config.xml.XSLTMediatorFactory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,72.0,11.11,2.0,22.22,116.0,44.27,35.47,32.0,0.89,0.0,0.0,,,9.0,8.0,72.0,11.11,2.0,22.22,116.0,44.27,35.47,32.0,0.89,0.0,0.0,,,9.0,6.933,0.77,0.466,0.511,0.0,-0.764,0.458,0.111,3.435,15.18,0.123,6.582,8.524,0.947,0.313,0.614,0.056,synapse,1.1,4,2,0,10,27,4,0,3,0.6666667,148,1.0,0,0.6,0.6666667,0,0,35.75,10,2.75,0
org.apache.synapse.config.xml.XSLTMediatorSerializer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,30.0,20.0,1.0,16.67,92.0,35.11,42.59,12.0,0.8,0.0,0.0,,,6.0,6.0,30.0,20.0,1.0,16.67,92.0,35.11,42.59,12.0,0.8,0.0,0.0,,,6.0,3.76,0.627,0.614,0.264,0.0,-0.487,0.633,0.2,2.29,14.895,0.054,4.555,4.707,0.785,0.351,0.382,0.163,synapse,1.1,3,2,0,11,31,3,0,3,2.0,142,0.0,0,0.75,0.5555556,0,0,46.333332,10,3.6666667,0
org.apache.synapse.config.xml.XMLConfigurationBuilder,2.0,0.0,2.0,0.0,2.0,100.0,36.0,13.74,81.82,1.0,1.0,0.0,0.0,,,2.0,1.0,2.0,50.0,1.0,50.0,50.0,19.08,89.29,0.5,0.5,0.0,0.0,,,4.0,3.0,12.0,25.0,1.0,25.0,59.0,22.52,59.0,4.5,0.75,2.0,16.67,,,4.0,3.079,0.77,1.089,0.317,2.0,0.085,0.858,0.25,1.527,14.645,0.004,2.649,3.373,0.843,0.362,0.106,0.159,synapse,1.1,3,1,0,8,11,1,2,2,0.5,26,1.0,0,0.0,0.5,0,0,7.3333335,1,0.33333334,0
org.apache.synapse.core.axis2.MediatorDeployer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,56.0,7.14,4.0,50.0,20.0,7.63,42.55,26.0,0.93,0.0,0.0,,,8.0,4.0,56.0,7.14,4.0,50.0,20.0,7.63,42.55,26.0,0.93,0.0,0.0,,,8.0,7.0,0.875,0.372,0.121,0.0,-0.988,0.602,0.071,3.053,13.804,0.065,1.373,7.083,0.885,0.289,0.1,0.431,synapse,1.1,9,1,0,11,45,22,0,6,0.75,343,1.0,0,0.0,0.4,0,0,36.88889,1,0.7777778,0
org.apache.synapse.config.xml.DBLookupMediatorFactory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,30.0,0.0,6.0,100.0,128.0,48.85,56.14,15.0,1.0,0.0,0.0,,,6.0,0.0,30.0,0.0,6.0,100.0,128.0,48.85,56.14,15.0,1.0,0.0,0.0,,,6.0,6.0,1.0,0.2,0.189,0.0,-1.609,0.0,0.0,2.29,15.268,0.349,4.647,6.0,1.0,0.2,0.189,0.0,synapse,1.1,4,3,0,5,9,4,0,3,0.6666667,31,1.0,0,0.8181818,0.6666667,0,0,6.5,1,0.5,0
org.apache.synapse.mediators.transform.XSLTMediator,2.0,0.0,2.0,0.0,2.0,100.0,13.0,4.96,86.67,1.0,1.0,0.0,0.0,,,15.0,22.0,210.0,10.48,3.0,20.0,157.0,59.92,38.01,94.0,0.9,0.0,0.0,,,17.0,24.0,272.0,8.82,3.0,17.65,159.0,60.69,37.15,124.0,0.91,26.0,9.56,,,17.0,15.451,0.909,0.264,0.411,26.0,-1.331,0.513,0.088,6.489,15.802,1.64,10.699,16.15,0.95,0.161,0.454,0.143,synapse,1.1,16,2,0,30,103,48,2,12,0.8666667,932,0.8333333,0,0.4642857,0.2421875,0,0,56.5,33,4.0625,7
org.apache.synapse.core.axis2.MessageContextCreatorForAxis2,3.0,2.0,6.0,33.33,1.0,33.33,22.0,8.4,61.11,2.0,0.67,0.0,0.0,,,8.0,14.0,56.0,25.0,2.0,25.0,151.0,57.63,41.6,21.0,0.75,0.0,0.0,,,11.0,26.0,110.0,23.64,1.0,9.09,153.0,58.4,38.35,42.0,0.76,7.5,6.82,,,11.0,8.493,0.772,0.35,0.095,7.5,-1.049,0.856,0.236,4.198,15.707,0.086,10.058,10.078,0.916,0.132,0.06,0.157,synapse,1.1,5,1,0,12,10,0,3,4,0.5833333,46,1.0,2,0.0,0.25,0,0,7.6,1,0.6,0
org.apache.synapse.config.xml.CacheMediatorFactory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,42.0,26.19,1.0,14.29,109.0,41.6,36.09,15.5,0.74,0.0,0.0,,,7.0,11.0,42.0,26.19,1.0,14.29,109.0,41.6,36.09,15.5,0.74,0.0,0.0,,,7.0,4.78,0.683,0.47,0.292,0.0,-0.755,0.537,0.262,2.672,15.083,0.021,6.458,6.212,0.887,0.288,0.44,0.079,synapse,1.1,5,2,0,9,38,4,0,3,0.8125,318,1.0,0,0.5,0.5,0,0,60.2,22,5.4,0
org.apache.synapse.mediators.builtin.ValidateMediator,2.0,0.0,2.0,0.0,2.0,100.0,17.0,6.49,89.47,1.0,1.0,0.0,0.0,,,14.0,24.0,182.0,13.19,3.0,21.43,173.0,66.03,38.36,79.0,0.87,0.0,0.0,,,16.0,27.0,240.0,11.25,3.0,18.75,178.0,67.94,37.87,106.5,0.89,23.17,9.65,,,16.0,14.019,0.876,0.231,0.233,23.167,-1.464,0.607,0.112,6.107,16.005,1.269,11.604,14.74,0.921,0.123,0.239,0.146,synapse,1.1,11,3,0,17,79,1,3,9,0.8142857,563,0.85714287,0,0.6875,0.3030303,1,3,49.545456,16,2.7272727,0
org.apache.synapse.config.xml.ValidateMediatorSerializer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,90.0,20.0,1.0,10.0,104.0,39.69,37.96,36.0,0.8,0.0,0.0,,,10.0,18.0,90.0,20.0,1.0,10.0,104.0,39.69,37.96,36.0,0.8,0.0,0.0,,,10.0,7.342,0.734,0.503,0.401,0.0,-0.688,0.69,0.2,3.817,15.04,0.152,6.018,8.247,0.825,0.3,0.548,0.168,synapse,1.1,3,3,0,12,29,3,0,3,2.0,151,0.0,0,0.7777778,0.5555556,0,0,49.333332,9,3.3333333,0
org.apache.synapse.mediators.MediatorFaultHandler,4.0,3.0,12.0,25.0,2.0,50.0,61.0,23.28,64.21,4.5,0.75,3.0,25.0,,,9.0,14.0,72.0,19.44,2.0,22.22,183.0,69.85,38.69,29.0,0.81,2.5,3.47,,,12.0,34.0,132.0,25.76,2.0,16.67,188.0,71.76,34.69,49.0,0.74,10.17,7.7,,,12.0,9.844,0.82,0.314,0.108,10.167,-1.158,0.793,0.258,4.58,16.074,0.11,12.944,10.563,0.88,0.149,0.149,0.207,synapse,1.1,6,2,0,10,20,0,4,4,0.53333336,106,1.0,1,0.5555556,0.4,1,2,16.166666,2,0.8333333,0
org.apache.synapse.statistics.impl.SequenceStatisticsStack,3.0,2.0,6.0,33.33,1.0,33.33,37.0,14.12,69.81,2.0,0.67,0.0,0.0,,,4.0,1.0,12.0,8.33,3.0,75.0,14.0,5.34,60.87,5.5,0.92,0.0,0.0,,,7.0,8.0,42.0,19.05,2.0,28.57,40.0,15.27,52.63,17.0,0.81,5.67,13.49,,,7.0,6.061,0.866,0.443,0.478,5.667,-0.814,0.315,0.19,2.672,14.317,0.765,2.111,6.494,0.928,0.375,0.619,0.089,synapse,1.1,6,1,0,6,22,0,4,5,0.0,154,1.0,0,0.0,0.5,0,0,24.5,7,3.0,0
org.apache.synapse.metrics.GlobalRequestCountHandler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,100.0,3.0,1.15,75.0,1.0,1.0,0.0,0.0,,,2.0,0.0,2.0,0.0,2.0,100.0,3.0,1.15,75.0,1.0,1.0,0.0,0.0,,,2.0,2.0,1.0,0.5,0.0,0.0,-0.693,0.0,0.0,0.763,0.385,0.001,0.0,2.0,1.0,0.5,0.0,0.0,synapse,1.1,2,2,0,7,9,1,0,2,2.0,20,0.0,0,0.875,0.75,0,0,9.0,1,0.5,0
org.apache.synapse.config.xml.RMSequenceMediatorSerializer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,12.0,16.67,2.0,50.0,86.0,32.82,44.79,5.0,0.83,0.0,0.0,,,4.0,2.0,12.0,16.67,2.0,50.0,86.0,32.82,44.79,5.0,0.83,0.0,0.0,,,4.0,3.066,0.766,0.47,0.395,0.0,-0.754,0.135,0.167,1.527,14.802,0.015,3.956,3.855,0.964,0.41,0.448,0.006,synapse,1.1,3,2,0,9,22,3,0,3,2.0,125,0.0,0,0.75,0.5555556,0,0,40.666668,11,4.0,0
org.apache.synapse.config.xml.IterateMediatorFactory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,56.0,5.36,5.0,62.5,135.0,51.53,47.2,26.5,0.95,0.0,0.0,,,8.0,3.0,56.0,5.36,5.0,62.5,135.0,51.53,47.2,26.5,0.95,0.0,0.0,,,8.0,6.876,0.859,0.353,0.441,0.0,-1.041,0.281,0.054,3.053,15.385,0.191,6.033,7.736,0.967,0.254,0.499,0.018,synapse,1.1,4,2,0,12,29,2,0,3,0.6666667,169,1.0,0,0.6,0.6666667,0,0,40.0,8,2.25,0
org.apache.synapse.config.xml.EntrySerializer,1.0,0.0,0.0,0.0,0.0,1.0,100.0,26.0,9.92,100.0,0.0,0.0,,,,5.0,1.0,20.0,5.0,4.0,80.0,106.0,40.46,51.71,9.5,0.95,0.0,0.0,,,6.0,6.0,30.0,20.0,1.0,16.67,119.0,45.42,51.52,12.0,0.8,0.0,0.0,,,6.0,4.798,0.8,0.404,0.267,0.0,-0.907,0.34,0.2,2.29,15.206,0.024,4.714,5.652,0.942,0.297,0.449,0.025,synapse,1.1,4,1,0,13,22,2,1,2,0.5833333,126,1.0,0,0.0,0.33333334,0,0,29.5,6,1.75,0
org.apache.synapse.ServerManager,4.0,1.0,12.0,8.33,3.0,75.0,7.0,2.67,58.33,5.5,0.92,0.0,0.0,,,7.0,8.0,42.0,19.05,1.0,14.29,134.0,51.15,53.39,17.0,0.81,0.0,0.0,,,11.0,10.0,110.0,9.09,3.0,27.27,139.0,53.05,52.85,50.0,0.91,27.0,24.55,,,11.0,10.078,0.916,0.261,0.151,27.0,-1.345,0.542,0.091,4.198,15.567,3.383,5.863,10.416,0.947,0.147,0.082,0.209,synapse,1.1,8,1,0,16,55,14,4,6,0.82857144,379,1.0,1,0.0,0.33333334,0,0,45.75,12,3.0,0
org.apache.synapse.mediators.base.SynapseMediator,2.0,0.0,2.0,0.0,2.0,100.0,10.0,3.82,83.33,1.0,1.0,0.0,0.0,,,9.0,12.0,72.0,16.67,1.0,11.11,125.0,47.71,43.71,30.0,0.83,0.0,0.0,,,11.0,14.0,110.0,12.73,1.0,9.09,127.0,48.47,42.62,48.0,0.87,14.5,13.18,,,11.0,8.999,0.818,0.394,0.286,14.5,-0.93,0.703,0.127,4.198,15.403,0.526,7.261,9.597,0.872,0.165,0.275,0.112,synapse,1.1,2,3,0,10,23,1,2,2,2.0,114,0.0,0,0.95652175,0.75,1,2,56.0,11,5.5,0
org.apache.synapse.util.PayloadHelper,1.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,0.76,100.0,0.0,0.0,,,,5.0,1.0,20.0,5.0,4.0,80.0,132.0,50.38,62.26,9.5,0.95,3.0,15.0,,,5.0,1.0,20.0,5.0,4.0,80.0,132.0,50.38,62.26,9.5,0.95,3.0,15.0,,,5.0,4.974,0.995,0.318,0.401,3.0,-1.147,0.019,0.05,1.908,15.43,1.504,4.496,4.974,0.995,0.318,0.401,0.019,synapse,1.1,23,1,0,18,70,143,2,22,0.8787879,537,0.0,0,0.0,0.18181819,0,0,21.956522,5,2.2173913,0
org.apache.synapse.config.Entry,11.0,12.0,110.0,10.91,1.0,9.09,110.0,41.98,48.67,49.0,0.89,0.0,0.0,,,2.0,0.0,2.0,0.0,2.0,100.0,85.0,32.44,94.44,1.0,1.0,0.0,0.0,,,13.0,22.0,156.0,14.1,1.0,7.69,149.0,56.87,47.15,67.0,0.86,11.0,7.05,,,13.0,10.443,0.803,0.32,0.508,11.0,-1.14,0.423,0.141,4.962,15.632,0.348,8.055,10.913,0.839,0.252,0.602,0.135,synapse,1.1,26,1,0,16,31,245,12,24,0.9433333,193,0.6666667,1,0.0,0.19428572,0,0,5.9615383,4,1.3461539,0
