name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
org.apache.synapse.mediators.AbstractListMediator,19.0,12.0,342.0,3.51,7.0,36.84,100.0,31.15,42.55,165.0,0.96,0.0,0.0,,,11.0,16.0,110.0,14.55,3.0,27.27,152.0,47.35,36.89,47.0,0.85,0.0,0.0,,,30.0,81.0,870.0,9.31,2.0,6.67,190.0,59.19,29.37,394.5,0.91,151.17,17.38,,,30.0,25.877,0.863,0.171,0.26,151.167,-1.765,0.734,0.093,9.346,15.751,1.676,14.957,27.096,0.903,0.095,0.292,0.251,synapse,1.2,10,2,7,14,35,0,7,10,0.0,176,1.0,0,0.59090906,0.28333333,0,0,16.5,3,1.5,2
org.apache.synapse.FaultHandler,15.0,28.0,210.0,13.33,1.0,6.67,127.0,39.56,41.37,91.0,0.87,0.33,0.16,,,4.0,0.0,12.0,0.0,4.0,100.0,157.0,48.91,53.77,6.0,1.0,3.0,25.0,,,18.0,62.0,306.0,20.26,1.0,5.56,182.0,56.7,34.4,122.0,0.8,9.67,3.16,,,18.0,12.173,0.676,0.318,0.303,9.667,-1.145,0.869,0.203,5.607,15.666,0.147,13.152,13.948,0.775,0.179,0.397,0.285,synapse,1.2,7,1,4,20,32,9,17,5,0.5,220,1.0,0,0.0,0.33333334,0,0,30.142857,7,2.5714285,0
org.apache.synapse.startup.AbstractStartup,3.0,3.0,6.0,50.0,1.0,33.33,18.0,5.61,64.29,1.5,0.5,0.0,0.0,,,2.0,0.0,2.0,0.0,2.0,100.0,13.0,4.05,59.09,1.0,1.0,0.0,0.0,,,5.0,7.0,20.0,35.0,1.0,20.0,24.0,7.48,48.0,6.5,0.65,1.0,5.0,,,5.0,3.281,0.656,0.875,0.251,1.0,-0.134,0.853,0.35,1.558,13.567,0.002,0.832,3.771,0.754,0.542,0.282,0.458,synapse,1.2,3,1,1,2,4,0,1,3,0.0,17,1.0,0,0.0,0.6666667,0,0,4.3333335,1,0.6666667,0
org.apache.synapse.config.xml.AbstractMediatorSerializer,27.0,14.0,702.0,1.99,15.0,55.56,86.0,26.79,42.16,344.0,0.98,0.0,0.0,,,12.0,8.0,132.0,6.06,5.0,41.67,180.0,56.07,37.27,62.0,0.94,0.0,0.0,,,39.0,112.0,1482.0,7.56,1.0,2.56,204.0,63.55,29.69,685.0,0.92,201.0,13.56,,,39.0,36.496,0.936,0.079,0.256,201.0,-2.536,0.347,0.076,12.15,15.946,3.65,14.138,37.557,0.963,0.066,0.296,0.194,synapse,1.2,8,1,18,34,36,22,18,0,0.7714286,181,1.0,0,0.0,0.3469388,0,0,21.0,5,1.75,0
org.apache.synapse.config.xml.AbstractMediatorFactory,26.0,9.0,650.0,1.38,17.0,65.38,89.0,27.73,35.46,320.5,0.99,0.0,0.0,,,8.0,3.0,56.0,5.36,5.0,62.5,176.0,54.83,41.71,26.5,0.95,0.0,0.0,,,34.0,116.0,1122.0,10.34,2.0,5.88,202.0,62.93,30.01,503.0,0.9,89.17,7.95,,,34.0,31.588,0.929,0.105,0.192,89.167,-2.252,0.524,0.103,10.592,15.923,1.483,15.048,32.673,0.961,0.072,0.165,0.284,synapse,1.2,5,1,19,26,18,10,19,0,1.0,154,1.0,0,0.0,0.45,0,0,26.8,5,1.4,0
org.apache.synapse.endpoints.LoadbalanceEndpoint,3.0,2.0,6.0,33.33,2.0,66.67,43.0,13.4,71.67,2.0,0.67,0.0,0.0,,,12.0,19.0,132.0,14.39,4.0,33.33,133.0,41.43,32.28,56.5,0.86,0.0,0.0,,,15.0,34.0,210.0,16.19,3.0,20.0,148.0,46.11,31.36,88.0,0.84,17.33,8.25,,,15.0,13.687,0.912,0.193,0.145,17.333,-1.643,0.538,0.162,4.673,15.33,0.319,10.387,13.977,0.932,0.126,0.233,0.162,synapse,1.2,15,1,0,18,52,37,3,14,0.75,271,1.0,4,0.0,0.25510204,0,0,16.533333,13,2.0666666,1
org.apache.synapse.config.xml.endpoints.XMLToEndpointMapper,1.0,0.0,0.0,0.0,0.0,1.0,100.0,46.0,14.33,100.0,0.0,0.0,,,,3.0,2.0,6.0,33.33,1.0,33.33,108.0,33.64,89.26,2.0,0.67,0.0,0.0,,,4.0,3.0,12.0,25.0,1.0,25.0,132.0,41.12,79.04,4.5,0.75,2.0,16.67,,,4.0,2.65,0.663,0.839,0.196,2.0,-0.176,0.7,0.25,1.246,15.085,0.029,3.022,3.803,0.951,0.294,0.158,0.028,synapse,1.2,4,1,0,7,7,4,1,2,0.6666667,30,1.0,1,0.0,0.5,0,0,6.25,2,0.75,0
org.apache.synapse.config.xml.SynapseXPathSerializer,14.0,13.0,182.0,7.14,1.0,7.14,65.0,20.25,45.14,84.5,0.93,0.0,0.0,,,5.0,1.0,20.0,5.0,4.0,80.0,127.0,39.56,51.84,9.5,0.95,0.0,0.0,,,19.0,18.0,342.0,5.26,2.0,10.53,166.0,51.71,42.67,162.0,0.95,47.0,13.74,,,19.0,18.115,0.953,0.644,0.783,47.0,-0.44,0.81,0.053,5.919,15.492,0.774,7.416,18.292,0.963,0.163,0.428,0.307,synapse,1.2,5,1,0,23,23,8,14,2,0.5,77,1.0,0,0.0,0.4375,0,0,14.2,2,1.0,0
org.apache.synapse.endpoints.FailoverEndpoint,3.0,2.0,6.0,33.33,2.0,66.67,39.0,12.15,78.0,2.0,0.67,0.0,0.0,,,9.0,14.0,72.0,19.44,3.0,33.33,130.0,40.5,33.68,29.0,0.81,0.0,0.0,,,12.0,25.0,132.0,18.94,3.0,25.0,145.0,45.17,33.26,53.5,0.81,15.0,11.36,,,12.0,10.852,0.904,0.265,0.283,15.0,-1.327,0.481,0.189,3.738,15.286,0.169,9.551,11.146,0.929,0.199,0.431,0.122,synapse,1.2,11,1,0,16,45,11,3,10,0.6166667,250,1.0,3,0.0,0.31666666,0,0,21.181818,14,2.3636363,0
org.apache.synapse.core.axis2.SynapseDispatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,73.0,22.74,100.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,73.0,22.74,100.0,0.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.312,14.472,0.0,1.405,1.0,1.0,1.0,1.0,0.0,synapse,1.2,4,3,0,9,13,6,0,4,2.0,35,0.0,0,0.8,0.5833333,2,2,7.75,1,0.75,0
org.apache.synapse.endpoints.DefaultEndpoint,6.0,5.0,30.0,16.67,1.0,16.67,32.0,9.97,40.51,12.5,0.83,0.0,0.0,,,11.0,15.0,110.0,13.64,2.0,18.18,136.0,42.37,32.85,47.5,0.86,0.0,0.0,,,17.0,54.0,272.0,19.85,1.0,5.88,143.0,44.55,29.01,109.0,0.8,22.33,8.21,,,17.0,13.584,0.799,0.258,0.213,22.333,-1.356,0.739,0.199,5.296,15.337,0.419,11.285,14.335,0.843,0.16,0.315,0.254,synapse,1.2,15,2,1,14,53,61,3,11,0.8,307,1.0,2,0.2777778,0.33333334,1,1,19.133333,18,2.6,0
org.apache.synapse.config.xml.endpoints.SALoadbalanceEndpointSerializer,1.0,0.0,0.0,0.0,0.0,1.0,100.0,37.0,11.53,100.0,0.0,0.0,,,,14.0,32.0,182.0,17.58,1.0,7.14,112.0,34.89,37.09,75.0,0.82,6.0,3.3,,,14.0,32.0,182.0,17.58,1.0,7.14,112.0,34.89,37.09,75.0,0.82,6.0,3.3,,,14.0,11.735,0.838,0.367,0.327,6.0,-1.002,0.71,0.176,4.361,14.93,0.219,6.564,12.03,0.859,0.19,0.335,0.23,synapse,1.2,2,2,0,16,21,1,1,1,2.0,145,0.0,0,0.85714287,0.75,1,3,71.5,8,4.0,1
org.apache.synapse.core.axis2.SynapseMessageReceiver,2.0,0.0,2.0,0.0,2.0,100.0,22.0,6.85,84.62,1.0,1.0,0.0,0.0,,,10.0,14.0,90.0,15.56,1.0,10.0,144.0,44.86,51.25,38.0,0.84,0.0,0.0,,,12.0,25.0,132.0,18.94,1.0,8.33,145.0,45.17,47.23,53.5,0.81,7.0,5.3,,,12.0,9.39,0.782,0.368,0.284,7.0,-1.0,0.773,0.189,3.738,15.3,0.254,7.131,10.447,0.871,0.173,0.369,0.162,synapse,1.2,5,1,1,21,47,0,2,2,0.25,242,1.0,0,0.0,0.5,0,0,47.0,4,1.6,0
org.apache.synapse.config.xml.ResourceMapSerializer,1.0,0.0,0.0,0.0,0.0,1.0,100.0,14.0,4.36,100.0,0.0,0.0,,,,2.0,0.0,2.0,0.0,2.0,100.0,78.0,24.3,97.5,1.0,1.0,0.0,0.0,,,3.0,1.0,6.0,16.67,2.0,66.67,84.0,26.17,89.36,2.5,0.83,1.0,16.67,,,3.0,2.5,0.833,0.696,0.001,1.0,-0.362,0.444,0.167,0.935,14.631,0.01,2.014,2.818,0.939,0.391,0.178,0.031,synapse,1.2,3,1,0,9,15,1,1,2,0.5,50,1.0,0,0.0,0.5,0,0,15.333333,3,1.0,1
org.apache.synapse.util.PayloadHelper,1.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,0.62,100.0,0.0,0.0,,,,5.0,1.0,20.0,5.0,4.0,80.0,137.0,42.68,61.43,9.5,0.95,3.0,15.0,,,5.0,1.0,20.0,5.0,4.0,80.0,137.0,42.68,61.43,9.5,0.95,3.0,15.0,,,5.0,4.974,0.995,0.318,0.401,3.0,-1.147,0.019,0.05,1.558,15.206,1.231,4.195,4.974,0.995,0.318,0.401,0.019,synapse,1.2,23,1,0,18,70,143,2,22,0.8787879,537,0.0,0,0.0,0.18181819,0,0,21.956522,5,2.2173913,0
org.apache.synapse.config.xml.SendMediatorFactory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,72.0,13.89,1.0,11.11,154.0,47.98,36.67,31.0,0.86,0.0,0.0,,,9.0,10.0,72.0,13.89,1.0,11.11,154.0,47.98,36.67,31.0,0.86,0.0,0.0,,,9.0,7.077,0.786,0.463,0.118,0.0,-0.77,0.894,0.139,2.804,15.177,0.206,7.615,8.083,0.898,0.163,0.107,0.14,synapse,1.2,4,2,0,6,11,2,0,3,0.6666667,49,1.0,0,0.6,0.6666667,0,0,10.75,3,1.0,0
org.apache.synapse.util.FixedByteArrayOutputStream,1.0,0.0,0.0,0.0,0.0,1.0,100.0,15.0,4.67,100.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,83.0,25.86,100.0,0.0,0.0,,,,2.0,1.0,2.0,50.0,1.0,50.0,94.0,29.28,95.92,0.5,0.5,0.0,0.0,,,2.0,1.702,0.851,0.755,0.035,0.0,-0.281,0.221,0.5,0.623,14.786,0.0,1.867,1.958,0.979,0.516,0.058,0.005,synapse,1.2,3,3,0,2,7,1,1,3,2.0,43,0.0,0,0.88235295,0.7777778,2,2,13.333333,2,1.3333334,0
org.apache.synapse.util.SimpleMapImpl,1.0,0.0,0.0,0.0,0.0,1.0,100.0,5.0,1.56,100.0,0.0,0.0,,,,2.0,1.0,2.0,50.0,1.0,50.0,5.0,1.56,71.43,0.5,0.5,0.0,0.0,,,2.0,1.0,2.0,50.0,1.0,50.0,5.0,1.56,71.43,0.5,0.5,0.0,0.0,,,2.0,1.044,0.522,1.145,0.377,0.0,0.135,0.405,0.5,0.623,13.232,0.0,0.2,1.086,0.543,0.989,0.844,0.133,synapse,1.2,27,3,0,11,90,349,1,26,1.0307692,845,1.0,0,0.61904764,0.16483517,1,2,29.74074,11,1.6296296,0
org.apache.synapse.statistics.impl.SequenceStatisticsStack,3.0,2.0,6.0,33.33,1.0,33.33,39.0,12.15,69.64,2.0,0.67,0.0,0.0,,,4.0,1.0,12.0,8.33,3.0,75.0,14.0,4.36,60.87,5.5,0.92,0.0,0.0,,,7.0,8.0,42.0,19.05,2.0,28.57,42.0,13.08,53.16,17.0,0.81,5.67,13.49,,,7.0,6.061,0.866,0.443,0.478,5.667,-0.814,0.315,0.19,2.181,14.091,0.625,2.016,6.494,0.928,0.375,0.619,0.089,synapse,1.2,6,1,0,6,22,0,4,5,0.0,154,1.0,0,0.0,0.5,0,0,24.5,7,3.0,0
org.apache.synapse.config.xml.endpoints.LoadbalanceEndpointFactory,1.0,0.0,0.0,0.0,0.0,1.0,100.0,30.0,9.35,100.0,0.0,0.0,,,,11.0,17.0,110.0,15.45,2.0,18.18,142.0,44.24,41.16,46.5,0.85,5.0,4.55,,,11.0,17.0,110.0,15.45,2.0,18.18,142.0,44.24,41.16,46.5,0.85,5.0,4.55,,,11.0,8.978,0.816,0.368,0.234,5.0,-0.999,0.725,0.155,3.427,15.17,0.274,6.662,9.419,0.856,0.174,0.175,0.233,synapse,1.2,4,2,0,7,19,4,1,1,0.6666667,78,1.0,1,0.8181818,0.44444445,1,1,18.25,5,1.5,4
org.apache.synapse.config.xml.FaultMediatorFactory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,72.0,6.94,4.0,44.44,118.0,36.76,34.6,33.5,0.93,0.0,0.0,,,9.0,5.0,72.0,6.94,4.0,44.44,118.0,36.76,34.6,33.5,0.93,0.0,0.0,,,9.0,7.512,0.835,0.388,0.471,0.0,-0.948,0.326,0.069,2.804,14.896,0.086,5.963,8.562,0.951,0.248,0.474,0.04,synapse,1.2,4,2,0,9,36,2,0,3,0.8666667,371,1.0,0,0.6,0.6666667,0,0,89.25,23,6.0,2
org.apache.synapse.util.concurrent.SynapseThreadPool,1.0,0.0,0.0,0.0,0.0,1.0,100.0,24.0,7.48,100.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.31,0.0,0.0,,,,,2.0,0.0,2.0,0.0,2.0,100.0,25.0,7.79,100.0,1.0,1.0,1.0,50.0,,,2.0,2.0,1.0,0.654,0.614,1.0,-0.424,0.0,0.0,0.623,13.975,0.615,0.743,2.0,1.0,0.654,0.614,0.0,synapse,1.2,3,3,0,2,8,3,1,3,1.5,60,0.0,0,1.0,0.5555556,0,0,15.0,0,0.0,0
org.apache.synapse.config.xml.EntryFactory,1.0,0.0,0.0,0.0,0.0,1.0,100.0,36.0,11.21,100.0,0.0,0.0,,,,7.0,4.0,42.0,9.52,4.0,57.14,120.0,37.38,50.63,19.0,0.9,0.0,0.0,,,8.0,10.0,56.0,17.86,1.0,12.5,138.0,42.99,50.55,23.0,0.82,0.33,0.6,,,8.0,6.868,0.858,0.408,0.346,0.333,-0.897,0.434,0.179,2.492,15.134,0.069,4.828,7.425,0.928,0.302,0.54,0.063,synapse,1.2,5,1,0,11,28,8,1,3,0.25,122,1.0,0,0.0,0.3125,0,0,23.2,6,1.8,0
org.apache.synapse.config.xml.SwitchCase,3.0,2.0,6.0,33.33,1.0,33.33,23.0,7.17,79.31,2.0,0.67,0.0,0.0,,,4.0,2.0,12.0,16.67,2.0,50.0,76.0,23.68,51.01,5.0,0.83,0.0,0.0,,,7.0,8.0,42.0,19.05,1.0,14.29,87.0,27.1,48.88,17.0,0.81,5.67,13.49,,,7.0,5.263,0.752,0.495,0.321,5.667,-0.704,0.559,0.19,2.181,14.598,0.195,3.877,6.104,0.872,0.305,0.269,0.251,synapse,1.2,8,1,0,7,18,8,3,7,0.71428573,79,1.0,1,0.0,0.31428573,0,0,8.5,3,1.125,1
org.apache.synapse.core.axis2.SynapseAxisServlet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,100.0,24.0,7.48,70.59,1.0,1.0,0.0,0.0,,,2.0,0.0,2.0,0.0,2.0,100.0,24.0,7.48,70.59,1.0,1.0,0.0,0.0,,,2.0,2.0,1.0,0.5,0.0,0.0,-0.693,0.0,0.0,0.623,13.544,0.001,0.534,2.0,1.0,0.5,0.0,0.0,synapse,1.2,4,4,0,7,16,4,0,3,1.0,48,1.0,0,0.96428573,0.5555556,1,6,10.75,1,0.5,1
org.apache.synapse.endpoints.algorithms.RoundRobin,3.0,0.0,6.0,0.0,3.0,100.0,23.0,7.17,69.7,3.0,1.0,0.0,0.0,,,7.0,9.0,42.0,21.43,2.0,28.57,101.0,31.46,40.24,16.5,0.79,0.0,0.0,,,10.0,19.0,90.0,21.11,1.0,10.0,107.0,33.33,37.68,35.5,0.79,4.83,5.37,,,10.0,7.621,0.762,0.312,0.124,4.833,-1.164,0.638,0.211,3.115,14.903,0.168,6.146,9.201,0.92,0.175,0.24,0.132,synapse,1.2,4,1,0,9,14,0,3,3,0.5,89,1.0,0,0.0,0.5833333,0,0,20.75,5,1.75,3
org.apache.synapse.config.xml.endpoints.utils.WSDL11EndpointBuilder,1.0,0.0,0.0,0.0,0.0,1.0,100.0,14.0,4.36,100.0,0.0,0.0,,,,5.0,1.0,20.0,5.0,4.0,80.0,125.0,38.94,63.78,9.5,0.95,0.0,0.0,,,6.0,4.0,30.0,13.33,3.0,50.0,130.0,40.5,61.9,13.0,0.87,2.0,6.67,,,6.0,5.348,0.891,0.335,0.182,2.0,-1.093,0.284,0.133,1.869,15.12,0.07,3.978,5.763,0.96,0.22,0.219,0.028,synapse,1.2,7,1,0,8,43,15,1,2,0.16666667,245,1.0,0,0.0,0.4,0,0,33.857143,12,2.2857144,1
org.apache.synapse.config.xml.CacheMediatorSerializer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,42.0,33.33,1.0,14.29,106.0,33.02,40.0,14.0,0.67,0.0,0.0,,,7.0,14.0,42.0,33.33,1.0,14.29,106.0,33.02,40.0,14.0,0.67,0.0,0.0,,,7.0,5.617,0.802,0.512,0.5,0.0,-0.67,0.372,0.333,2.181,14.644,0.007,5.148,5.735,0.819,0.437,0.665,0.061,synapse,1.2,3,2,0,11,31,3,0,3,2.0,225,0.0,0,0.75,0.5555556,0,0,74.0,13,4.6666665,0
org.apache.synapse.mediators.transform.FaultMediator,2.0,0.0,2.0,0.0,2.0,100.0,13.0,4.05,86.67,1.0,1.0,0.0,0.0,,,8.0,8.0,56.0,14.29,3.0,37.5,149.0,46.42,40.05,24.0,0.86,0.0,0.0,,,10.0,8.0,90.0,8.89,5.0,50.0,155.0,48.29,40.05,41.0,0.91,16.0,17.78,,,10.0,9.002,0.9,0.256,0.243,16.0,-1.362,0.31,0.089,3.115,15.381,0.175,8.059,9.48,0.948,0.155,0.21,0.039,synapse,1.2,28,2,0,31,106,216,2,20,0.8774929,828,0.6923077,3,0.325,0.20357142,0,0,28.107143,17,3.2142856,3
org.apache.synapse.config.xml.DropMediatorSerializer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,12.0,16.67,2.0,50.0,90.0,28.04,45.23,5.0,0.83,0.0,0.0,,,4.0,2.0,12.0,16.67,2.0,50.0,90.0,28.04,45.23,5.0,0.83,0.0,0.0,,,4.0,3.033,0.758,0.537,0.236,0.0,-0.621,0.352,0.167,1.246,14.492,0.019,3.496,3.85,0.962,0.296,0.217,0.007,synapse,1.2,3,2,0,7,13,3,0,3,2.0,41,0.0,0,0.75,0.5555556,0,0,12.666667,3,1.3333334,0
