name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
org.apache.log4j.helpers.ISO8601DateFormat,2.0,0.0,2.0,0.0,2.0,100.0,29.0,15.18,85.29,1.0,1.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,5.0,2.62,100.0,0.0,0.0,,,,3.0,2.0,6.0,33.33,1.0,33.33,30.0,15.71,76.92,2.0,0.67,0.0,0.0,,,3.0,1.619,0.54,1.13,0.173,0.0,0.122,0.755,0.333,1.571,9.78,0.011,1.012,1.999,0.666,0.593,0.014,0.329,log4j,1.0,4,4,0,3,12,6,2,4,2.0,99,0.0,0,0.95348835,0.35714287,1,3,23.75,3,1.0,0
org.apache.log4j.helpers.QuietWriter,6.0,3.0,30.0,10.0,3.0,50.0,35.0,18.32,57.38,13.5,0.9,0.0,0.0,,,3.0,0.0,6.0,0.0,3.0,100.0,15.0,7.85,50.0,3.0,1.0,0.0,0.0,,,9.0,11.0,72.0,15.28,1.0,11.11,42.0,21.99,46.15,30.5,0.85,10.0,13.89,,,9.0,7.334,0.815,0.359,0.22,10.0,-1.024,0.576,0.153,4.712,10.122,0.202,3.554,7.747,0.861,0.208,0.206,0.218,log4j,1.0,4,3,2,9,12,0,8,4,0.0,57,1.0,1,0.85714287,0.5,2,2,13.0,2,1.0,0
org.apache.log4j.helpers.PatternParser,5.0,2.0,20.0,10.0,3.0,60.0,26.0,13.61,60.47,9.0,0.9,8.0,40.0,,,21.0,23.0,420.0,5.48,8.0,38.1,81.0,42.41,39.51,198.5,0.95,32.0,7.62,,,24.0,28.0,552.0,5.07,7.0,29.17,86.0,45.03,37.23,262.0,0.95,90.5,16.39,,,24.0,22.936,0.956,0.115,0.208,90.5,-2.162,0.367,0.051,12.565,10.641,7.12,9.654,23.028,0.96,0.093,0.219,0.208,log4j,1.0,8,1,0,15,41,8,4,2,0.95604396,691,0.46153846,3,0.0,0.375,0,0,82.125,21,6.25,1
org.apache.log4j.Hierarchy,11.0,22.0,110.0,20.0,1.0,9.09,113.0,59.16,45.56,44.0,0.8,10.33,9.39,,,11.0,11.0,110.0,10.0,3.0,27.27,85.0,44.5,44.04,49.5,0.9,24.0,21.82,,,21.0,49.0,420.0,11.67,2.0,9.52,119.0,62.3,32.43,185.5,0.88,105.67,25.16,,,21.0,16.862,0.803,0.291,0.428,105.667,-1.235,0.643,0.117,10.995,10.865,3.423,18.214,17.977,0.856,0.205,0.479,0.319,log4j,1.0,12,1,0,21,43,24,15,9,0.70454544,346,0.25,3,0.0,0.27272728,0,0,27.5,6,2.1666667,2
org.apache.log4j.gui.examples.TextPaneAppenderExample,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,20.0,10.0,3.0,60.0,98.0,51.31,48.76,9.0,0.9,0.0,0.0,,,5.0,2.0,20.0,10.0,3.0,60.0,98.0,51.31,48.76,9.0,0.9,0.0,0.0,,,5.0,3.987,0.797,0.733,0.401,0.0,-0.31,0.561,0.1,2.618,10.623,0.097,8.123,4.344,0.869,0.341,0.326,0.129,log4j,1.0,5,1,0,7,41,2,1,5,0.375,250,0.0,3,0.0,0.4,0,0,47.8,3,1.6,0
org.apache.log4j.test.Hello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,33.33,1.0,33.33,80.0,41.88,48.78,2.0,0.67,0.0,0.0,,,3.0,2.0,6.0,33.33,1.0,33.33,80.0,41.88,48.78,2.0,0.67,0.0,0.0,,,3.0,1.667,0.556,1.438,0.199,0.0,0.363,0.965,0.333,1.571,10.443,0.0,6.739,1.959,0.653,0.474,0.0,0.192,log4j,1.0,4,1,0,2,12,4,0,2,0.8333333,38,0.0,1,0.0,0.33333334,0,0,8.0,1,0.5,0
org.apache.log4j.gui.TextPaneAppender,2.0,0.0,2.0,0.0,2.0,100.0,6.0,3.14,66.67,1.0,1.0,0.0,0.0,,,10.0,10.0,90.0,11.11,3.0,30.0,106.0,55.5,43.8,40.0,0.89,0.0,0.0,,,12.0,11.0,132.0,8.33,4.0,33.33,107.0,56.02,42.63,60.5,0.92,19.0,14.39,,,12.0,10.601,0.883,0.295,0.361,19.0,-1.221,0.477,0.083,6.283,10.706,1.354,10.343,11.082,0.924,0.181,0.431,0.127,log4j,1.0,19,2,0,10,69,129,2,13,0.88596493,675,0.10526316,2,0.51428574,0.23308271,1,3,33.526318,11,2.1578948,0
org.apache.log4j.or.RendererMap,3.0,1.0,6.0,16.67,2.0,66.67,42.0,21.99,80.77,2.5,0.83,0.0,0.0,,,2.0,1.0,2.0,50.0,1.0,50.0,8.0,4.19,80.0,0.5,0.5,0.0,0.0,,,5.0,5.0,20.0,25.0,1.0,20.0,45.0,23.56,72.58,7.5,0.75,3.0,15.0,,,5.0,3.975,0.795,0.711,0.645,3.0,-0.341,0.322,0.25,2.618,10.133,0.884,2.899,4.125,0.825,0.656,0.724,0.197,log4j,1.0,9,1,0,5,19,10,3,7,0.375,120,0.0,1,0.0,0.4375,0,0,12.111111,4,1.6666666,0
org.apache.log4j.spi.LocationInfo,5.0,4.0,20.0,20.0,1.0,20.0,58.0,30.37,70.73,8.0,0.8,0.0,0.0,,,3.0,0.0,6.0,0.0,3.0,100.0,52.0,27.23,59.77,3.0,1.0,0.0,0.0,,,8.0,7.0,56.0,12.5,3.0,37.5,83.0,43.46,49.11,24.5,0.88,15.0,26.79,,,8.0,6.497,0.812,0.604,0.446,15.0,-0.504,0.665,0.125,4.188,10.529,0.185,7.234,6.703,0.838,0.275,0.33,0.21,log4j,1.0,6,1,0,7,21,0,5,5,0.9,274,0.2,0,0.0,0.46666667,0,0,43.0,5,2.8333333,1
org.apache.log4j.varia.Roller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,20.0,10.0,3.0,60.0,86.0,45.03,48.86,9.0,0.9,0.0,0.0,,,5.0,2.0,20.0,10.0,3.0,60.0,86.0,45.03,48.86,9.0,0.9,0.0,0.0,,,5.0,4.429,0.886,0.427,0.084,0.0,-0.85,0.414,0.1,2.618,10.5,0.74,7.179,4.554,0.911,0.25,0.08,0.082,log4j,1.0,7,1,0,2,32,15,0,1,0.625,168,0.0,1,0.0,0.2777778,0,0,22.428572,2,1.1428572,0
org.apache.log4j.performance.NotLogging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,30.0,20.0,1.0,16.67,106.0,55.5,44.35,12.0,0.8,0.0,0.0,,,6.0,6.0,30.0,20.0,1.0,16.67,106.0,55.5,44.35,12.0,0.8,0.0,0.0,,,6.0,4.921,0.82,0.698,0.347,0.0,-0.36,0.656,0.2,3.141,10.658,0.108,10.16,5.099,0.85,0.326,0.423,0.098,log4j,1.0,8,1,0,6,30,22,0,2,0.94285715,324,0.0,7,0.0,0.2857143,0,0,38.25,5,2.0,0
org.apache.log4j.BasicConfigurator,14.0,3.0,182.0,1.65,11.0,78.57,81.0,42.41,56.25,89.5,0.98,0.0,0.0,,,14.0,21.0,182.0,11.54,2.0,14.29,135.0,70.68,36.1,80.5,0.88,0.0,0.0,,,28.0,81.0,756.0,10.71,2.0,7.14,145.0,75.92,27.99,337.5,0.89,109.17,14.44,,,28.0,21.736,0.776,0.268,0.373,109.167,-1.316,0.831,0.107,14.66,11.079,5.588,26.459,22.73,0.812,0.186,0.409,0.487,log4j,1.0,14,1,2,20,42,91,9,9,1.051282,247,0.0,0,0.0,0.13461539,0,0,16.428572,3,1.2857143,1
org.apache.log4j.test.L7D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,12.0,25.0,1.0,25.0,94.0,49.21,44.55,4.5,0.75,0.0,0.0,,,4.0,3.0,12.0,25.0,1.0,25.0,94.0,49.21,44.55,4.5,0.75,0.0,0.0,,,4.0,3.291,0.823,0.698,0.426,0.0,-0.36,0.417,0.25,2.094,10.535,0.004,8.391,3.84,0.96,0.526,0.771,0.025,log4j,1.0,6,1,0,3,25,13,0,2,0.7,202,0.0,0,0.0,0.2777778,0,0,32.333332,2,1.3333334,0
org.apache.log4j.varia.StringMatchFilter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,12.0,16.67,2.0,50.0,67.0,35.08,50.76,5.0,0.83,0.0,0.0,,,4.0,2.0,12.0,16.67,2.0,50.0,67.0,35.08,50.76,5.0,0.83,0.0,0.0,,,4.0,3.711,0.928,0.462,0.254,0.0,-0.773,0.207,0.167,2.094,10.409,0.015,5.176,3.898,0.975,0.324,0.213,0.03,log4j,1.0,4,2,0,3,8,0,0,4,0.9166667,76,0.0,0,0.5714286,0.5,0,0,17.0,6,2.5,0
org.apache.log4j.varia.PriorityMatchFilter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,20.0,15.0,2.0,40.0,88.0,46.07,51.16,8.5,0.85,0.0,0.0,,,5.0,3.0,20.0,15.0,2.0,40.0,88.0,46.07,51.16,8.5,0.85,0.0,0.0,,,5.0,4.242,0.848,0.472,0.171,0.0,-0.752,0.412,0.15,2.618,10.552,0.034,6.879,4.853,0.971,0.253,0.198,0.033,log4j,1.0,4,2,0,4,8,0,0,4,0.9166667,69,0.0,1,0.5714286,0.5,0,0,15.25,4,2.0,1
org.apache.log4j.or.MessageRenderer,1.0,0.0,0.0,0.0,0.0,1.0,100.0,8.0,4.19,100.0,0.0,0.0,,,,3.0,0.0,6.0,0.0,3.0,100.0,37.0,19.37,56.06,3.0,1.0,0.0,0.0,,,4.0,2.0,12.0,16.67,2.0,50.0,40.0,20.94,54.05,5.0,0.83,1.0,8.33,,,4.0,2.8,0.7,0.707,0.253,1.0,-0.347,0.533,0.167,2.094,10.23,0.267,3.541,3.685,0.921,0.334,0.109,0.114,log4j,1.0,2,1,0,3,22,1,1,2,2.0,128,0.0,0,0.0,0.75,0,0,63.0,5,2.5,0
org.apache.log4j.test.StressAsyncAppender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,12.0,16.67,2.0,50.0,85.0,44.5,47.75,5.0,0.83,0.0,0.0,,,4.0,2.0,12.0,16.67,2.0,50.0,85.0,44.5,47.75,5.0,0.83,0.0,0.0,,,4.0,3.0,0.75,0.79,0.195,0.0,-0.236,0.659,0.167,2.094,10.454,0.034,7.107,3.836,0.959,0.264,0.0,0.028,log4j,1.0,10,2,0,2,37,23,0,7,0.8333333,301,0.0,1,0.884058,0.2,0,0,28.1,4,1.7,0
org.apache.log4j.helpers.BoundedFIFO,3.0,1.0,6.0,16.67,2.0,66.67,19.0,9.95,65.52,2.5,0.83,0.0,0.0,,,2.0,0.0,2.0,0.0,2.0,100.0,52.0,27.23,54.17,1.0,1.0,0.0,0.0,,,5.0,7.0,20.0,35.0,1.0,20.0,60.0,31.41,48.0,6.5,0.65,0.0,0.0,,,5.0,3.517,0.703,0.548,0.429,0.0,-0.602,0.382,0.35,2.618,10.302,0.003,5.091,4.336,0.867,0.416,0.559,0.125,log4j,1.0,8,1,0,3,14,0,2,8,0.5714286,146,0.0,1,0.0,0.41666666,0,0,16.625,3,1.75,0
org.apache.log4j.performance.NullAppender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,12.0,41.67,1.0,25.0,71.0,37.17,47.02,3.5,0.58,0.0,0.0,,,4.0,5.0,12.0,41.67,1.0,25.0,71.0,37.17,47.02,3.5,0.58,0.0,0.0,,,4.0,2.067,0.517,0.778,0.168,0.0,-0.251,0.667,0.417,2.094,10.403,0.0,5.792,3.519,0.88,0.306,0.158,0.049,log4j,1.0,6,2,0,3,8,15,0,6,1.0,34,0.0,0,0.8181818,0.5,1,1,4.3333335,2,0.8333333,0
org.apache.log4j.test.CategoryWrapper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,56.0,10.71,2.0,25.0,115.0,60.21,42.12,25.0,0.89,0.0,0.0,,,8.0,6.0,56.0,10.71,2.0,25.0,115.0,60.21,42.12,25.0,0.89,0.0,0.0,,,8.0,7.179,0.897,0.292,0.078,0.0,-1.233,0.468,0.107,4.188,10.755,0.165,11.774,7.782,0.973,0.143,0.062,0.03,log4j,1.0,7,1,0,6,22,11,0,3,0.6666667,107,0.0,1,0.0,0.375,0,0,13.857142,2,0.85714287,0
