name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
org.apache.xalan.xsltc.compiler.QName,59.0,268.0,3422.0,7.83,1.0,1.69,230.0,17.87,12.85,1577.0,0.92,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,107.0,8.31,100.0,0.0,0.0,,,,60.0,318.0,3540.0,8.98,1.0,1.67,230.0,17.87,12.12,1611.0,0.91,3.03,0.09,,,60.0,51.141,0.852,0.187,0.432,3.033,-1.677,0.895,0.09,4.662,6.914,0.135,12.312,52.746,0.879,0.099,0.467,0.337,xalan,2.7.0,10,1,0,57,18,17,57,10,0.7777778,106,1.0,0,0.0,0.4,1,1,9.1,2,1.0,3
org.apache.xalan.xsltc.compiler.WithParam,1.0,0.0,0.0,0.0,0.0,1.0,100.0,34.0,2.64,100.0,0.0,0.0,,,,28.0,121.0,756.0,16.01,3.0,10.71,226.0,17.56,10.05,317.5,0.84,0.0,0.0,,,29.0,145.0,812.0,17.86,1.0,3.45,226.0,17.56,9.9,333.5,0.82,5.0,0.62,,,29.0,25.198,0.869,0.211,0.274,5.0,-1.556,0.9,0.179,2.253,6.92,0.059,10.784,26.257,0.905,0.078,0.212,0.222,xalan,2.7.0,10,3,0,24,46,19,1,9,0.6666667,250,1.0,2,0.86153847,0.2375,1,7,23.6,4,1.6,1
org.apache.xalan.xsltc.compiler.BinOpExpr,1.0,0.0,0.0,0.0,0.0,1.0,100.0,83.0,6.45,100.0,0.0,0.0,,,,21.0,93.0,420.0,22.14,1.0,4.76,213.0,16.55,11.01,163.5,0.78,0.0,0.0,,,22.0,99.0,462.0,21.43,1.0,4.55,224.0,17.4,11.1,181.5,0.79,5.17,1.12,,,22.0,19.153,0.871,0.338,0.333,5.167,-1.084,0.944,0.214,1.709,6.846,0.013,9.345,19.866,0.903,0.149,0.308,0.326,xalan,2.7.0,8,3,0,14,38,0,0,7,0.8095238,255,0.44444445,2,0.9220779,0.26530612,2,8,29.75,3,1.375,1
org.apache.xalan.xsltc.compiler.UseAttributeSets,5.0,7.0,20.0,35.0,1.0,20.0,68.0,5.28,38.42,6.5,0.65,4.0,20.0,,,20.0,86.0,380.0,22.63,2.0,10.0,214.0,16.63,11.67,147.0,0.77,17.0,4.47,,,24.0,169.0,552.0,30.62,1.0,4.17,221.0,17.17,11.16,191.5,0.69,4.2,0.76,,,24.0,19.286,0.804,0.216,0.167,4.2,-1.532,0.957,0.306,1.865,6.717,0.004,9.578,20.189,0.841,0.103,0.134,0.384,xalan,2.7.0,4,3,0,19,31,0,5,4,0.8333333,132,1.0,0,0.9491525,0.41666666,1,4,31.5,4,2.0,1
org.apache.xalan.xsltc.compiler.UnresolvedRef,1.0,0.0,0.0,0.0,0.0,1.0,100.0,83.0,6.45,100.0,0.0,0.0,,,,29.0,220.0,812.0,27.09,1.0,3.45,227.0,17.64,10.28,296.0,0.73,0.0,0.0,,,30.0,231.0,870.0,26.55,1.0,3.33,237.0,18.41,10.34,319.5,0.73,3.24,0.37,,,30.0,26.795,0.893,0.178,0.189,3.243,-1.727,0.948,0.266,2.331,6.88,0.018,10.919,27.089,0.903,0.083,0.144,0.376,xalan,2.7.0,7,4,0,16,22,0,0,5,0.625,153,1.0,4,0.9268293,0.30952382,2,4,20.285715,6,1.7142857,2
org.apache.xml.serializer.WriterToUTF8Buffered,1.0,0.0,0.0,0.0,0.0,1.0,100.0,31.0,2.41,100.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,0.23,100.0,0.0,0.0,,,,2.0,0.0,2.0,0.0,2.0,100.0,32.0,2.49,94.12,1.0,1.0,1.0,50.0,,,2.0,2.0,1.0,0.835,0.92,1.0,-0.181,0.0,0.0,0.155,6.348,0.019,0.001,2.0,1.0,0.835,0.92,0.0,xalan,2.7.0,9,2,0,2,15,0,1,9,0.625,788,1.0,0,0.61904764,0.31111112,1,2,85.888885,1,0.8888889,3
org.apache.xalan.xsltc.compiler.If,3.0,4.0,6.0,66.67,1.0,33.33,117.0,9.09,58.79,1.0,0.33,0.0,0.0,,,24.0,108.0,552.0,19.57,4.0,16.67,216.0,16.78,10.64,222.0,0.8,56.67,10.27,,,26.0,151.0,650.0,23.23,1.0,3.85,223.0,17.33,10.48,249.5,0.77,41.0,6.31,,,26.0,21.831,0.84,0.24,0.257,41.0,-1.425,0.931,0.232,2.02,6.776,0.009,10.196,22.992,0.884,0.103,0.323,0.217,xalan,2.7.0,5,3,0,17,28,0,3,4,0.25,129,1.0,1,0.93333334,0.33333334,1,5,24.4,5,1.8,1
org.apache.xalan.xsltc.compiler.VariableRef,3.0,3.0,6.0,50.0,1.0,33.33,104.0,8.08,73.76,1.5,0.5,0.0,0.0,,,18.0,62.0,306.0,20.26,1.0,5.56,176.0,13.68,14.65,122.0,0.8,0.0,0.0,,,21.0,84.0,420.0,20.0,1.0,4.76,193.0,15.0,14.38,168.0,0.8,22.83,5.44,,,21.0,18.322,0.872,0.216,0.182,22.833,-1.534,0.829,0.2,1.632,6.821,0.019,6.438,19.26,0.917,0.11,0.233,0.25,xalan,2.7.0,2,4,0,17,25,1,1,2,2.0,137,0.0,0,0.987013,0.625,2,3,67.5,9,4.5,2
org.apache.xalan.xsltc.compiler.IdPattern,2.0,1.0,2.0,50.0,1.0,50.0,95.0,7.38,89.62,0.5,0.5,0.0,0.0,,,2.0,0.0,2.0,0.0,2.0,100.0,24.0,1.86,88.89,1.0,1.0,1.0,50.0,,,3.0,2.0,6.0,33.33,1.0,33.33,95.0,7.38,86.36,2.0,0.67,1.0,16.67,,,3.0,1.714,0.571,1.161,0.139,1.0,0.149,0.794,0.333,0.233,6.726,0.0,0.462,2.399,0.8,0.508,0.074,0.208,xalan,2.7.0,1,6,0,1,2,0,1,1,2.0,6,0.0,0,1.0,1.0,0,0,5.0,0,0.0,1
org.apache.xalan.xsltc.compiler.TransletOutput,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,134.0,812.0,16.5,3.0,10.34,222.0,17.25,10.0,339.0,0.83,0.0,0.0,,,29.0,134.0,812.0,16.5,3.0,10.34,222.0,17.25,10.0,339.0,0.83,0.0,0.0,,,29.0,25.647,0.884,0.22,0.262,0.0,-1.514,0.916,0.165,2.253,6.852,0.022,10.518,26.637,0.919,0.074,0.206,0.174,xalan,2.7.0,5,3,0,22,38,0,0,4,0.5,205,1.0,1,0.93333334,0.33333334,2,7,39.6,6,2.0,1
org.apache.xalan.xsltc.compiler.Whitespace,2.0,0.0,2.0,0.0,2.0,100.0,57.0,4.43,98.28,1.0,1.0,1.0,50.0,,,25.0,86.0,600.0,14.33,3.0,12.0,217.0,16.86,11.12,257.0,0.86,23.0,3.83,,,26.0,113.0,650.0,17.38,2.0,7.69,221.0,17.17,11.01,268.5,0.83,44.5,6.85,,,26.0,24.363,0.937,0.194,0.368,44.5,-1.641,0.524,0.174,2.02,6.856,0.188,9.345,24.55,0.944,0.128,0.476,0.133,xalan,2.7.0,14,3,0,30,79,79,1,7,1.0307692,805,0.3,0,0.82191783,0.20714286,2,6,55.785713,11,3.5714285,3
org.apache.xalan.xsltc.compiler.SymbolTable,89.0,487.0,7832.0,6.22,1.0,1.12,230.0,17.87,8.26,3672.5,0.94,748.2,9.55,,,16.0,60.0,240.0,25.0,3.0,18.75,178.0,13.83,25.87,90.0,0.75,33.78,14.08,,,98.0,737.0,9506.0,7.75,1.0,1.02,230.0,17.87,7.31,4384.5,0.92,992.67,10.44,,,98.0,86.769,0.885,0.187,0.591,992.665,-1.677,0.938,0.078,7.615,6.919,0.26,21.587,87.52,0.893,0.139,0.662,0.568,xalan,2.7.0,25,1,0,90,48,214,88,24,0.89166665,494,1.0,1,0.0,0.18545455,0,0,18.36,5,2.2,4
org.apache.xalan.xsltc.compiler.StartsWithCall,1.0,0.0,0.0,0.0,0.0,1.0,100.0,83.0,6.45,100.0,0.0,0.0,,,,18.0,57.0,306.0,18.63,2.0,11.11,208.0,16.16,12.36,124.5,0.81,0.0,0.0,,,19.0,64.0,342.0,18.71,1.0,5.26,221.0,17.17,12.51,139.0,0.81,3.67,1.07,,,19.0,15.941,0.839,0.316,0.267,3.667,-1.151,0.928,0.187,1.476,6.843,0.005,7.949,16.836,0.886,0.116,0.179,0.259,xalan,2.7.0,3,4,0,16,17,0,0,3,0.0,108,1.0,2,0.97959185,0.44444445,3,13,34.333332,1,0.6666667,1
org.apache.xalan.xsltc.compiler.KeyCall,1.0,0.0,0.0,0.0,0.0,1.0,100.0,83.0,6.45,100.0,0.0,0.0,,,,25.0,117.0,600.0,19.5,3.0,12.0,191.0,14.84,9.29,241.5,0.81,0.0,0.0,,,26.0,127.0,650.0,19.54,2.0,7.69,201.0,15.62,9.4,261.5,0.8,6.43,0.99,,,26.0,22.84,0.878,0.211,0.2,6.433,-1.556,0.87,0.195,2.02,6.828,0.004,10.127,23.495,0.904,0.099,0.248,0.24,xalan,2.7.0,4,4,0,32,45,0,0,3,0.083333336,534,1.0,4,0.969697,0.45833334,3,7,131.5,8,2.5,4
org.apache.xalan.xsltc.compiler.CastCall,1.0,0.0,0.0,0.0,0.0,1.0,100.0,83.0,6.45,100.0,0.0,0.0,,,,19.0,57.0,342.0,16.67,2.0,10.53,209.0,16.24,13.33,142.5,0.83,0.0,0.0,,,20.0,64.0,380.0,16.84,1.0,5.0,223.0,17.33,13.51,158.0,0.83,3.67,0.96,,,20.0,17.243,0.862,0.325,0.352,3.667,-1.123,0.886,0.168,1.554,6.845,0.01,7.45,18.023,0.901,0.107,0.188,0.213,xalan,2.7.0,3,4,0,17,19,1,0,3,0.5,107,1.0,1,0.97959185,0.44444445,3,14,34.0,1,0.6666667,1
org.apache.xalan.xsltc.compiler.EqualityExpr,3.0,4.0,6.0,66.67,1.0,33.33,123.0,9.56,71.51,1.0,0.33,0.0,0.0,,,37.0,255.0,1332.0,19.14,2.0,5.41,191.0,14.84,8.88,538.5,0.81,0.0,0.0,,,40.0,302.0,1560.0,19.36,1.0,2.5,205.0,15.93,8.83,629.0,0.81,34.78,2.23,,,40.0,34.501,0.863,0.219,0.37,34.776,-1.521,0.869,0.194,3.108,6.844,0.073,11.493,35.284,0.882,0.13,0.395,0.417,xalan,2.7.0,12,3,0,37,50,0,1,11,0.33333334,835,1.0,2,0.86585367,0.23809524,2,8,68.333336,18,3.25,1
org.apache.xalan.xsltc.compiler.Number,2.0,1.0,2.0,50.0,1.0,50.0,112.0,8.7,72.26,0.5,0.5,0.0,0.0,,,40.0,188.0,1560.0,12.05,4.0,10.0,207.0,16.08,9.43,686.0,0.88,166.81,10.69,,,41.0,210.0,1640.0,12.8,3.0,7.32,211.0,16.39,9.39,715.0,0.87,155.37,9.47,,,41.0,37.777,0.921,0.148,0.313,155.371,-1.908,0.756,0.128,3.186,6.865,0.406,11.217,38.668,0.943,0.083,0.407,0.226,xalan,2.7.0,15,3,0,54,104,23,2,9,0.79831934,1314,1.0,8,0.8115942,0.21428572,2,3,85.46667,14,3.1333334,2
org.apache.xalan.xsltc.compiler.NotCall,2.0,1.0,2.0,50.0,1.0,50.0,97.0,7.54,93.27,0.5,0.5,0.0,0.0,,,10.0,13.0,90.0,14.44,2.0,20.0,167.0,12.98,19.65,38.5,0.86,0.0,0.0,,,12.0,26.0,132.0,19.7,1.0,8.33,183.0,14.22,19.18,53.0,0.8,4.25,3.22,,,12.0,9.128,0.761,0.478,0.297,4.25,-0.739,0.905,0.197,0.932,6.811,0.001,4.271,10.078,0.84,0.172,0.222,0.223,xalan,2.7.0,3,4,0,14,12,3,1,3,2.0,56,0.0,0,0.97959185,0.6,2,6,17.666666,1,0.6666667,1
org.apache.xalan.xsltc.compiler.XslAttribute,3.0,1.0,6.0,16.67,2.0,66.67,62.0,4.82,55.86,2.5,0.83,3.0,50.0,,,42.0,319.0,1722.0,18.52,1.0,2.38,253.0,19.66,10.03,701.5,0.81,20.72,1.2,,,44.0,370.0,1892.0,19.56,1.0,2.27,254.0,19.74,9.84,761.0,0.8,64.03,3.38,,,44.0,36.063,0.82,0.167,0.319,64.032,-1.79,0.905,0.196,3.419,6.983,0.78,12.776,37.918,0.862,0.098,0.377,0.381,xalan,2.7.0,6,3,0,39,72,0,3,5,0.52,550,1.0,2,0.91803277,0.30555555,2,10,89.833336,30,7.5,2
org.apache.xalan.xsltc.compiler.LastCall,1.0,0.0,0.0,0.0,0.0,1.0,100.0,83.0,6.45,100.0,0.0,0.0,,,,12.0,14.0,132.0,10.61,4.0,33.33,167.0,12.98,21.72,59.0,0.89,0.0,0.0,,,13.0,18.0,156.0,11.54,3.0,23.08,184.0,14.3,21.6,69.0,0.88,6.0,3.85,,,13.0,11.312,0.87,0.293,0.142,6.0,-1.227,0.745,0.115,1.01,6.812,0.046,3.721,12.017,0.924,0.121,0.152,0.123,xalan,2.7.0,4,4,0,12,13,6,0,4,2.0,59,0.0,0,0.969697,0.4375,2,4,13.75,3,1.25,1
org.apache.xalan.xsltc.compiler.ForEach,2.0,0.0,2.0,0.0,2.0,100.0,76.0,5.91,76.77,1.0,1.0,1.0,50.0,,,33.0,226.0,1056.0,21.4,1.0,3.03,225.0,17.48,9.46,415.0,0.79,3.25,0.31,,,34.0,248.0,1122.0,22.1,1.0,2.94,229.0,17.79,9.42,437.0,0.78,24.58,2.19,,,34.0,29.236,0.86,0.173,0.206,24.583,-1.757,0.935,0.221,2.642,6.876,0.026,11.87,30.255,0.89,0.084,0.275,0.283,xalan,2.7.0,6,3,0,28,55,3,2,5,0.6,318,1.0,2,0.91803277,0.3611111,1,6,51.666668,9,2.6666667,1
org.apache.xalan.xsltc.compiler.FilterParentPath,2.0,1.0,2.0,50.0,1.0,50.0,98.0,7.61,80.99,0.5,0.5,0.0,0.0,,,27.0,123.0,702.0,17.52,3.0,11.11,192.0,14.92,9.57,289.5,0.82,0.0,0.0,,,29.0,153.0,812.0,18.84,1.0,3.45,200.0,15.54,9.4,329.5,0.81,12.17,1.5,,,29.0,25.287,0.872,0.227,0.256,12.167,-1.485,0.943,0.188,2.253,6.829,0.019,10.236,26.069,0.899,0.098,0.25,0.286,xalan,2.7.0,6,3,0,28,37,0,1,6,0.33333334,263,1.0,2,0.93421054,0.30555555,2,7,42.333332,4,1.3333334,3
org.apache.xalan.xsltc.compiler.RelationalExpr,1.0,0.0,0.0,0.0,0.0,1.0,100.0,83.0,6.45,100.0,0.0,0.0,,,,41.0,291.0,1640.0,17.74,2.0,4.88,224.0,17.4,9.39,674.5,0.82,0.0,0.0,,,42.0,298.0,1722.0,17.31,1.0,2.38,232.0,18.03,9.4,712.0,0.83,19.33,1.12,,,42.0,37.356,0.889,0.2,0.364,19.333,-1.607,0.869,0.173,3.263,6.874,0.066,12.121,37.999,0.905,0.112,0.376,0.386,xalan,2.7.0,11,3,0,31,57,0,0,11,0.2,611,1.0,2,0.8765432,0.24675325,2,9,54.272728,7,2.5454545,1
org.apache.xalan.xsltc.compiler.LocalNameCall,1.0,0.0,0.0,0.0,0.0,1.0,100.0,83.0,6.45,100.0,0.0,0.0,,,,8.0,9.0,56.0,16.07,2.0,25.0,151.0,11.73,22.21,23.5,0.84,0.0,0.0,,,9.0,11.0,72.0,15.28,2.0,22.22,168.0,13.05,22.02,30.5,0.85,6.0,8.33,,,9.0,7.62,0.847,0.387,0.124,6.0,-0.949,0.711,0.153,0.699,6.792,0.049,3.343,8.439,0.938,0.149,0.13,0.063,xalan,2.7.0,3,5,0,10,13,3,0,3,2.0,50,0.0,0,0.99,0.53333336,3,5,15.666667,1,0.33333334,1
org.apache.xalan.xsltc.compiler.DecimalFormatting,2.0,2.0,2.0,100.0,1.0,1.0,1.0,50.0,127.0,9.87,82.47,0.0,0.0,0.0,0.0,23.0,72.0,506.0,14.23,4.0,17.39,223.0,17.33,12.12,217.0,0.86,38.0,7.51,,,24.0,94.0,552.0,17.03,3.0,12.5,231.0,17.95,12.18,229.0,0.83,25.67,4.65,,,24.0,20.979,0.874,0.311,0.366,25.667,-1.169,0.915,0.17,1.865,6.928,0.054,8.772,21.366,0.89,0.098,0.247,0.223,xalan,2.7.0,5,3,0,24,36,2,2,4,1.0,537,1.0,1,0.9375,0.4,3,7,105.8,17,4.8,1
org.apache.xalan.xsltc.compiler.ValueOf,2.0,1.0,2.0,50.0,1.0,50.0,112.0,8.7,72.26,0.5,0.5,0.0,0.0,,,23.0,102.0,506.0,20.16,3.0,13.04,217.0,16.86,10.38,202.0,0.8,48.17,9.52,,,24.0,123.0,552.0,22.28,1.0,4.17,222.0,17.25,10.36,214.5,0.78,34.67,6.28,,,24.0,20.544,0.856,0.263,0.258,34.667,-1.337,0.925,0.223,1.865,6.739,0.005,10.115,21.652,0.902,0.096,0.228,0.207,xalan,2.7.0,5,3,0,21,33,0,2,4,0.41666666,237,1.0,1,0.93333334,0.33333334,2,6,45.8,4,2.0,1
org.apache.xalan.xsltc.compiler.SimpleAttributeValue,4.0,8.0,12.0,66.67,1.0,25.0,64.0,4.97,46.04,2.0,0.33,0.0,0.0,,,13.0,15.0,156.0,9.62,2.0,15.38,169.0,13.13,14.11,70.5,0.9,5.5,3.53,,,16.0,57.0,240.0,23.75,1.0,6.25,182.0,14.14,13.76,91.5,0.76,6.0,2.5,,,16.0,11.789,0.737,0.321,0.219,6.0,-1.135,0.907,0.237,1.243,6.665,0.002,6.289,14.716,0.92,0.114,0.172,0.186,xalan,2.7.0,5,4,0,14,10,4,4,4,0.5,38,1.0,0,0.94736844,0.36,2,8,6.4,1,0.8,1
org.apache.xalan.xsltc.compiler.util.SlotAllocator,1.0,0.0,0.0,0.0,0.0,1.0,100.0,125.0,9.71,100.0,0.0,0.0,,,,2.0,0.0,2.0,0.0,2.0,100.0,96.0,7.46,51.06,1.0,1.0,0.0,0.0,,,3.0,0.0,6.0,0.0,3.0,100.0,162.0,12.59,51.76,3.0,1.0,2.0,33.33,,,3.0,3.0,1.0,0.333,0.0,2.0,-1.099,0.0,0.0,0.233,6.574,0.0,1.242,3.0,1.0,0.333,0.0,0.0,xalan,2.7.0,4,1,0,4,16,0,1,3,0.5,242,1.0,0,0.0,0.4375,0,0,58.5,6,3.0,1
org.apache.xalan.xsltc.compiler.LangCall,1.0,0.0,0.0,0.0,0.0,1.0,100.0,83.0,6.45,100.0,0.0,0.0,,,,20.0,58.0,380.0,15.26,3.0,15.0,180.0,13.99,11.59,161.0,0.85,0.0,0.0,,,21.0,65.0,420.0,15.48,2.0,9.52,193.0,15.0,11.8,177.5,0.85,7.0,1.67,,,21.0,18.138,0.864,0.274,0.232,7.0,-1.294,0.923,0.155,1.632,6.818,0.033,7.579,18.834,0.897,0.103,0.194,0.232,xalan,2.7.0,4,4,0,17,17,0,0,4,0.6666667,84,1.0,2,0.969697,0.375,3,8,19.5,2,1.0,1
