name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
org.apache.lucene.index.IndexFileDeleter,3.0,2.0,6.0,33.33,2.0,66.67,136.0,27.81,83.44,2.0,0.67,2.0,33.33,,,12.0,13.0,132.0,9.85,5.0,41.67,58.0,11.86,41.13,59.5,0.9,6.5,4.92,,,14.0,27.0,182.0,14.84,4.0,28.57,165.0,33.74,55.0,77.5,0.85,17.17,9.43,,,14.0,11.936,0.853,0.226,0.185,17.167,-1.486,0.554,0.148,2.863,34.681,1.331,3.976,12.166,0.869,0.161,0.171,0.323,lucene,2.2,16,1,0,11,68,8,3,4,0.68333334,814,1.0,2,0.0,0.2361111,0,0,49.375,2,1.0,11
org.apache.lucene.index.SegmentMerger,2.0,1.0,2.0,50.0,1.0,50.0,60.0,12.27,78.95,0.5,0.5,1.0,50.0,,,33.0,69.0,1056.0,6.53,3.0,9.09,219.0,44.79,28.11,493.5,0.93,60.17,5.7,,,34.0,89.0,1122.0,7.93,2.0,5.88,223.0,45.6,27.13,516.5,0.92,63.5,5.66,,,34.0,30.325,0.892,0.164,0.301,63.5,-1.806,0.718,0.079,6.953,37.3,3.557,11.268,31.268,0.92,0.1,0.314,0.337,lucene,2.2,16,1,0,25,99,0,3,0,0.69166666,1172,0.9375,8,0.0,0.2,0,0,71.25,1,0.8125,8
org.apache.lucene.index.SegmentTermPositions,1.0,0.0,0.0,0.0,0.0,1.0,100.0,43.0,8.79,100.0,0.0,0.0,,,,9.0,12.0,72.0,16.67,1.0,11.11,125.0,25.56,56.82,30.0,0.83,0.5,0.69,,,9.0,12.0,72.0,16.67,1.0,11.11,125.0,25.56,56.82,30.0,0.83,0.5,0.69,,,9.0,6.773,0.753,0.496,0.34,0.5,-0.701,0.63,0.167,1.84,32.299,0.108,2.913,7.906,0.878,0.26,0.301,0.216,lucene,2.2,15,2,0,6,27,7,1,7,0.6122449,287,1.0,1,0.44,0.2,1,3,17.666666,3,1.0666667,1
org.apache.lucene.search.HitDoc,1.0,0.0,0.0,0.0,0.0,1.0,100.0,20.0,4.09,100.0,0.0,0.0,,,,2.0,0.0,2.0,0.0,2.0,100.0,27.0,5.52,58.7,1.0,1.0,0.0,0.0,,,3.0,2.0,6.0,33.33,1.0,33.33,42.0,8.59,63.64,2.0,0.67,0.0,0.0,,,3.0,1.119,0.373,0.947,0.956,0.0,-0.054,0.087,0.333,0.613,28.513,0.0,1.166,2.915,0.972,0.887,0.977,0.019,lucene,2.2,1,1,0,2,2,0,1,0,2.0,18,0.0,3,0.0,1.0,0,0,12.0,0,0.0,0
org.apache.lucene.index.CompoundFileWriter,1.0,0.0,0.0,0.0,0.0,1.0,100.0,34.0,6.95,100.0,0.0,0.0,,,,5.0,2.0,20.0,10.0,3.0,60.0,54.0,11.04,48.21,9.0,0.9,0.0,0.0,,,6.0,5.0,30.0,16.67,2.0,33.33,75.0,15.34,51.37,12.5,0.83,1.5,5.0,,,6.0,4.983,0.831,0.409,0.169,1.5,-0.894,0.431,0.167,1.227,29.672,0.416,1.442,5.6,0.933,0.249,0.281,0.06,lucene,2.2,6,1,0,6,39,0,1,5,0.6,339,1.0,1,0.0,0.33333334,0,0,54.666668,4,1.3333334,3
org.apache.lucene.index.TermVectorsWriter,3.0,0.0,6.0,0.0,3.0,100.0,57.0,11.66,76.0,3.0,1.0,0.0,0.0,,,13.0,8.0,156.0,5.13,6.0,46.15,62.0,12.68,44.6,74.0,0.95,0.0,0.0,,,16.0,24.0,240.0,10.0,5.0,31.25,93.0,19.02,43.46,108.0,0.9,21.83,9.1,,,16.0,14.545,0.909,0.157,0.137,21.833,-1.851,0.411,0.1,3.272,31.346,1.855,2.058,15.211,0.951,0.113,0.174,0.168,lucene,2.2,15,1,0,13,54,41,2,10,0.8047619,675,0.53333336,5,0.0,0.23703703,0,0,43.0,3,1.2,3
org.apache.lucene.index.SegmentMergeInfo,3.0,2.0,6.0,33.33,1.0,33.33,36.0,7.36,75.0,2.0,0.67,0.0,0.0,,,9.0,13.0,72.0,18.06,2.0,22.22,160.0,32.72,35.4,29.5,0.82,0.0,0.0,,,12.0,30.0,132.0,22.73,1.0,8.33,173.0,35.38,34.6,51.0,0.77,10.0,7.58,,,12.0,8.698,0.725,0.438,0.387,10.0,-0.825,0.723,0.227,2.454,34.829,0.033,7.413,10.161,0.847,0.245,0.383,0.284,lucene,2.2,5,1,0,7,14,0,3,0,0.75,108,0.33333334,4,0.0,0.4,0,0,19.4,5,1.6,0
org.apache.lucene.index.SegmentMergeQueue,2.0,0.0,2.0,0.0,2.0,100.0,36.0,7.36,83.72,1.0,1.0,0.0,0.0,,,3.0,1.0,6.0,16.67,2.0,66.67,90.0,18.4,86.54,2.5,0.83,0.0,0.0,,,5.0,7.0,20.0,35.0,1.0,20.0,109.0,22.29,74.15,6.5,0.65,0.0,0.0,,,5.0,2.986,0.597,0.844,0.234,0.0,-0.17,0.824,0.35,1.022,31.528,0.007,2.236,3.613,0.723,0.465,0.254,0.347,lucene,2.2,3,2,0,5,9,3,2,0,2.0,47,0.0,0,0.84615386,0.5555556,1,3,14.666667,4,1.6666666,0
org.apache.lucene.search.BooleanScorer,1.0,0.0,0.0,0.0,0.0,1.0,100.0,25.0,5.11,100.0,0.0,0.0,,,,11.0,9.0,110.0,8.18,3.0,27.27,76.0,15.54,33.63,50.5,0.92,0.0,0.0,,,12.0,15.0,132.0,11.36,3.0,25.0,84.0,17.18,33.47,58.5,0.89,5.0,3.79,,,12.0,11.077,0.923,0.185,0.141,5.0,-1.685,0.313,0.114,2.454,30.505,1.415,3.877,11.311,0.943,0.143,0.166,0.134,lucene,2.2,12,2,0,8,29,26,1,7,0.6090909,461,1.0,3,0.44444445,0.30555555,1,3,36.583332,2,1.0833334,0
org.apache.lucene.analysis.WhitespaceAnalyzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,30.0,6.67,4.0,66.67,34.0,6.95,43.59,14.0,0.93,0.0,0.0,,,6.0,2.0,30.0,6.67,4.0,66.67,34.0,6.95,43.59,14.0,0.93,0.0,0.0,,,6.0,5.5,0.917,0.259,0.063,0.0,-1.352,0.208,0.067,1.227,25.013,1.032,0.237,5.944,0.991,0.19,0.123,0.009,lucene,2.2,2,2,0,3,4,1,0,2,2.0,10,0.0,0,0.6666667,0.6666667,0,0,4.0,1,0.5,0
org.apache.lucene.analysis.standard.FastCharStream,1.0,0.0,0.0,0.0,0.0,1.0,100.0,11.0,2.25,100.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,0.61,100.0,0.0,0.0,,,,2.0,1.0,2.0,50.0,1.0,50.0,11.0,2.25,78.57,0.5,0.5,0.0,0.0,,,2.0,1.0,0.5,1.235,0.057,0.0,0.211,0.556,0.5,0.409,19.027,0.0,0.003,1.912,0.956,0.606,0.275,0.045,lucene,2.2,14,1,0,2,25,3,1,13,0.6025641,237,0.0,0,0.0,0.4047619,0,0,15.5,1,0.9285714,0
org.apache.lucene.queryParser.FastCharStream,1.0,0.0,0.0,0.0,0.0,1.0,100.0,47.0,9.61,100.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,0.61,100.0,0.0,0.0,,,,2.0,1.0,2.0,50.0,1.0,50.0,47.0,9.61,94.0,0.5,0.5,0.0,0.0,,,2.0,1.1,0.55,1.089,0.278,0.0,0.085,0.4,0.5,0.409,26.08,0.0,0.416,1.94,0.97,0.702,0.679,0.015,lucene,2.2,14,1,0,2,25,3,1,13,0.6025641,237,0.0,0,0.0,0.4047619,0,0,15.5,1,0.9285714,0
org.apache.lucene.analysis.standard.StandardFilter,1.0,0.0,0.0,0.0,0.0,1.0,100.0,10.0,2.04,100.0,0.0,0.0,,,,7.0,4.0,42.0,9.52,3.0,42.86,33.0,6.75,34.38,19.0,0.9,0.0,0.0,,,8.0,6.0,56.0,10.71,3.0,37.5,35.0,7.16,33.02,25.0,0.89,4.0,7.14,,,8.0,7.422,0.928,0.233,0.191,4.0,-1.457,0.228,0.107,1.636,23.889,0.36,0.172,7.598,0.95,0.194,0.29,0.055,lucene,2.2,3,3,0,5,17,1,1,2,0.5,98,1.0,0,0.8,0.75,0,0,31.0,1,0.33333334,1
org.apache.lucene.analysis.LowerCaseFilter,1.0,0.0,0.0,0.0,0.0,1.0,100.0,10.0,2.04,100.0,0.0,0.0,,,,6.0,4.0,30.0,13.33,2.0,33.33,31.0,6.34,33.33,13.0,0.87,0.0,0.0,,,7.0,6.0,42.0,14.29,2.0,28.57,33.0,6.75,32.04,18.0,0.86,3.0,7.14,,,7.0,6.05,0.864,0.296,0.041,3.0,-1.216,0.411,0.143,1.431,23.842,0.061,0.171,6.357,0.908,0.178,0.045,0.092,lucene,2.2,2,3,0,4,5,1,1,2,2.0,21,0.0,0,0.8,0.75,0,0,9.5,1,0.5,1
org.apache.lucene.search.Hits,3.0,1.0,6.0,16.67,2.0,66.67,52.0,10.63,91.23,2.5,0.83,5.0,83.33,,,19.0,22.0,342.0,6.43,3.0,15.79,147.0,30.06,30.63,160.0,0.94,29.0,8.48,,,20.0,26.0,380.0,6.84,2.0,10.0,147.0,30.06,30.31,177.0,0.93,46.5,12.24,,,20.0,17.872,0.894,0.237,0.477,46.5,-1.441,0.449,0.068,4.09,33.655,1.433,9.171,18.832,0.942,0.157,0.494,0.186,lucene,2.2,11,1,0,13,28,19,3,5,0.64,338,1.0,6,0.0,0.32467532,0,0,28.818182,4,1.1818181,2
org.apache.lucene.index.KeepOnlyLastCommitDeletionPolicy,2.0,2.0,2.0,100.0,1.0,1.0,1.0,50.0,134.0,27.4,84.28,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,100.0,6.0,1.23,100.0,1.0,1.0,0.0,0.0,,,4.0,4.0,12.0,33.33,2.0,50.0,136.0,27.81,82.42,4.0,0.67,2.0,16.67,,,4.0,3.186,0.797,0.636,0.057,2.0,-0.453,0.56,0.333,0.818,33.265,0.371,2.342,3.465,0.866,0.344,0.089,0.137,lucene,2.2,3,1,0,4,7,3,2,3,2.0,28,0.0,0,0.0,0.8333333,0,0,8.333333,2,1.0,1
org.apache.lucene.analysis.SimpleAnalyzer,1.0,0.0,0.0,0.0,0.0,1.0,100.0,47.0,9.61,100.0,0.0,0.0,,,,5.0,2.0,20.0,10.0,3.0,60.0,33.0,6.75,42.31,9.0,0.9,0.0,0.0,,,6.0,6.0,30.0,20.0,2.0,33.33,72.0,14.72,57.6,12.0,0.8,1.0,3.33,,,6.0,4.762,0.794,0.505,0.196,1.0,-0.683,0.599,0.2,1.227,27.991,0.704,0.636,5.709,0.951,0.199,0.097,0.05,lucene,2.2,2,2,0,4,4,1,1,2,2.0,10,0.0,0,0.6666667,0.6666667,0,0,4.0,1,0.5,0
org.apache.lucene.document.Document,20.0,32.0,380.0,8.42,1.0,5.0,212.0,43.35,36.24,174.0,0.92,0.0,0.0,,,6.0,6.0,30.0,20.0,2.0,33.33,22.0,4.5,40.74,12.0,0.8,0.0,0.0,,,26.0,50.0,650.0,7.69,1.0,3.85,215.0,43.97,33.65,300.0,0.92,103.67,15.95,,,26.0,23.74,0.913,0.245,0.393,103.667,-1.406,0.699,0.077,5.317,37.702,2.746,9.745,24.419,0.939,0.204,0.444,0.439,lucene,2.2,17,1,0,24,39,0,22,17,0.5,415,0.5,0,0.0,0.42647058,0,0,23.294117,5,2.5882354,5
org.apache.lucene.search.FuzzyTermEnum,1.0,0.0,0.0,0.0,0.0,1.0,100.0,21.0,4.29,100.0,0.0,0.0,,,,7.0,7.0,42.0,16.67,2.0,28.57,163.0,33.33,50.62,17.5,0.83,1.0,2.38,,,7.0,7.0,42.0,16.67,2.0,28.57,163.0,33.33,50.62,17.5,0.83,1.0,2.38,,,7.0,5.197,0.742,0.492,0.323,1.0,-0.71,0.552,0.167,1.431,34.22,0.287,4.765,5.826,0.832,0.255,0.377,0.11,lucene,2.2,14,3,0,5,29,53,1,6,0.6923077,514,1.0,1,0.5416667,0.33333334,1,4,34.92857,14,2.2857144,0
org.apache.lucene.document.Field,2.0,1.0,2.0,50.0,1.0,50.0,48.0,9.82,85.71,0.5,0.5,0.0,0.0,,,13.0,14.0,156.0,8.97,2.0,15.38,43.0,8.79,36.13,71.0,0.91,0.0,0.0,,,15.0,27.0,210.0,12.86,1.0,6.67,73.0,14.93,41.71,91.5,0.87,6.75,3.21,,,15.0,12.667,0.844,0.281,0.416,6.75,-1.268,0.477,0.129,3.067,30.316,0.547,0.931,12.787,0.852,0.262,0.454,0.368,lucene,2.2,11,2,0,8,21,0,2,11,2.0,392,0.0,0,0.8,0.35227272,1,4,34.636364,2,0.72727275,2
org.apache.lucene.analysis.PorterStemFilter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,42.0,9.52,3.0,42.86,32.0,6.54,34.04,19.0,0.9,0.0,0.0,,,7.0,4.0,42.0,9.52,3.0,42.86,32.0,6.54,34.04,19.0,0.9,0.0,0.0,,,7.0,6.446,0.921,0.244,0.044,0.0,-1.409,0.278,0.095,1.431,23.83,0.466,0.16,6.617,0.945,0.171,0.077,0.053,lucene,2.2,2,3,0,4,6,0,0,2,0.0,35,1.0,1,0.8,0.75,0,0,16.0,1,0.5,1
org.apache.lucene.analysis.StopFilter,2.0,1.0,2.0,50.0,1.0,50.0,11.0,2.25,61.11,0.5,0.5,0.0,0.0,,,6.0,4.0,30.0,13.33,2.0,33.33,31.0,6.34,33.33,13.0,0.87,0.0,0.0,,,8.0,9.0,56.0,16.07,2.0,25.0,34.0,6.95,30.63,23.5,0.84,6.0,10.71,,,8.0,7.0,0.875,0.276,0.103,6.0,-1.286,0.408,0.161,1.636,23.877,0.069,0.182,7.054,0.882,0.171,0.062,0.133,lucene,2.2,7,3,0,5,13,15,2,7,0.33333334,106,1.0,0,0.5714286,0.51428574,0,0,13.857142,3,0.71428573,4
