name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
org.apache.xerces.readers.UTF8CharReader,1.0,0.0,0.0,0.0,0.0,1.0,100.0,19.0,2.6,100.0,0.0,0.0,,,,12.0,14.0,132.0,10.61,2.0,16.67,80.0,10.93,29.74,59.0,0.89,0.0,0.0,,,13.0,20.0,156.0,12.82,2.0,15.38,83.0,11.34,28.82,68.0,0.87,6.0,3.85,,,13.0,9.866,0.759,0.443,0.519,6.0,-0.813,0.522,0.128,1.776,25.784,0.192,1.2,11.137,0.857,0.317,0.568,0.201,xerces,1.2.0,9,3,0,5,16,0,0,0,0.57954544,1583,1.0,0,0.82608694,0.36666667,1,3,173.66667,1,0.8888889,0
org.apache.html.dom.HTMLOptGroupElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.295,0.787,0.462,0.363,0.0,-0.772,0.53,0.107,1.093,28.864,0.35,4.902,7.55,0.944,0.245,0.482,0.023,xerces,1.2.0,5,4,0,2,11,10,0,5,2.0,30,0.0,0,0.9591837,0.45,0,0,5.0,1,0.8,0
org.apache.html.dom.HTMLLIElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.369,0.796,0.457,0.344,0.0,-0.783,0.549,0.107,1.093,28.864,0.35,4.902,7.566,0.946,0.224,0.433,0.023,xerces,1.2.0,5,4,0,2,10,10,0,5,2.0,31,0.0,0,0.9591837,0.45,1,2,5.2,1,0.8,0
org.apache.html.dom.HTMLQuoteElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.581,0.823,0.443,0.302,0.0,-0.814,0.588,0.107,1.093,28.864,0.35,4.902,7.615,0.952,0.172,0.257,0.02,xerces,1.2.0,3,4,0,2,6,3,0,3,2.0,17,0.0,0,0.9791667,0.6666667,0,0,4.6666665,1,0.6666667,0
org.apache.xerces.validators.common.ContentLeafNameTypeVector,5.0,4.0,20.0,20.0,1.0,20.0,102.0,13.93,67.55,8.0,0.8,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,37.0,5.05,100.0,0.0,0.0,,,,6.0,9.0,30.0,30.0,1.0,16.67,114.0,15.57,60.64,10.5,0.7,0.0,0.0,,,6.0,4.178,0.696,1.192,0.51,0.0,0.176,0.959,0.3,0.82,27.918,0.007,0.704,4.178,0.696,0.406,0.398,0.229,xerces,1.2.0,4,1,0,6,6,0,5,4,0.0,73,0.0,1,0.0,0.55,0,0,16.5,2,0.5,0
org.apache.html.dom.HTMLAreaElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.74,25.0,0.89,0.0,0.0,,,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.74,25.0,0.89,0.0,0.0,,,8.0,6.303,0.788,0.485,0.407,0.0,-0.723,0.464,0.107,1.093,28.864,0.14,4.929,7.508,0.939,0.242,0.406,0.024,xerces,1.2.0,17,4,0,2,27,136,0,17,2.0,123,0.0,0,0.8545455,0.31764707,0,0,6.2352943,3,1.1764706,0
org.apache.html.dom.HTMLParamElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.411,0.801,0.503,0.384,0.0,-0.687,0.549,0.107,1.093,28.864,0.35,4.902,7.542,0.943,0.206,0.326,0.022,xerces,1.2.0,9,4,0,2,13,36,0,9,2.0,52,0.0,0,0.92156863,0.5555556,1,1,4.7777777,1,0.8888889,0
org.apache.html.dom.HTMLFrameElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.349,0.794,0.484,0.394,0.0,-0.726,0.472,0.107,1.093,28.864,0.35,4.902,7.515,0.939,0.229,0.36,0.023,xerces,1.2.0,17,4,0,2,23,136,0,17,2.0,96,0.0,0,0.8545455,0.3970588,0,0,4.647059,1,0.9411765,0
org.apache.xerces.utils.regex.REUtil,7.0,14.0,42.0,33.33,1.0,14.29,38.0,5.19,54.29,14.0,0.67,13.0,30.95,,,5.0,3.0,20.0,15.0,2.0,40.0,30.0,4.1,57.69,8.5,0.85,5.0,25.0,,,10.0,19.0,90.0,21.11,1.0,10.0,38.0,5.19,42.22,35.5,0.79,25.33,28.15,,,10.0,8.119,0.812,0.588,0.485,25.333,-0.53,0.704,0.211,1.366,16.67,0.22,0.013,8.226,0.823,0.47,0.69,0.289,xerces,1.2.0,17,1,0,8,54,134,7,5,0.9375,867,0.0,1,0.0,0.2125,0,0,49.882355,19,4.7058825,0
org.apache.html.dom.HTMLTableSectionElementImpl,2.0,2.0,2.0,100.0,1.0,1.0,1.0,50.0,37.0,5.05,57.81,0.0,0.0,0.0,0.0,22.0,74.0,462.0,16.02,1.0,4.55,278.0,37.98,26.28,194.0,0.84,0.0,0.0,,,23.0,97.0,506.0,19.17,1.0,4.35,279.0,38.11,25.64,204.5,0.81,0.0,0.0,,,23.0,18.059,0.785,0.259,0.279,0.0,-1.349,0.907,0.192,3.142,32.796,0.365,13.337,18.766,0.816,0.123,0.215,0.381,xerces,1.2.0,14,4,0,5,29,91,2,12,1.0,172,1.0,1,0.8785047,0.35714287,0,0,11.214286,4,1.7857143,0
org.apache.html.dom.HTMLSelectElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,72.0,506.0,14.23,1.0,4.35,258.0,35.25,26.33,217.0,0.86,0.0,0.0,,,23.0,72.0,506.0,14.23,1.0,4.35,258.0,35.25,26.33,217.0,0.86,0.0,0.0,,,23.0,20.732,0.901,0.233,0.296,0.0,-1.456,0.736,0.142,3.142,32.447,0.451,11.904,21.283,0.925,0.125,0.359,0.229,xerces,1.2.0,22,4,0,5,39,231,0,22,0.95238096,179,1.0,1,0.8173913,0.25,1,1,7.090909,3,1.2272727,0
org.apache.html.dom.HTMLBaseElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.529,0.816,0.484,0.349,0.0,-0.726,0.595,0.107,1.093,28.864,0.35,4.902,7.584,0.948,0.178,0.266,0.021,xerces,1.2.0,5,4,0,2,8,10,0,5,2.0,28,0.0,0,0.9591837,0.6,0,0,4.6,1,0.8,0
org.apache.xml.serialize.XMLSerializer,2.0,0.0,2.0,0.0,2.0,100.0,71.0,9.7,95.95,1.0,1.0,0.0,0.0,,,9.0,8.0,72.0,11.11,3.0,33.33,61.0,8.33,53.04,32.0,0.89,0.0,0.0,,,11.0,13.0,110.0,11.82,3.0,27.27,112.0,15.3,59.26,48.5,0.88,12.5,11.36,,,11.0,9.217,0.838,0.402,0.416,12.5,-0.912,0.582,0.118,1.503,28.538,0.403,1.229,9.449,0.859,0.283,0.381,0.344,xerces,1.2.0,13,2,0,6,75,18,2,10,2.0,1000,0.0,0,0.86153847,0.23931624,2,7,75.92308,30,7.5384617,0
org.apache.html.dom.HTMLAppletElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.74,25.0,0.89,0.0,0.0,,,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.74,25.0,0.89,0.0,0.0,,,8.0,6.466,0.808,0.463,0.375,0.0,-0.771,0.437,0.107,1.093,28.864,0.14,4.929,7.518,0.94,0.225,0.319,0.022,xerces,1.2.0,23,4,0,2,26,253,0,23,2.0,127,0.0,0,0.8103448,0.5217391,0,0,4.521739,1,0.95652175,0
org.apache.html.dom.HTMLObjectElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,72.0,8.33,4.0,44.44,154.0,21.04,31.3,33.0,0.92,0.0,0.0,,,9.0,6.0,72.0,8.33,4.0,44.44,154.0,21.04,31.3,33.0,0.92,0.0,0.0,,,9.0,7.665,0.852,0.417,0.409,0.0,-0.874,0.357,0.083,1.23,28.887,0.154,5.007,8.508,0.945,0.234,0.378,0.023,xerces,1.2.0,35,4,0,3,43,595,0,35,2.0,200,0.0,0,0.734375,0.30857143,0,0,4.714286,1,0.9714286,0
org.apache.html.dom.HTMLOptionElementImpl,1.0,0.0,0.0,0.0,0.0,1.0,100.0,23.0,3.14,100.0,0.0,0.0,,,,28.0,76.0,756.0,10.05,3.0,10.71,266.0,36.34,24.45,340.0,0.9,0.0,0.0,,,29.0,94.0,812.0,11.58,1.0,3.45,267.0,36.48,24.03,359.0,0.88,3.67,0.45,,,29.0,25.934,0.894,0.211,0.274,3.667,-1.554,0.827,0.116,3.962,33.811,0.879,15.281,27.18,0.937,0.089,0.275,0.214,xerces,1.2.0,15,4,0,3,38,105,1,15,2.0,195,0.0,0,0.8703704,0.32,1,1,12.0,6,1.7333333,0
org.apache.html.dom.HTMLUListElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.369,0.796,0.457,0.344,0.0,-0.783,0.549,0.107,1.093,28.864,0.35,4.902,7.566,0.946,0.224,0.433,0.023,xerces,1.2.0,5,4,0,2,10,10,0,5,2.0,28,0.0,0,0.9591837,0.45,0,0,4.6,1,0.8,0
org.apache.xerces.dom.DeferredAttrNSImpl,1.0,0.0,0.0,0.0,0.0,1.0,100.0,35.0,4.78,100.0,0.0,0.0,,,,14.0,26.0,182.0,14.29,2.0,14.29,137.0,18.72,34.34,78.0,0.86,10.17,5.59,,,14.0,26.0,182.0,14.29,2.0,14.29,137.0,18.72,34.34,78.0,0.86,10.17,5.59,,,14.0,12.016,0.858,0.271,0.156,10.167,-1.307,0.715,0.143,1.913,30.273,0.174,5.561,12.649,0.904,0.134,0.128,0.228,xerces,1.2.0,4,4,0,5,18,0,1,1,0.6666667,117,0.5,0,0.95522386,0.5,4,9,27.75,7,2.25,0
org.apache.html.dom.HTMLFrameSetElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,56.0,14.29,1.0,12.5,151.0,20.63,31.33,24.0,0.86,0.0,0.0,,,8.0,8.0,56.0,14.29,1.0,12.5,151.0,20.63,31.33,24.0,0.86,0.0,0.0,,,8.0,6.363,0.795,0.5,0.31,0.0,-0.693,0.66,0.143,1.093,28.842,0.077,4.977,7.456,0.932,0.187,0.231,0.068,xerces,1.2.0,5,4,0,2,8,10,0,5,2.0,28,0.0,0,0.9591837,0.6,0,0,4.6,1,0.8,0
org.apache.xml.serialize.TextSerializer,1.0,0.0,0.0,0.0,0.0,1.0,100.0,15.0,2.05,100.0,0.0,0.0,,,,14.0,16.0,182.0,8.79,4.0,28.57,139.0,18.99,41.62,83.0,0.91,0.0,0.0,,,15.0,19.0,210.0,9.05,4.0,26.67,144.0,19.67,41.26,95.5,0.91,10.0,4.76,,,15.0,12.739,0.849,0.4,0.494,10.0,-0.915,0.619,0.09,2.049,31.457,1.279,4.344,13.703,0.914,0.218,0.38,0.274,xerces,1.2.0,17,2,0,5,36,128,1,11,2.0,263,0.0,0,0.7777778,0.19251336,1,10,14.470589,6,1.882353,0
org.apache.html.dom.HTMLButtonElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,72.0,8.33,4.0,44.44,154.0,21.04,31.43,33.0,0.92,0.0,0.0,,,9.0,6.0,72.0,8.33,4.0,44.44,154.0,21.04,31.43,33.0,0.92,0.0,0.0,,,9.0,7.283,0.809,0.462,0.435,0.0,-0.772,0.482,0.083,1.23,28.887,0.363,4.98,8.531,0.948,0.238,0.487,0.023,xerces,1.2.0,12,4,0,3,22,66,0,12,2.0,97,0.0,0,0.8952381,0.31666666,1,1,7.0833335,3,1.25,0
org.apache.html.dom.HTMLDirectoryElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,30.0,13.33,3.0,50.0,97.0,13.25,36.19,13.0,0.87,0.0,0.0,,,6.0,4.0,30.0,13.33,3.0,50.0,97.0,13.25,36.19,13.0,0.87,0.0,0.0,,,6.0,4.986,0.831,0.436,0.264,0.0,-0.831,0.389,0.133,0.82,26.941,0.296,2.797,5.881,0.98,0.252,0.373,0.007,xerces,1.2.0,3,4,0,2,6,3,0,3,2.0,17,0.0,0,0.9791667,0.5,0,0,4.6666665,1,0.6666667,0
org.apache.html.dom.HTMLTableCellElementImpl,1.0,0.0,0.0,0.0,0.0,1.0,100.0,34.0,4.64,100.0,0.0,0.0,,,,14.0,16.0,182.0,8.79,5.0,35.71,198.0,27.05,29.12,83.0,0.91,0.0,0.0,,,15.0,30.0,210.0,14.29,1.0,6.67,202.0,27.6,28.29,90.0,0.86,0.0,0.0,,,15.0,12.861,0.857,0.292,0.253,0.0,-1.23,0.639,0.143,2.049,31.552,0.186,9.038,13.627,0.908,0.143,0.339,0.081,xerces,1.2.0,31,4,0,3,46,465,1,31,2.0,259,0.0,0,0.7580645,0.30967742,0,0,7.354839,6,1.3870968,0
org.apache.html.dom.HTMLHeadElementImpl,1.0,0.0,0.0,0.0,0.0,1.0,100.0,88.0,12.02,100.0,0.0,0.0,,,,8.0,8.0,56.0,14.29,1.0,12.5,151.0,20.63,31.33,24.0,0.86,1.5,2.68,,,8.0,8.0,56.0,14.29,1.0,12.5,151.0,20.63,31.33,24.0,0.86,1.5,2.68,,,8.0,6.173,0.772,0.489,0.284,1.5,-0.715,0.666,0.143,1.093,28.842,0.077,4.977,7.21,0.901,0.195,0.252,0.074,xerces,1.2.0,3,4,0,2,6,3,1,3,2.0,17,0.0,0,0.9791667,0.6666667,0,0,4.6666665,1,0.6666667,0
org.apache.html.dom.HTMLHRElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.31,0.789,0.495,0.392,0.0,-0.704,0.529,0.107,1.093,28.864,0.35,4.902,7.531,0.941,0.229,0.412,0.023,xerces,1.2.0,9,4,0,2,15,36,0,9,2.0,52,0.0,0,0.92156863,0.41666666,0,0,4.7777777,1,0.8888889,0
org.apache.xerces.validators.common.XMLValidator,3.0,0.0,6.0,0.0,3.0,100.0,58.0,7.92,81.69,3.0,1.0,3.0,100.0,,,92.0,270.0,8372.0,3.23,7.0,7.61,295.0,40.3,20.77,4051.0,0.97,267.08,3.19,,,92.0,270.0,8372.0,3.23,7.0,7.61,295.0,40.3,20.77,4051.0,0.97,267.08,3.19,,,92.0,89.304,0.971,0.104,0.401,267.083,-2.267,0.638,0.032,12.568,37.869,15.745,10.026,89.684,0.975,0.078,0.395,0.438,xerces,1.2.0,86,1,0,46,255,1993,8,51,0.94310343,6176,0.9655172,38,0.0,0.1013289,0,0,69.46512,17,1.5581396,2
org.apache.html.dom.HTMLInputElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,72.0,8.33,4.0,44.44,154.0,21.04,31.43,33.0,0.92,0.0,0.0,,,9.0,6.0,72.0,8.33,4.0,44.44,154.0,21.04,31.43,33.0,0.92,0.0,0.0,,,9.0,7.324,0.814,0.439,0.46,0.0,-0.823,0.352,0.083,1.23,28.887,0.363,4.98,8.491,0.943,0.266,0.48,0.025,xerces,1.2.0,38,4,0,3,49,703,0,38,2.0,229,0.0,0,0.71755725,0.29473683,1,3,5.0263157,3,1.0789474,0
org.apache.html.dom.HTMLFontElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.362,0.795,0.496,0.384,0.0,-0.7,0.547,0.107,1.093,28.864,0.35,4.902,7.54,0.943,0.215,0.375,0.023,xerces,1.2.0,7,4,0,2,11,21,0,7,2.0,43,0.0,0,0.94,0.5714286,0,0,5.142857,1,0.85714287,0
org.apache.html.dom.HTMLLinkElementImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.0,56.0,10.71,3.0,37.5,153.0,20.9,31.88,25.0,0.89,0.0,0.0,,,8.0,6.383,0.798,0.479,0.388,0.0,-0.735,0.466,0.107,1.093,28.864,0.35,4.902,7.517,0.94,0.225,0.339,0.023,xerces,1.2.0,19,4,0,2,24,171,0,19,2.0,105,0.0,0,0.83928573,0.39473686,0,0,4.5263157,1,0.94736844,0
