name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
org.apache.velocity.runtime.directive.Directive,19.0,42.0,342.0,12.28,1.0,5.26,251.0,70.7,37.13,150.0,0.88,8.08,2.36,,,15.0,16.0,210.0,7.62,3.0,20.0,152.0,42.82,22.79,97.0,0.92,5.0,2.38,,,33.0,215.0,1056.0,20.36,1.0,3.03,259.0,72.96,20.49,420.5,0.8,80.08,7.58,,,33.0,26.946,0.817,0.155,0.167,80.083,-1.862,0.892,0.204,9.296,44.654,0.407,15.368,28.353,0.859,0.1,0.19,0.482,velocity,1.6.1,10,1,9,26,11,31,19,10,0.7777778,54,1.0,1,0.0,0.27142859,0,0,4.0,1,0.9,3
org.apache.velocity.runtime.directive.InputBase,2.0,0.0,2.0,0.0,2.0,100.0,32.0,9.01,58.18,1.0,1.0,0.0,0.0,,,9.0,11.0,72.0,15.28,1.0,11.11,145.0,40.85,35.11,30.5,0.85,0.0,0.0,,,11.0,29.0,110.0,26.36,1.0,9.09,148.0,41.69,31.62,40.5,0.74,0.0,0.0,,,11.0,7.654,0.696,0.434,0.205,0.0,-0.836,0.915,0.264,3.099,37.887,0.026,5.31,9.094,0.827,0.147,0.093,0.201,velocity,1.6.1,2,2,2,6,6,1,2,1,2.0,19,0.0,0,0.9,0.75,0,0,8.5,2,1.0,0
org.apache.velocity.runtime.parser.node.ASTMathNode,5.0,0.0,20.0,0.0,5.0,100.0,21.0,5.92,34.43,10.0,1.0,0.0,0.0,,,22.0,44.0,462.0,9.52,5.0,22.73,234.0,65.92,20.4,209.0,0.9,0.0,0.0,,,27.0,90.0,702.0,12.82,3.0,11.11,235.0,66.2,19.45,306.0,0.87,64.0,9.12,,,27.0,22.573,0.836,0.189,0.304,64.0,-1.666,0.727,0.128,7.606,43.399,0.991,14.073,24.45,0.906,0.093,0.283,0.234,velocity,1.6.1,7,2,5,16,23,9,5,6,0.5,163,1.0,0,0.85714287,0.3877551,1,1,22.142857,1,0.71428573,0
org.apache.velocity.runtime.visitor.BaseVisitor,1.0,0.0,0.0,0.0,0.0,1.0,100.0,84.0,23.66,100.0,0.0,0.0,,,,86.0,322.0,7310.0,4.4,1.0,1.16,160.0,45.07,12.85,3494.0,0.96,0.0,0.0,,,87.0,402.0,7482.0,5.37,1.0,1.15,160.0,45.07,12.04,3540.0,0.95,2.11,0.03,,,87.0,64.781,0.745,0.232,0.647,2.108,-1.46,0.859,0.054,24.507,40.433,3.014,24.019,67.992,0.782,0.18,0.689,0.585,velocity,1.6.1,44,1,1,44,86,946,1,44,1.0,344,1.0,1,0.0,0.06464647,0,0,6.7727275,1,0.97727275,1
org.apache.velocity.runtime.log.HoldingLogChute,3.0,1.0,6.0,16.67,2.0,66.67,94.0,26.48,91.26,2.5,0.83,0.0,0.0,,,4.0,2.0,12.0,16.67,2.0,50.0,83.0,23.38,49.4,5.0,0.83,0.0,0.0,,,7.0,10.0,42.0,23.81,2.0,28.57,126.0,35.49,46.49,16.0,0.76,6.5,15.48,,,7.0,4.925,0.704,0.579,0.21,6.5,-0.547,0.767,0.238,1.972,36.979,0.268,2.315,5.521,0.789,0.266,0.16,0.239,velocity,1.6.1,6,1,1,5,17,3,3,5,0.4,121,1.0,0,0.0,0.3888889,0,0,18.833334,5,1.8333334,2
org.apache.velocity.context.InternalContextBase,2.0,0.0,2.0,0.0,2.0,100.0,20.0,5.63,83.33,1.0,1.0,0.0,0.0,,,8.0,6.0,56.0,10.71,3.0,37.5,71.0,20.0,54.2,25.0,0.89,0.0,0.0,,,10.0,16.0,90.0,17.78,1.0,10.0,75.0,21.13,48.39,37.0,0.82,5.0,5.56,,,10.0,8.696,0.87,0.345,0.139,5.0,-1.064,0.7,0.178,2.817,32.04,0.077,1.33,8.922,0.892,0.183,0.188,0.203,velocity,1.6.1,20,1,1,7,31,110,2,19,0.8815789,160,1.0,2,0.0,0.18125,0,0,6.6,2,1.05,1
org.apache.velocity.util.introspection.UberspectImpl,2.0,0.0,2.0,0.0,2.0,100.0,22.0,6.2,88.0,1.0,1.0,0.0,0.0,,,31.0,61.0,930.0,6.56,8.0,25.81,116.0,32.68,31.1,434.5,0.93,0.0,0.0,,,33.0,72.0,1056.0,6.82,7.0,21.21,123.0,34.65,30.9,492.0,0.93,50.0,4.73,,,33.0,30.664,0.929,0.114,0.19,50.0,-2.168,0.606,0.068,9.296,37.566,4.938,3.394,31.185,0.945,0.078,0.195,0.323,velocity,1.6.1,9,1,2,26,45,10,2,8,0.8,374,0.4,2,0.0,0.36507937,0,0,40.0,1,0.8888889,2
org.apache.velocity.texen.util.PropertiesUtil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,9.0,2.54,100.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,9.0,2.54,100.0,0.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.282,24.756,0.0,0.04,1.0,1.0,1.0,1.0,0.0,velocity,1.6.1,4,1,0,1,25,6,0,2,2.0,145,0.0,0,0.0,0.875,0,0,35.25,2,1.0,0
org.apache.velocity.runtime.log.PrimordialLogSystem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,12.0,16.67,2.0,50.0,15.0,4.23,46.88,5.0,0.83,0.0,0.0,,,4.0,2.0,12.0,16.67,2.0,50.0,15.0,4.23,46.88,5.0,0.83,0.0,0.0,,,4.0,3.111,0.778,0.621,0.102,0.0,-0.476,0.524,0.167,1.127,27.626,0.003,0.193,3.111,0.778,0.39,0.014,0.243,velocity,1.6.1,3,2,0,4,7,3,0,3,2.0,18,0.0,0,0.71428573,0.5,0,0,5.0,1,0.6666667,0
org.apache.velocity.exception.MacroOverflowException,1.0,0.0,0.0,0.0,0.0,1.0,100.0,31.0,8.73,100.0,0.0,0.0,,,,2.0,0.0,2.0,0.0,2.0,100.0,41.0,11.55,51.9,1.0,1.0,0.0,0.0,,,3.0,2.0,6.0,33.33,1.0,33.33,64.0,18.03,58.18,2.0,0.67,0.0,0.0,,,3.0,2.0,0.667,0.653,0.0,0.0,-0.426,0.4,0.333,0.845,32.749,0.0,1.228,2.787,0.929,0.37,0.109,0.019,velocity,1.6.1,3,5,0,2,6,3,1,3,1.5,17,1.0,0,1.0,0.7777778,0,0,4.3333335,0,0.0,0
org.apache.velocity.runtime.directive.Break,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,32.0,272.0,11.76,2.0,11.76,153.0,43.1,21.79,120.0,0.88,0.0,0.0,,,17.0,32.0,272.0,11.76,2.0,11.76,153.0,43.1,21.79,120.0,0.88,0.0,0.0,,,17.0,14.577,0.857,0.301,0.335,0.0,-1.2,0.753,0.118,4.789,37.927,0.168,8.561,16.276,0.957,0.076,0.092,0.061,velocity,1.6.1,5,2,0,9,8,10,0,5,2.0,22,0.0,0,0.6923077,0.44,0,0,3.4,1,0.8,5
org.apache.velocity.runtime.RuntimeSingleton,3.0,1.0,6.0,16.67,2.0,66.67,32.0,9.01,60.38,2.5,0.83,0.0,0.0,,,24.0,90.0,552.0,16.3,1.0,4.17,206.0,58.03,21.55,231.0,0.84,0.0,0.0,,,27.0,122.0,702.0,17.38,1.0,3.7,211.0,59.44,20.91,290.0,0.83,23.18,3.3,,,27.0,20.019,0.741,0.285,0.459,23.183,-1.257,0.795,0.174,7.606,42.363,0.49,11.013,22.469,0.832,0.185,0.483,0.38,velocity,1.6.1,40,1,0,19,78,0,3,39,0.025641026,208,1.0,1,0.0,0.10512821,0,0,4.175,1,0.95,1
org.apache.velocity.runtime.log.CommonsLogLogChute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,12.0,16.67,2.0,50.0,83.0,23.38,49.4,5.0,0.83,0.0,0.0,,,4.0,2.0,12.0,16.67,2.0,50.0,83.0,23.38,49.4,5.0,0.83,0.0,0.0,,,4.0,3.546,0.887,0.445,0.415,0.0,-0.811,0.082,0.167,1.127,34.6,0.005,1.418,3.932,0.983,0.407,0.444,0.006,velocity,1.6.1,5,1,0,4,26,0,0,5,0.9166667,121,0.33333334,0,0.0,0.48,0,0,22.6,2,1.4,2
org.apache.velocity.util.introspection.ClassMap,4.0,3.0,12.0,25.0,2.0,50.0,13.0,3.66,46.43,4.5,0.75,3.0,25.0,,,5.0,3.0,20.0,15.0,2.0,40.0,88.0,24.79,51.46,8.5,0.85,1.0,5.0,,,8.0,11.0,56.0,19.64,2.0,25.0,91.0,25.63,47.15,22.5,0.8,11.0,19.64,,,8.0,6.851,0.856,0.328,0.171,11.0,-1.116,0.442,0.196,2.254,34.838,0.815,1.564,7.011,0.876,0.231,0.211,0.183,velocity,1.6.1,6,1,0,7,27,5,4,3,1.0769231,151,0.30769232,2,0.0,0.33333334,0,0,22.0,5,2.1666667,3
org.apache.velocity.runtime.parser.node.ASTMulNode,4.0,2.0,12.0,16.67,2.0,50.0,121.0,34.08,32.53,5.0,0.83,3.0,25.0,,,6.0,4.0,30.0,13.33,2.0,33.33,155.0,43.66,46.97,13.0,0.87,6.0,20.0,,,9.0,9.0,72.0,12.5,2.0,22.22,156.0,43.94,26.49,31.5,0.88,22.0,30.56,,,9.0,7.429,0.825,0.373,0.298,22.0,-0.985,0.537,0.125,2.535,36.523,0.029,5.905,8.48,0.942,0.173,0.312,0.044,velocity,1.6.1,3,3,0,7,6,3,4,3,2.0,16,0.0,0,0.9722222,0.53333336,1,1,4.3333335,1,0.33333334,0
org.apache.velocity.exception.MethodInvocationException,43.0,90.0,1806.0,4.98,1.0,2.33,155.0,43.66,15.33,858.0,0.95,0.0,0.0,,,5.0,0.0,20.0,0.0,5.0,100.0,95.0,26.76,39.09,10.0,1.0,0.0,0.0,,,48.0,160.0,2256.0,7.09,2.0,4.17,198.0,55.77,15.79,1048.0,0.93,145.08,6.43,,,48.0,43.632,0.909,0.209,0.487,145.083,-1.568,0.875,0.071,13.521,42.617,1.278,19.58,44.642,0.93,0.078,0.386,0.309,velocity,1.6.1,8,5,0,46,14,6,43,8,0.8095238,79,1.0,0,0.6666667,0.375,1,1,8.125,1,0.875,0
org.apache.velocity.runtime.parser.node.ASTGENode,4.0,2.0,12.0,16.67,2.0,50.0,121.0,34.08,32.53,5.0,0.83,4.5,37.5,,,16.0,28.0,240.0,11.67,3.0,18.75,211.0,59.44,22.84,106.0,0.88,25.0,10.42,,,18.0,39.0,306.0,12.75,3.0,16.67,211.0,59.44,19.27,133.5,0.87,36.67,11.98,,,18.0,15.043,0.836,0.276,0.317,36.667,-1.287,0.731,0.127,5.07,41.183,0.186,11.941,16.403,0.911,0.095,0.224,0.093,velocity,1.6.1,5,2,0,11,18,10,4,5,2.0,129,0.0,0,0.90909094,0.4,1,1,24.8,1,0.6,1
org.apache.velocity.anakia.AnakiaJDOMFactory,1.0,0.0,0.0,0.0,0.0,1.0,100.0,15.0,4.23,100.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,0.85,100.0,0.0,0.0,,,,2.0,0.0,2.0,0.0,2.0,100.0,18.0,5.07,100.0,1.0,1.0,1.0,50.0,,,2.0,2.0,1.0,0.68,0.677,1.0,-0.386,0.0,0.0,0.563,25.576,0.555,0.047,2.0,1.0,0.68,0.677,0.0,velocity,1.6.1,5,2,0,5,10,10,1,5,2.0,32,0.0,0,0.86206895,0.6666667,0,0,5.4,1,0.8,0
org.apache.velocity.app.VelocityEngine,3.0,1.0,6.0,16.67,2.0,66.67,28.0,7.89,71.79,2.5,0.83,0.0,0.0,,,13.0,21.0,156.0,13.46,1.0,7.69,174.0,49.01,30.74,67.5,0.87,0.0,0.0,,,16.0,36.0,240.0,15.0,1.0,6.25,181.0,50.99,29.92,102.0,0.85,14.5,6.04,,,16.0,13.31,0.832,0.287,0.336,14.5,-1.249,0.725,0.15,4.507,40.295,0.998,6.035,13.783,0.861,0.128,0.23,0.244,velocity,1.6.1,28,1,0,12,60,0,3,28,0.0,278,1.0,1,0.0,0.25,0,0,8.892858,2,0.9285714,2
org.apache.velocity.runtime.log.LogManager,1.0,0.0,0.0,0.0,0.0,1.0,100.0,61.0,17.18,100.0,0.0,0.0,,,,15.0,23.0,210.0,10.95,5.0,33.33,141.0,39.72,29.13,93.5,0.89,0.0,0.0,,,16.0,31.0,240.0,12.92,1.0,6.25,162.0,45.63,29.72,104.5,0.87,5.5,2.29,,,16.0,14.106,0.882,0.28,0.257,5.5,-1.274,0.698,0.129,4.507,39.488,0.718,4.705,14.236,0.89,0.142,0.248,0.226,velocity,1.6.1,5,1,0,10,39,10,1,2,0.75,344,0.0,0,0.0,0.3,0,0,67.6,4,1.4,2
org.apache.velocity.runtime.parser.node.ASTModNode,4.0,2.0,12.0,16.67,2.0,50.0,121.0,34.08,32.53,5.0,0.83,3.0,25.0,,,12.0,20.0,132.0,15.15,2.0,16.67,210.0,59.15,33.33,56.0,0.85,10.5,7.95,,,15.0,32.0,210.0,15.24,2.0,13.33,210.0,59.15,23.62,89.0,0.85,30.17,14.37,,,15.0,12.29,0.819,0.324,0.277,30.167,-1.127,0.773,0.152,4.225,40.852,0.303,9.21,13.394,0.893,0.119,0.184,0.169,velocity,1.6.1,3,3,0,9,14,3,4,3,2.0,48,0.0,0,0.9722222,0.53333336,2,2,15.0,3,1.0,0
org.apache.velocity.runtime.parser.node.ASTText,4.0,2.0,12.0,16.67,2.0,50.0,121.0,34.08,32.53,5.0,0.83,4.5,37.5,,,14.0,18.0,182.0,9.89,1.0,7.14,164.0,46.2,23.8,82.0,0.9,12.5,6.87,,,16.0,28.0,240.0,11.67,1.0,6.25,164.0,46.2,19.07,106.0,0.88,22.33,9.31,,,16.0,14.049,0.878,0.358,0.333,22.333,-1.028,0.821,0.117,4.507,37.251,0.091,9.525,14.602,0.913,0.109,0.207,0.129,velocity,1.6.1,5,2,0,9,13,8,4,5,0.75,41,1.0,0,0.90909094,0.4,0,0,7.0,1,0.6,4
org.apache.velocity.app.tools.VelocityFormatter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,16.67,2.0,66.67,35.0,9.86,94.59,2.5,0.83,0.0,0.0,,,3.0,1.0,6.0,16.67,2.0,66.67,35.0,9.86,94.59,2.5,0.83,0.0,0.0,,,3.0,2.452,0.817,0.579,0.058,0.0,-0.546,0.297,0.167,0.845,29.682,1.124,0.227,2.452,0.817,0.579,0.058,0.297,velocity,1.6.1,18,1,0,3,36,133,2,18,0.7647059,298,0.0,1,0.0,0.33333334,0,0,15.5,4,1.3888888,0
org.apache.velocity.runtime.parser.node.ASTElseIfStatement,4.0,2.0,12.0,16.67,2.0,50.0,121.0,34.08,32.53,5.0,0.83,4.5,37.5,,,16.0,28.0,240.0,11.67,1.0,6.25,182.0,51.27,20.54,106.0,0.88,14.5,6.04,,,18.0,39.0,306.0,12.75,1.0,5.56,182.0,51.27,17.22,133.5,0.87,23.5,7.68,,,18.0,14.819,0.823,0.374,0.424,23.5,-0.983,0.837,0.127,5.07,38.629,0.079,11.933,16.412,0.912,0.093,0.211,0.102,velocity,1.6.1,5,2,0,10,11,10,4,5,2.0,32,0.0,0,0.90909094,0.37142858,1,2,5.4,1,0.6,0
org.apache.velocity.runtime.log.RuntimeLoggerLog,5.0,8.0,20.0,40.0,1.0,20.0,41.0,11.55,52.56,6.0,0.6,0.0,0.0,,,5.0,2.0,20.0,10.0,3.0,60.0,92.0,25.92,47.18,9.0,0.9,0.0,0.0,,,10.0,25.0,90.0,27.78,1.0,10.0,110.0,30.99,40.29,32.5,0.72,5.0,5.56,,,10.0,8.253,0.825,0.389,0.363,5.0,-0.943,0.607,0.278,2.817,35.643,0.057,2.083,8.703,0.87,0.304,0.523,0.287,velocity,1.6.1,20,2,0,8,27,118,5,17,0.47368422,129,1.0,1,0.54761904,0.31666666,1,3,5.4,1,0.95,0
org.apache.velocity.app.event.implement.ReportInvalidReferences,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,132.0,9.09,3.0,25.0,122.0,34.37,38.85,60.0,0.91,0.0,0.0,,,12.0,12.0,132.0,9.09,3.0,25.0,122.0,34.37,38.85,60.0,0.91,0.0,0.0,,,12.0,9.918,0.826,0.317,0.174,0.0,-1.15,0.705,0.091,3.38,36.941,0.255,2.872,10.712,0.893,0.172,0.235,0.214,velocity,1.6.1,7,1,0,8,20,11,0,6,0.5,91,0.33333334,0,0.0,0.5,0,0,11.571428,2,1.1428572,0
org.apache.velocity.util.introspection.MethodMap,1.0,0.0,0.0,0.0,0.0,1.0,100.0,6.0,1.69,100.0,0.0,0.0,,,,2.0,0.0,2.0,0.0,2.0,100.0,7.0,1.97,100.0,1.0,1.0,0.0,0.0,,,3.0,1.0,6.0,16.67,2.0,66.67,10.0,2.82,76.92,2.5,0.83,1.0,16.67,,,3.0,2.375,0.792,0.627,0.199,1.0,-0.467,0.292,0.167,0.845,26.045,0.162,0.058,2.444,0.815,0.474,0.242,0.113,velocity,1.6.1,9,1,0,3,29,30,1,4,1.0,465,0.75,0,0.0,0.2361111,0,0,50.22222,17,5.111111,1
org.apache.velocity.runtime.parser.node.ASTStringLiteral,4.0,2.0,12.0,16.67,2.0,50.0,121.0,34.08,32.53,5.0,0.83,4.5,37.5,,,23.0,51.0,506.0,10.08,2.0,8.7,236.0,66.48,19.52,227.5,0.9,30.5,6.03,,,25.0,63.0,600.0,10.5,2.0,8.0,236.0,66.48,17.1,268.5,0.89,51.67,8.61,,,25.0,21.023,0.841,0.302,0.416,51.667,-1.198,0.786,0.105,7.042,43.346,0.293,14.818,22.328,0.893,0.153,0.506,0.182,velocity,1.6.1,8,2,0,14,43,8,4,8,0.62857145,376,1.0,1,0.8333333,0.265625,1,2,45.375,5,1.875,0
org.apache.velocity.app.event.implement.EscapeJavaScriptReference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,13.0,3.66,100.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,13.0,3.66,100.0,0.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.282,27.519,0.0,0.095,1.0,1.0,1.0,1.0,0.0,velocity,1.6.1,3,2,0,2,6,3,0,1,2.0,12,0.0,0,0.71428573,0.6666667,1,2,3.0,1,0.6666667,0
