name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
org.apache.tools.ant.util.TaskLogger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,12.0,16.67,2.0,50.0,320.0,38.55,33.76,5.0,0.83,0.0,0.0,,,4.0,2.0,12.0,16.67,2.0,50.0,320.0,38.55,33.76,5.0,0.83,0.0,0.0,,,4.0,3.471,0.868,0.438,0.074,0.0,-0.826,0.291,0.167,0.482,17.324,0.0,2.77,3.894,0.974,0.258,0.038,0.003,ant,1.5,6,1,0,1,8,0,0,6,0.0,43,1.0,1,0.0,0.6666667,0,0,6.0,1,0.8333333,0
org.apache.tools.ant.filters.LineContains,1.0,0.0,0.0,0.0,0.0,1.0,100.0,25.0,3.01,100.0,0.0,0.0,,,,7.0,3.0,42.0,7.14,4.0,57.14,33.0,3.98,37.08,19.5,0.93,0.0,0.0,,,8.0,3.0,56.0,5.36,5.0,62.5,45.0,5.42,39.47,26.5,0.95,7.0,12.5,,,8.0,7.033,0.879,0.337,0.295,7.0,-1.089,0.367,0.054,0.964,15.353,0.265,0.159,7.298,0.912,0.174,0.145,0.069,ant,1.5,8,5,0,6,26,0,1,5,0.5714286,167,1.0,0,0.8235294,0.375,2,5,19.5,4,1.125,0
org.apache.tools.ant.filters.ClassConstants,1.0,0.0,0.0,0.0,0.0,1.0,100.0,25.0,3.01,100.0,0.0,0.0,,,,3.0,0.0,6.0,0.0,3.0,100.0,20.0,2.41,44.44,3.0,1.0,0.0,0.0,,,4.0,0.0,12.0,0.0,4.0,100.0,33.0,3.98,47.14,6.0,1.0,3.0,25.0,,,4.0,4.0,1.0,0.34,0.339,3.0,-1.079,0.0,0.0,0.482,15.271,0.0,0.143,4.0,1.0,0.34,0.339,0.0,ant,1.5,5,4,0,3,20,4,1,4,0.8333333,168,0.6666667,0,0.8965517,0.46666667,2,4,32.0,1,0.6,0
org.apache.tools.ant.taskdefs.LoadProperties,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,72.0,18.06,3.0,33.33,429.0,51.69,26.8,29.5,0.82,0.0,0.0,,,9.0,13.0,72.0,18.06,3.0,33.33,429.0,51.69,26.8,29.5,0.82,0.0,0.0,,,9.0,6.596,0.733,0.42,0.258,0.0,-0.868,0.62,0.181,1.084,17.838,0.258,4.529,7.564,0.84,0.203,0.341,0.067,ant,1.5,4,3,0,8,39,0,0,4,0.33333334,200,1.0,0,0.925,0.5,1,1,48.5,1,0.75,0
org.apache.tools.ant.filters.TabsToSpaces,1.0,0.0,0.0,0.0,0.0,1.0,100.0,25.0,3.01,100.0,0.0,0.0,,,,6.0,3.0,30.0,10.0,3.0,50.0,32.0,3.86,36.36,13.5,0.9,0.0,0.0,,,7.0,3.0,42.0,7.14,4.0,57.14,44.0,5.3,38.94,19.5,0.93,6.0,14.29,,,7.0,5.934,0.848,0.402,0.298,6.0,-0.911,0.414,0.071,0.843,15.348,0.025,0.159,6.255,0.894,0.197,0.139,0.076,ant,1.5,7,5,0,5,18,0,1,5,0.7083333,126,1.0,0,0.8484849,0.47619048,2,5,16.428572,5,1.2857143,0
org.apache.tools.ant.filters.ExpandProperties,1.0,0.0,0.0,0.0,0.0,1.0,100.0,25.0,3.01,100.0,0.0,0.0,,,,5.0,2.0,20.0,10.0,3.0,60.0,255.0,30.72,49.32,9.0,0.9,0.0,0.0,,,6.0,2.0,30.0,6.67,4.0,66.67,261.0,31.45,48.15,14.0,0.93,5.0,16.67,,,6.0,5.175,0.862,0.423,0.399,5.0,-0.861,0.263,0.067,0.723,16.96,0.079,1.525,5.846,0.974,0.32,0.476,0.039,ant,1.5,4,4,0,4,13,0,1,4,0.0,87,1.0,0,0.9285714,0.75,2,4,20.5,1,0.5,0
org.apache.tools.ant.filters.ReplaceTokens,1.0,0.0,0.0,0.0,0.0,1.0,100.0,25.0,3.01,100.0,0.0,0.0,,,,7.0,3.0,42.0,7.14,4.0,57.14,33.0,3.98,37.08,19.5,0.93,0.0,0.0,,,8.0,3.0,56.0,5.36,5.0,62.5,45.0,5.42,39.47,26.5,0.95,7.0,12.5,,,8.0,7.194,0.899,0.313,0.279,7.0,-1.161,0.325,0.054,0.964,15.353,0.265,0.159,7.34,0.918,0.183,0.213,0.061,ant,1.5,12,5,0,6,37,0,1,7,0.6969697,308,1.0,0,0.7368421,0.3,2,5,24.166666,7,1.3333334,0
org.apache.tools.ant.filters.util.ChainReaderHelper,3.0,0.0,6.0,0.0,3.0,100.0,45.0,5.42,80.36,3.0,1.0,2.0,33.33,,,20.0,39.0,380.0,10.26,5.0,25.0,459.0,55.3,23.56,170.5,0.9,89.5,23.55,,,22.0,51.0,462.0,11.04,5.0,22.73,461.0,55.54,23.44,205.5,0.89,114.5,24.78,,,22.0,18.722,0.851,0.207,0.237,114.5,-1.576,0.716,0.11,2.651,17.961,0.767,5.908,20.126,0.915,0.106,0.262,0.213,ant,1.5,9,1,0,14,38,12,3,8,0.85714287,310,0.14285715,1,0.0,0.25925925,0,0,32.666668,1,0.8888889,0
org.apache.tools.ant.filters.LineContainsRegExp,1.0,0.0,0.0,0.0,0.0,1.0,100.0,25.0,3.01,100.0,0.0,0.0,,,,12.0,9.0,132.0,6.82,5.0,41.67,56.0,6.75,37.58,61.5,0.93,0.0,0.0,,,13.0,9.0,156.0,5.77,6.0,46.15,62.0,7.47,35.63,73.5,0.94,12.0,7.69,,,13.0,11.659,0.897,0.211,0.241,12.0,-1.556,0.368,0.058,1.566,15.52,0.144,0.381,12.296,0.946,0.134,0.253,0.074,ant,1.5,8,5,0,9,29,0,1,5,0.5714286,179,1.0,0,0.8235294,0.375,2,5,21.0,4,1.125,0
org.apache.tools.ant.filters.StripLineBreaks,1.0,0.0,0.0,0.0,0.0,1.0,100.0,25.0,3.01,100.0,0.0,0.0,,,,6.0,3.0,30.0,10.0,3.0,50.0,32.0,3.86,36.36,13.5,0.9,0.0,0.0,,,7.0,3.0,42.0,7.14,4.0,57.14,44.0,5.3,38.94,19.5,0.93,6.0,14.29,,,7.0,5.934,0.848,0.402,0.298,6.0,-0.911,0.414,0.071,0.843,15.348,0.025,0.159,6.255,0.894,0.197,0.139,0.076,ant,1.5,7,5,0,5,17,0,1,5,0.7777778,107,1.0,0,0.8484849,0.47619048,2,5,13.857142,5,1.2857143,0
org.apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler,1.0,0.0,0.0,0.0,0.0,1.0,100.0,24.0,2.89,100.0,0.0,0.0,,,,6.0,1.0,30.0,3.33,5.0,83.33,369.0,44.46,49.66,14.5,0.97,0.0,0.0,,,7.0,4.0,42.0,9.52,3.0,42.86,381.0,45.9,49.67,19.0,0.9,3.0,7.14,,,7.0,6.213,0.888,0.311,0.169,3.0,-1.167,0.346,0.095,0.843,17.529,0.178,2.013,6.492,0.927,0.233,0.257,0.1,ant,1.5,3,2,0,5,12,3,1,1,2.0,40,0.0,0,0.85714287,0.6666667,0,0,12.333333,1,0.6666667,0
org.apache.tools.ant.taskdefs.cvslib.RedirectingOutputStream,1.0,0.0,0.0,0.0,0.0,1.0,100.0,7.0,0.84,100.0,0.0,0.0,,,,3.0,0.0,6.0,0.0,3.0,100.0,19.0,2.29,67.86,3.0,1.0,0.0,0.0,,,4.0,1.0,12.0,8.33,3.0,75.0,23.0,2.77,65.71,5.5,0.92,2.0,16.67,,,4.0,3.75,0.938,0.347,0.029,2.0,-1.058,0.167,0.083,0.482,15.285,0.002,0.172,3.875,0.969,0.271,0.003,0.04,ant,1.5,2,4,0,4,4,0,1,1,0.0,16,1.0,1,0.9375,0.6666667,1,1,6.5,1,0.5,0
org.apache.tools.ant.taskdefs.cvslib.ChangeLogWriter,1.0,0.0,0.0,0.0,0.0,1.0,100.0,24.0,2.89,100.0,0.0,0.0,,,,2.0,1.0,2.0,50.0,1.0,50.0,4.0,0.48,66.67,0.5,0.5,0.0,0.0,,,3.0,2.0,6.0,33.33,1.0,33.33,25.0,3.01,83.33,2.0,0.67,0.5,8.33,,,3.0,1.823,0.608,0.99,0.178,0.5,-0.01,0.639,0.333,0.361,15.314,0.119,0.182,1.857,0.619,0.764,0.109,0.47,ant,1.5,4,1,0,3,23,4,1,1,0.33333334,174,1.0,0,0.0,0.5833333,0,0,42.0,3,1.25,0
org.apache.tools.ant.taskdefs.cvslib.ChangeLogParser,3.0,2.0,6.0,33.33,1.0,33.33,29.0,3.49,82.86,2.0,0.67,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,4.0,0.48,100.0,0.0,0.0,,,,4.0,3.0,12.0,25.0,1.0,25.0,30.0,3.61,76.92,4.5,0.75,2.0,16.67,,,4.0,2.746,0.687,0.905,0.193,2.0,-0.099,0.767,0.25,0.482,15.336,0.003,0.23,2.919,0.73,0.488,0.201,0.295,ant,1.5,11,1,0,4,34,0,3,1,0.78571427,312,1.0,0,0.0,0.85,0,0,26.09091,3,1.7272727,0
org.apache.tools.ant.taskdefs.email.PlainMailer,2.0,0.0,2.0,0.0,2.0,100.0,26.0,3.13,92.86,1.0,1.0,0.0,0.0,,,9.0,5.0,72.0,6.94,4.0,44.44,373.0,44.94,49.67,33.5,0.93,0.0,0.0,,,11.0,14.0,110.0,12.73,3.0,27.27,381.0,45.9,48.91,48.0,0.87,9.0,8.18,,,11.0,10.191,0.926,0.299,0.307,9.0,-1.207,0.422,0.127,1.325,17.551,0.84,2.1,10.23,0.93,0.211,0.254,0.23,ant,1.5,3,2,0,6,38,3,1,1,2.0,198,0.0,0,0.9,0.5555556,1,1,65.0,6,2.3333333,0
org.apache.tools.ant.taskdefs.cvslib.CVSEntry,3.0,2.0,6.0,33.33,1.0,33.33,26.0,3.13,83.87,2.0,0.67,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,0.24,100.0,0.0,0.0,,,,4.0,3.0,12.0,25.0,1.0,25.0,26.0,3.13,78.79,4.5,0.75,1.5,12.5,,,4.0,2.893,0.723,0.605,0.249,1.5,-0.502,0.411,0.25,0.482,15.322,0.121,0.187,2.898,0.725,0.52,0.306,0.272,ant,1.5,9,1,0,4,18,14,3,4,0.65625,88,1.0,0,0.0,0.5185185,0,0,8.333333,1,0.8888889,0
org.apache.tools.ant.types.Environment,6.0,3.0,30.0,10.0,3.0,50.0,71.0,8.55,50.71,13.5,0.9,0.0,0.0,,,3.0,2.0,6.0,33.33,1.0,33.33,361.0,43.49,49.52,2.0,0.67,0.0,0.0,,,9.0,20.0,72.0,27.78,1.0,11.11,382.0,46.02,43.96,26.0,0.72,1.5,2.08,,,9.0,7.104,0.789,0.4,0.042,1.5,-0.916,0.847,0.278,1.084,17.54,0.007,2.681,7.668,0.852,0.21,0.099,0.299,ant,1.5,3,1,1,7,9,0,5,3,0.0,47,1.0,0,0.0,0.6666667,0,0,14.333333,1,0.6666667,0
org.apache.tools.ant.types.ZipFileSet,4.0,5.0,12.0,41.67,1.0,25.0,35.0,4.22,49.3,3.5,0.58,0.0,0.0,,,15.0,30.0,210.0,14.29,2.0,13.33,433.0,52.17,26.58,90.0,0.86,0.0,0.0,,,19.0,62.0,342.0,18.13,1.0,5.26,442.0,53.25,26.0,140.0,0.82,17.5,5.12,,,19.0,14.9,0.784,0.309,0.357,17.5,-1.174,0.836,0.181,2.289,17.876,0.076,5.376,16.137,0.849,0.154,0.312,0.345,ant,1.5,11,5,0,13,30,5,4,9,0.65,168,1.0,0,0.91,0.3272727,2,10,13.909091,3,1.2727273,1
org.apache.tools.ant.taskdefs.Java,17.0,3.0,272.0,1.1,15.0,88.24,76.0,9.16,28.25,134.5,0.99,0.0,0.0,,,28.0,81.0,756.0,10.71,3.0,10.71,466.0,56.14,17.16,337.5,0.89,0.0,0.0,,,45.0,241.0,1980.0,12.17,2.0,4.44,483.0,58.19,16.19,869.5,0.88,273.67,13.82,,,45.0,40.026,0.889,0.112,0.196,273.667,-2.188,0.801,0.122,5.422,18.214,0.794,10.737,41.382,0.92,0.066,0.224,0.35,ant,1.5,31,3,0,20,103,209,0,25,0.82,673,1.0,2,0.5522388,0.16129032,1,3,20.387096,2,1.032258,1
org.apache.tools.ant.types.DirSet,3.0,2.0,6.0,33.33,1.0,33.33,118.0,14.22,78.67,2.0,0.67,0.0,0.0,,,6.0,6.0,30.0,20.0,2.0,33.33,205.0,24.7,40.35,12.0,0.8,0.0,0.0,,,9.0,18.0,72.0,25.0,1.0,11.11,246.0,29.64,37.39,27.0,0.75,4.0,5.56,,,9.0,6.495,0.722,0.502,0.247,4.0,-0.69,0.865,0.25,1.084,16.884,0.004,2.501,7.183,0.798,0.198,0.205,0.173,ant,1.5,3,4,0,7,8,3,3,2,2.0,27,0.0,0,0.9886364,0.6666667,3,4,8.0,2,0.6666667,0
org.apache.tools.ant.taskdefs.Taskdef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,30.0,13.33,2.0,33.33,382.0,46.02,34.89,13.0,0.87,0.0,0.0,,,6.0,4.0,30.0,13.33,2.0,33.33,382.0,46.02,34.89,13.0,0.87,0.0,0.0,,,6.0,4.821,0.803,0.79,0.459,0.0,-0.236,0.764,0.133,0.723,17.54,0.12,3.074,5.376,0.896,0.187,0.001,0.059,ant,1.5,2,6,0,4,4,1,0,1,2.0,11,0.0,0,0.98717946,0.6666667,0,0,4.5,1,0.5,0
org.apache.tools.ant.taskdefs.Cvs,1.0,0.0,0.0,0.0,0.0,1.0,100.0,14.0,1.69,100.0,0.0,0.0,,,,2.0,0.0,2.0,0.0,2.0,100.0,25.0,3.01,96.15,1.0,1.0,0.0,0.0,,,3.0,2.0,6.0,33.33,1.0,33.33,28.0,3.37,70.0,2.0,0.67,0.0,0.0,,,3.0,1.5,0.5,1.378,0.21,0.0,0.32,0.917,0.333,0.361,15.297,0.002,0.302,1.999,0.666,0.732,0.338,0.342,ant,1.5,1,4,0,2,2,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
org.apache.tools.ant.types.CommandlineJava,12.0,4.0,132.0,3.03,8.0,66.67,88.0,10.6,34.78,64.0,0.97,0.0,0.0,,,14.0,26.0,182.0,14.29,1.0,7.14,437.0,52.65,26.99,78.0,0.86,0.0,0.0,,,26.0,115.0,650.0,17.69,1.0,3.85,458.0,55.18,24.47,267.5,0.82,63.67,9.79,,,26.0,22.378,0.861,0.152,0.154,63.667,-1.883,0.702,0.177,3.133,17.965,0.093,6.659,23.769,0.914,0.099,0.203,0.321,ant,1.5,27,1,0,10,60,145,1,26,0.64835167,401,1.0,4,0.0,0.3148148,0,0,13.592592,6,1.5185186,0
org.apache.tools.zip.ZipOutputStream,4.0,5.0,12.0,41.67,1.0,25.0,35.0,4.22,49.3,3.5,0.58,0.0,0.0,,,3.0,1.0,6.0,16.67,2.0,66.67,9.0,1.08,64.29,2.5,0.83,0.0,0.0,,,7.0,7.0,42.0,16.67,2.0,28.57,42.0,5.06,49.41,17.5,0.83,9.0,21.43,,,7.0,6.46,0.923,0.328,0.404,9.0,-1.115,0.174,0.167,0.843,15.546,0.831,0.544,6.562,0.937,0.305,0.47,0.052,ant,1.5,17,4,0,7,81,40,4,10,0.8238636,1178,0.90909094,8,0.516129,0.25,2,4,67.0,2,1.0,0
org.apache.tools.ant.taskdefs.XmlProperty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,56.0,17.86,2.0,25.0,435.0,52.41,21.48,23.0,0.82,0.0,0.0,,,8.0,10.0,56.0,17.86,2.0,25.0,435.0,52.41,21.48,23.0,0.82,0.0,0.0,,,8.0,5.917,0.74,0.424,0.244,0.0,-0.858,0.632,0.179,0.964,17.873,0.0,5.686,7.617,0.952,0.148,0.127,0.012,ant,1.5,9,3,0,4,41,14,0,8,0.7916667,334,1.0,0,0.82222223,0.35555556,1,1,35.444443,11,2.0,1
org.apache.tools.ant.taskdefs.compilers.Jikes,1.0,0.0,0.0,0.0,0.0,1.0,100.0,18.0,2.17,100.0,0.0,0.0,,,,15.0,38.0,210.0,18.1,2.0,13.33,456.0,54.94,21.5,86.0,0.82,0.0,0.0,,,16.0,45.0,240.0,18.75,2.0,12.5,456.0,54.94,21.32,97.5,0.81,16.0,6.67,,,16.0,12.968,0.811,0.375,0.469,16.0,-0.98,0.654,0.188,1.928,17.993,0.102,6.398,14.151,0.884,0.172,0.342,0.192,ant,1.5,2,2,0,9,26,1,1,2,2.0,248,0.0,0,0.9583333,1.0,1,1,123.0,1,0.5,0
org.apache.tools.ant.taskdefs.LogOutputStream,10.0,2.0,90.0,2.22,8.0,80.0,83.0,10.0,43.01,44.0,0.98,0.0,0.0,,,4.0,2.0,12.0,16.67,2.0,50.0,320.0,38.55,33.76,5.0,0.83,0.0,0.0,,,14.0,38.0,182.0,20.88,2.0,14.29,355.0,42.77,31.11,72.0,0.79,5.0,2.75,,,14.0,11.732,0.838,0.278,0.138,5.0,-1.28,0.782,0.209,1.687,17.496,0.129,4.153,12.736,0.91,0.114,0.135,0.155,ant,1.5,7,2,2,9,15,1,8,4,0.5833333,92,1.0,1,0.45454547,0.4642857,1,1,11.571428,1,0.85714287,0
org.apache.tools.ant.taskdefs.JikesOutputParser,1.0,0.0,0.0,0.0,0.0,1.0,100.0,7.0,0.84,100.0,0.0,0.0,,,,5.0,2.0,20.0,10.0,3.0,60.0,323.0,38.92,33.4,9.0,0.9,0.0,0.0,,,6.0,4.0,30.0,13.33,3.0,50.0,324.0,39.04,33.26,13.0,0.87,3.0,10.0,,,6.0,4.842,0.807,0.4,0.133,3.0,-0.915,0.43,0.133,0.723,17.346,0.006,2.912,5.777,0.963,0.2,0.12,0.021,ant,1.5,12,1,0,3,22,44,1,5,0.8051948,156,1.0,1,0.0,0.26190478,0,0,11.416667,4,1.25,0
org.apache.tools.ant.taskdefs.XSLTProcess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,67.0,756.0,8.86,4.0,14.29,474.0,57.11,18.02,344.5,0.91,0.0,0.0,,,28.0,67.0,756.0,8.86,4.0,14.29,474.0,57.11,18.02,344.5,0.91,0.0,0.0,,,28.0,25.079,0.896,0.141,0.211,0.0,-1.958,0.613,0.089,3.373,18.114,1.432,8.06,26.439,0.944,0.071,0.236,0.116,ant,1.5,26,4,0,18,89,219,1,18,0.8968421,881,1.0,4,0.75728154,0.22115384,3,4,32.153847,3,1.1538461,1
org.apache.tools.ant.taskdefs.WaitFor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,72.0,5.56,5.0,55.56,381.0,45.9,33.42,34.0,0.94,0.0,0.0,,,9.0,4.0,72.0,5.56,5.0,55.56,381.0,45.9,33.42,34.0,0.94,0.0,0.0,,,9.0,8.566,0.952,0.173,0.095,0.0,-1.752,0.173,0.056,1.084,17.548,0.154,3.085,8.864,0.985,0.134,0.113,0.017,ant,1.5,7,3,0,6,17,1,0,7,0.7,138,1.0,0,0.84210527,0.42857143,0,0,18.0,1,0.85714287,0
