name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
org.apache.velocity.test.ClasspathResourceTest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,90.0,13.33,2.0,20.0,87.0,30.74,33.85,39.0,0.87,0.0,0.0,,,10.0,12.0,90.0,13.33,2.0,20.0,87.0,30.74,33.85,39.0,0.87,0.0,0.0,,,10.0,8.913,0.891,0.283,0.161,0.0,-1.264,0.53,0.133,3.534,36.329,0.137,1.968,9.384,0.938,0.146,0.169,0.102,velocity,1.4,3,4,0,8,23,3,0,3,1.5,130,1.0,0,0.96428573,0.6666667,2,4,40.666668,2,1.0,0
org.apache.velocity.runtime.resource.loader.JarResourceLoader,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,42.0,21.43,2.0,28.57,84.0,29.68,49.7,16.5,0.79,0.0,0.0,,,7.0,9.0,42.0,21.43,2.0,28.57,84.0,29.68,49.7,16.5,0.79,0.0,0.0,,,7.0,6.039,0.863,0.38,0.178,0.0,-0.967,0.458,0.214,2.473,35.287,0.056,2.09,6.411,0.916,0.24,0.148,0.167,velocity,1.4,8,2,0,8,35,12,0,5,0.5,262,1.0,0,0.5882353,0.375,0,0,31.5,6,2.0,1
org.apache.velocity.runtime.parser.node.ASTOrNode,4.0,2.0,12.0,16.67,2.0,50.0,106.0,37.46,32.72,5.0,0.83,4.5,37.5,,,11.0,19.0,110.0,17.27,1.0,9.09,142.0,50.18,22.76,45.5,0.83,9.0,8.18,,,13.0,30.0,156.0,19.23,1.0,7.69,142.0,50.18,18.35,63.0,0.81,13.67,8.76,,,13.0,10.17,0.782,0.403,0.317,13.667,-0.91,0.844,0.192,4.594,37.188,0.029,12.47,11.13,0.856,0.117,0.144,0.117,velocity,1.4,5,2,0,8,11,10,4,5,2.0,52,0.0,0,0.9,0.4,1,1,9.4,1,0.6,1
org.apache.velocity.runtime.parser.node.ASTMethod,4.0,2.0,12.0,16.67,2.0,50.0,106.0,37.46,32.72,5.0,0.83,4.5,37.5,,,26.0,44.0,650.0,6.77,1.0,3.85,193.0,68.2,20.78,303.0,0.93,44.33,6.82,,,28.0,56.0,756.0,7.41,1.0,3.57,193.0,68.2,17.89,350.0,0.93,72.5,9.59,,,28.0,25.485,0.91,0.188,0.326,72.5,-1.67,0.71,0.074,9.894,41.618,2.003,16.802,26.25,0.938,0.081,0.318,0.129,velocity,1.4,5,2,0,17,33,0,4,5,0.25,292,1.0,0,0.9,0.46666667,1,2,57.0,1,0.6,7
org.apache.velocity.test.ParserTestCase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,20.0,10.0,3.0,60.0,57.0,20.14,49.14,9.0,0.9,0.0,0.0,,,5.0,2.0,20.0,10.0,3.0,60.0,57.0,20.14,49.14,9.0,0.9,0.0,0.0,,,5.0,4.442,0.888,0.355,0.123,0.0,-1.035,0.258,0.1,1.767,31.691,0.006,1.274,4.53,0.906,0.279,0.23,0.051,velocity,1.4,6,3,0,8,18,15,0,5,1.0,160,0.0,0,0.9074074,0.5,0,0,25.5,2,1.0,0
org.apache.velocity.test.InlineScopeVMTestCase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,110.0,10.91,3.0,27.27,88.0,31.1,33.46,49.0,0.89,0.0,0.0,,,11.0,12.0,110.0,10.91,3.0,27.27,88.0,31.1,33.46,49.0,0.89,0.0,0.0,,,11.0,10.266,0.933,0.233,0.239,0.0,-1.457,0.378,0.109,3.887,36.422,0.305,1.98,10.588,0.963,0.164,0.379,0.07,velocity,1.4,3,4,0,9,21,3,0,2,1.5,119,1.0,0,0.96428573,0.6666667,2,4,38.333332,2,1.0,0
org.apache.velocity.test.MultipleFileResourcePathTest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,90.0,13.33,2.0,20.0,87.0,30.74,33.85,39.0,0.87,0.0,0.0,,,10.0,12.0,90.0,13.33,2.0,20.0,87.0,30.74,33.85,39.0,0.87,0.0,0.0,,,10.0,8.996,0.9,0.295,0.159,0.0,-1.222,0.554,0.133,3.534,36.329,0.137,1.968,9.439,0.944,0.15,0.201,0.098,velocity,1.4,3,4,0,8,22,3,0,2,1.5,124,1.0,0,0.96428573,0.6666667,3,4,38.0,2,1.0,0
org.apache.velocity.runtime.directive.Include,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,38.0,342.0,11.11,2.0,10.53,142.0,50.18,21.61,152.0,0.89,0.0,0.0,,,19.0,38.0,342.0,11.11,2.0,10.53,142.0,50.18,21.61,152.0,0.89,0.0,0.0,,,19.0,16.497,0.868,0.201,0.288,0.0,-1.605,0.56,0.111,6.714,38.82,0.32,10.238,17.734,0.933,0.101,0.29,0.106,velocity,1.4,7,3,0,10,28,15,0,5,0.5,258,1.0,0,0.5714286,0.42857143,0,0,35.57143,1,0.85714287,2
org.apache.velocity.runtime.directive.Parse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,75.0,552.0,13.59,1.0,4.17,155.0,54.77,17.38,238.5,0.86,0.0,0.0,,,24.0,75.0,552.0,13.59,1.0,4.17,155.0,54.77,17.38,238.5,0.86,0.0,0.0,,,24.0,21.217,0.884,0.172,0.233,0.0,-1.759,0.674,0.136,8.481,39.915,0.422,13.866,22.526,0.939,0.089,0.316,0.146,velocity,1.4,4,3,0,12,25,6,0,4,1.0,238,1.0,0,0.72727275,0.4375,1,1,58.25,1,0.75,1
org.apache.velocity.runtime.directive.VMProxyArg,2.0,1.0,2.0,50.0,1.0,50.0,34.0,12.01,85.0,0.5,0.5,0.0,0.0,,,22.0,39.0,462.0,8.44,6.0,27.27,162.0,57.24,21.72,211.5,0.92,0.0,0.0,,,24.0,60.0,552.0,10.87,4.0,16.67,163.0,57.6,20.74,246.0,0.89,20.5,3.71,,,24.0,21.395,0.891,0.177,0.269,20.5,-1.731,0.598,0.109,8.481,40.719,1.292,12.736,22.04,0.918,0.101,0.292,0.194,velocity,1.4,11,1,0,14,41,0,2,10,0.6545454,580,1.0,3,0.0,0.24675325,0,0,50.727272,11,2.1818182,2
org.apache.velocity.texen.Generator,2.0,0.0,2.0,0.0,2.0,100.0,14.0,4.95,100.0,1.0,1.0,0.0,0.0,,,6.0,7.0,30.0,23.33,1.0,16.67,61.0,21.55,42.36,11.5,0.77,0.0,0.0,,,8.0,11.0,56.0,19.64,2.0,25.0,63.0,22.26,39.87,22.5,0.8,7.0,12.5,,,8.0,6.214,0.777,0.355,0.133,7.0,-1.034,0.559,0.196,2.827,32.566,0.717,1.467,7.143,0.893,0.187,0.099,0.155,velocity,1.4,25,1,0,6,76,194,2,17,0.8787879,508,0.72727275,3,0.0,0.26190478,0,0,18.88,5,1.16,1
org.apache.velocity.runtime.parser.node.ASTAssignment,4.0,2.0,12.0,16.67,2.0,50.0,106.0,37.46,32.72,5.0,0.83,4.5,37.5,,,5.0,7.0,20.0,35.0,1.0,20.0,121.0,42.76,34.97,6.5,0.65,2.0,10.0,,,7.0,14.0,42.0,33.33,1.0,14.29,121.0,42.76,24.4,14.0,0.67,3.67,8.73,,,7.0,5.296,0.757,0.585,0.192,3.667,-0.537,0.806,0.333,2.473,35.068,0.002,7.42,5.908,0.844,0.193,0.125,0.083,velocity,1.4,3,2,0,5,6,3,4,3,2.0,17,0.0,0,0.96428573,0.53333336,0,0,4.6666665,1,0.33333334,1
org.apache.velocity.runtime.parser.node.ASTExpression,4.0,2.0,12.0,16.67,2.0,50.0,106.0,37.46,32.72,5.0,0.83,4.5,37.5,,,11.0,19.0,110.0,17.27,1.0,9.09,142.0,50.18,22.76,45.5,0.83,9.0,8.18,,,13.0,30.0,156.0,19.23,1.0,7.69,142.0,50.18,18.35,63.0,0.81,13.67,8.76,,,13.0,10.305,0.793,0.407,0.317,13.667,-0.899,0.851,0.192,4.594,37.188,0.029,12.47,11.201,0.862,0.118,0.166,0.114,velocity,1.4,5,2,0,8,11,10,4,5,2.0,31,0.0,0,0.9,0.4,1,2,5.2,1,0.6,1
org.apache.velocity.runtime.log.SimpleLog4JLogSystem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,20.0,10.0,3.0,60.0,76.0,26.86,48.41,9.0,0.9,0.0,0.0,,,5.0,2.0,20.0,10.0,3.0,60.0,76.0,26.86,48.41,9.0,0.9,0.0,0.0,,,5.0,4.784,0.957,0.316,0.143,0.0,-1.153,0.159,0.1,1.767,34.554,0.019,1.563,4.927,0.985,0.237,0.122,0.015,velocity,1.4,6,1,0,8,32,0,0,4,0.4,160,1.0,1,0.0,0.41666666,0,0,25.333334,2,1.3333334,1
org.apache.velocity.test.MethodInvocationExceptionTest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,42.0,7.14,4.0,57.14,83.0,29.33,43.46,19.5,0.93,0.0,0.0,,,7.0,3.0,42.0,7.14,4.0,57.14,83.0,29.33,43.46,19.5,0.93,0.0,0.0,,,7.0,6.115,0.874,0.383,0.401,0.0,-0.959,0.254,0.071,2.473,33.216,0.062,2.209,6.835,0.976,0.321,0.529,0.038,velocity,1.4,6,3,0,8,26,15,0,6,2.0,342,0.0,0,0.9074074,0.5,2,2,56.0,1,0.8333333,0
org.apache.velocity.test.view.TemplateNodeView,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,42.0,19.05,2.0,28.57,150.0,53.0,40.87,17.0,0.81,0.0,0.0,,,7.0,8.0,42.0,19.05,2.0,28.57,150.0,53.0,40.87,17.0,0.81,0.0,0.0,,,7.0,5.833,0.833,0.435,0.133,0.0,-0.833,0.622,0.19,2.473,38.981,0.271,5.192,6.345,0.906,0.185,0.06,0.099,velocity,1.4,2,1,0,6,16,1,0,2,0.0,67,1.0,2,0.0,0.5,0,0,31.5,1,0.5,0
org.apache.velocity.runtime.log.PrimordialLogSystem,1.0,0.0,0.0,0.0,0.0,1.0,100.0,33.0,11.66,100.0,0.0,0.0,,,,4.0,2.0,12.0,16.67,2.0,50.0,56.0,19.79,47.46,5.0,0.83,0.0,0.0,,,5.0,6.0,20.0,30.0,1.0,20.0,64.0,22.61,42.38,7.0,0.7,0.0,0.0,,,5.0,3.229,0.646,0.715,0.311,0.0,-0.335,0.649,0.3,1.767,33.373,0.006,1.651,4.426,0.885,0.297,0.276,0.09,velocity,1.4,4,1,0,3,14,0,1,4,0.5,92,1.0,1,0.0,0.4,0,0,21.5,3,1.25,1
org.apache.velocity.test.CommonsExtPropTestCase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,20.0,7.07,100.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,20.0,7.07,100.0,0.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.353,26.326,0.0,0.043,1.0,1.0,1.0,1.0,0.0,velocity,1.4,6,4,0,4,51,15,0,3,1.2,304,1.0,0,0.91525424,0.36666667,2,4,49.166668,1,0.8333333,0
org.apache.velocity.runtime.directive.MacroParseException,2.0,1.0,2.0,50.0,1.0,50.0,101.0,35.69,90.99,0.5,0.5,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,11.0,3.89,100.0,0.0,0.0,,,,3.0,3.0,6.0,50.0,1.0,33.33,105.0,37.1,86.07,1.5,0.5,0.0,0.0,,,3.0,2.199,0.733,1.076,0.104,0.0,0.073,0.739,0.5,1.06,34.096,0.0,1.599,2.435,0.812,0.567,0.226,0.22,velocity,1.4,1,4,0,3,2,0,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,1
org.apache.velocity.runtime.visitor.VMReferenceMungeVisitor,1.0,0.0,0.0,0.0,0.0,1.0,100.0,22.0,7.77,100.0,0.0,0.0,,,,5.0,6.0,20.0,30.0,1.0,20.0,119.0,42.05,48.37,7.0,0.7,0.0,0.0,,,6.0,8.0,30.0,26.67,1.0,16.67,126.0,44.52,47.01,11.0,0.73,3.0,10.0,,,6.0,4.872,0.812,0.512,0.02,3.0,-0.669,0.737,0.267,2.12,35.868,0.012,4.793,5.04,0.84,0.25,0.094,0.169,velocity,1.4,2,2,0,5,8,0,1,2,0.0,33,1.0,0,0.9736842,0.625,0,0,15.0,2,1.0,1
org.apache.velocity.test.VelocityServletTest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,56.0,14.29,2.0,25.0,75.0,26.5,62.5,24.0,0.86,0.0,0.0,,,8.0,8.0,56.0,14.29,2.0,25.0,75.0,26.5,62.5,24.0,0.86,0.0,0.0,,,8.0,6.455,0.807,0.416,0.232,0.0,-0.876,0.602,0.143,2.827,35.508,2.336,0.971,7.029,0.879,0.258,0.233,0.272,velocity,1.4,3,3,0,8,18,3,1,3,2.0,50,0.0,0,0.9607843,0.6666667,2,2,15.666667,1,0.6666667,0
org.apache.velocity.runtime.parser.node.ASTText,4.0,2.0,12.0,16.67,2.0,50.0,106.0,37.46,32.72,5.0,0.83,4.5,37.5,,,9.0,12.0,72.0,16.67,1.0,11.11,136.0,48.06,28.51,30.0,0.83,7.5,10.42,,,11.0,22.0,110.0,20.0,1.0,9.09,136.0,48.06,21.69,44.0,0.8,12.33,11.21,,,11.0,9.342,0.849,0.44,0.232,12.333,-0.82,0.861,0.2,3.887,36.189,0.133,9.726,9.455,0.86,0.147,0.158,0.145,velocity,1.4,5,2,0,8,12,8,4,5,0.75,38,1.0,0,0.9,0.4,0,0,6.4,1,0.6,2
org.apache.velocity.runtime.parser.node.SimpleNode,57.0,258.0,3192.0,8.08,1.0,1.75,203.0,71.73,16.6,1467.0,0.92,316.67,9.92,,,18.0,22.0,306.0,7.19,1.0,5.56,175.0,61.84,22.64,142.0,0.93,50.0,16.34,,,72.0,612.0,5112.0,11.97,1.0,1.39,215.0,75.97,12.16,2250.0,0.88,637.58,12.47,,,72.0,66.827,0.928,0.075,0.235,637.578,-2.591,0.755,0.12,25.442,48.625,6.536,36.162,67.329,0.935,0.054,0.224,0.507,velocity,1.4,29,1,40,65,43,330,57,29,0.91785717,318,0.9,6,0.0,0.17931035,0,0,9.620689,4,1.2413793,2
org.apache.velocity.runtime.parser.node.ASTAddNode,4.0,2.0,12.0,16.67,2.0,50.0,106.0,37.46,32.72,5.0,0.83,4.5,37.5,,,14.0,23.0,182.0,12.64,1.0,7.14,161.0,56.89,22.15,79.5,0.87,14.0,7.69,,,16.0,34.0,240.0,14.17,1.0,6.25,161.0,56.89,18.36,103.0,0.86,22.67,9.44,,,16.0,12.228,0.764,0.386,0.395,22.667,-0.951,0.791,0.142,5.654,38.927,0.075,14.161,13.612,0.851,0.156,0.442,0.116,velocity,1.4,4,2,0,10,20,6,4,4,2.0,131,0.0,0,0.9310345,0.41666666,1,1,31.75,1,0.5,1
org.apache.velocity.runtime.parser.node.ASTIncludeStatement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,20.0,35.0,1.0,20.0,121.0,42.76,34.97,6.5,0.65,0.0,0.0,,,5.0,7.0,20.0,35.0,1.0,20.0,121.0,42.76,34.97,6.5,0.65,0.0,0.0,,,5.0,3.591,0.718,0.65,0.116,0.0,-0.431,0.721,0.35,1.767,34.981,0.001,5.327,4.307,0.861,0.233,0.115,0.025,velocity,1.4,3,2,0,3,6,3,0,3,2.0,17,0.0,0,0.96428573,0.53333336,0,0,4.6666665,1,0.33333334,1
org.apache.velocity.runtime.parser.node.ASTSetDirective,4.0,2.0,12.0,16.67,2.0,50.0,106.0,37.46,32.72,5.0,0.83,4.5,37.5,,,25.0,68.0,600.0,11.33,1.0,4.0,205.0,72.44,20.71,266.0,0.89,20.1,3.35,,,27.0,84.0,702.0,11.97,1.0,3.7,205.0,72.44,17.98,309.0,0.88,32.9,4.69,,,27.0,22.922,0.849,0.264,0.367,32.9,-1.332,0.862,0.12,9.541,43.405,1.476,17.712,23.803,0.882,0.113,0.368,0.244,velocity,1.4,7,2,0,15,31,9,4,5,0.6666667,149,0.75,2,0.84375,0.3265306,1,1,19.714285,1,0.71428573,3
org.apache.velocity.test.TemplateTestCase,1.0,0.0,0.0,0.0,0.0,1.0,100.0,5.0,1.77,100.0,0.0,0.0,,,,13.0,8.0,156.0,5.13,5.0,38.46,82.0,28.98,40.2,74.0,0.95,11.0,7.05,,,13.0,8.0,156.0,5.13,5.0,38.46,82.0,28.98,40.2,74.0,0.95,11.0,7.05,,,13.0,12.327,0.948,0.174,0.281,11.0,-1.747,0.228,0.051,4.594,36.097,1.836,1.415,12.814,0.986,0.141,0.345,0.034,velocity,1.4,4,4,0,13,45,2,1,3,0.9166667,359,1.0,4,0.94736844,0.5,3,6,86.75,1,0.75,0
org.apache.velocity.anakia.AnakiaTask,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,182.0,4.4,7.0,50.0,97.0,34.28,42.36,87.0,0.96,0.0,0.0,,,14.0,8.0,182.0,4.4,7.0,50.0,97.0,34.28,42.36,87.0,0.96,0.0,0.0,,,14.0,13.186,0.942,0.19,0.232,0.0,-1.66,0.384,0.044,4.947,36.422,6.326,1.843,13.644,0.975,0.105,0.227,0.045,velocity,1.4,13,4,0,24,76,38,0,10,0.8333333,683,1.0,1,0.8666667,0.5,2,2,50.46154,5,1.4615384,1
