name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
org.apache.tools.ant.taskdefs.optional.junit.JUnitTaskMirrorImpl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,42.0,420.0,10.0,4.0,19.05,117.0,8.52,39.93,189.0,0.9,0.0,0.0,,,21.0,42.0,420.0,10.0,4.0,19.05,117.0,8.52,39.93,189.0,0.9,0.0,0.0,,,21.0,19.159,0.912,0.239,0.315,0.0,-1.43,0.715,0.1,1.528,15.855,0.3,0.488,19.32,0.92,0.165,0.272,0.483,ant,1.7,4,1,0,13,14,6,0,4,1.0,56,1.0,1,0.0,0.375,0,0,12.75,1,0.75,0
org.apache.tools.ant.filters.ConcatFilter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,56.0,8.93,3.0,37.5,472.0,34.35,48.96,25.5,0.91,0.0,0.0,,,8.0,5.0,56.0,8.93,3.0,37.5,472.0,34.35,48.96,25.5,0.91,0.0,0.0,,,8.0,6.752,0.844,0.339,0.195,0.0,-1.081,0.456,0.089,0.582,17.248,0.056,1.31,7.24,0.905,0.168,0.125,0.066,ant,1.7,9,5,0,4,28,12,0,8,0.5,217,1.0,0,0.8,0.4814815,2,5,22.666666,1,0.7777778,0
org.apache.tools.ant.types.selectors.SelectorUtils,10.0,5.0,90.0,5.56,7.0,70.0,141.0,10.26,60.0,42.5,0.94,0.0,0.0,,,4.0,0.0,12.0,0.0,4.0,100.0,194.0,14.12,45.86,6.0,1.0,0.0,0.0,,,14.0,23.0,182.0,12.64,3.0,21.43,279.0,20.31,42.4,79.5,0.87,18.0,9.89,,,14.0,11.266,0.805,0.348,0.26,18.0,-1.057,0.795,0.126,1.019,16.608,0.034,1.295,11.862,0.847,0.166,0.337,0.156,ant,1.7,18,1,0,10,47,145,8,15,0.7941176,1004,1.0,2,0.0,0.18487395,0,0,54.666668,47,6.7777777,1
org.apache.tools.ant.taskdefs.optional.extension.DeweyDecimal,3.0,1.0,6.0,16.67,2.0,66.67,24.0,1.75,66.67,2.5,0.83,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,6.0,0.44,100.0,0.0,0.0,,,,4.0,4.0,12.0,33.33,1.0,25.0,25.0,1.82,59.52,4.0,0.67,0.0,0.0,,,4.0,2.49,0.623,0.582,0.17,0.0,-0.542,0.44,0.333,0.291,15.104,0.001,0.078,3.444,0.861,0.379,0.305,0.103,ant,1.7,2,2,0,5,4,1,4,2,2.0,10,0.0,0,1.0,0.6666667,0,0,4.0,0,0.0,0
org.apache.tools.ant.taskdefs.optional.junit.Enumerations,2.0,1.0,2.0,50.0,1.0,50.0,69.0,5.02,85.19,0.5,0.5,0.0,0.0,,,2.0,0.0,2.0,0.0,2.0,100.0,2.0,0.15,1.0,1.0,0.0,0.0,,,,4.0,1.0,12.0,8.33,3.0,75.0,71.0,5.17,85.54,5.5,0.92,4.0,33.33,,,4.0,3.571,0.893,0.481,0.04,4.0,-0.732,0.368,0.083,0.291,15.662,0.29,0.189,3.828,0.957,0.275,0.072,0.018,ant,1.7,3,1,0,3,6,3,1,2,2.0,16,0.0,0,0.0,0.33333334,0,0,4.3333335,1,0.6666667,0
org.apache.tools.ant.filters.TailFilter,1.0,0.0,0.0,0.0,0.0,1.0,100.0,41.0,2.98,100.0,0.0,0.0,,,,8.0,3.0,56.0,5.36,5.0,62.5,53.0,3.86,40.77,26.5,0.95,0.0,0.0,,,9.0,4.0,72.0,5.56,5.0,55.56,73.0,5.31,42.69,34.0,0.94,7.0,9.72,,,9.0,8.18,0.909,0.263,0.233,7.0,-1.335,0.342,0.056,0.655,15.527,0.005,0.174,8.422,0.936,0.143,0.119,0.047,ant,1.7,10,5,0,5,30,0,1,6,0.6888889,328,1.0,1,0.7777778,0.375,2,5,30.8,12,2.3,0
org.apache.tools.ant.types.AntFilterReader,2.0,1.0,2.0,50.0,1.0,50.0,57.0,4.15,83.82,0.5,0.5,0.0,0.0,,,11.0,16.0,110.0,14.55,3.0,27.27,623.0,45.34,28.16,47.0,0.85,0.0,0.0,,,13.0,32.0,156.0,20.51,1.0,7.69,636.0,46.29,27.89,62.0,0.79,4.33,2.78,,,13.0,9.968,0.767,0.307,0.233,4.333,-1.18,0.715,0.205,0.946,17.798,0.013,3.504,11.564,0.89,0.115,0.163,0.083,ant,1.7,10,3,0,8,32,15,2,10,0.6666667,166,1.0,1,0.7692308,0.3,1,1,15.3,3,1.4,0
org.apache.tools.ant.taskdefs.rmic.RmicAdapterFactory,1.0,0.0,0.0,0.0,0.0,1.0,100.0,31.0,2.26,100.0,0.0,0.0,,,,18.0,24.0,306.0,7.84,6.0,33.33,598.0,43.52,34.45,141.0,0.92,0.0,0.0,,,19.0,33.0,342.0,9.65,5.0,26.32,605.0,44.03,34.24,154.5,0.9,51.0,14.91,,,19.0,17.317,0.911,0.154,0.126,51.0,-1.869,0.555,0.096,1.383,17.686,0.685,2.896,18.265,0.961,0.09,0.091,0.21,ant,1.7,3,1,0,10,18,3,1,1,1.1,106,0.0,0,0.0,0.44444445,0,0,32.666668,1,0.6666667,0
org.apache.tools.ant.taskdefs.optional.native2ascii.SunNative2Ascii,1.0,0.0,0.0,0.0,0.0,1.0,100.0,12.0,0.87,100.0,0.0,0.0,,,,12.0,22.0,132.0,16.67,2.0,16.67,605.0,44.03,28.81,55.0,0.83,0.0,0.0,,,13.0,27.0,156.0,17.31,2.0,15.38,607.0,44.18,28.74,64.5,0.83,16.0,10.26,,,13.0,10.768,0.828,0.336,0.201,16.0,-1.091,0.78,0.173,0.946,17.711,0.115,3.175,11.764,0.905,0.138,0.209,0.145,ant,1.7,3,2,0,7,18,3,1,1,1.25,82,0.0,0,0.6666667,0.5833333,1,2,25.666666,1,0.6666667,0
org.apache.tools.ant.IntrospectionHelper,7.0,11.0,42.0,26.19,1.0,14.29,490.0,35.66,79.42,15.5,0.74,6.67,15.87,,,40.0,104.0,1560.0,6.67,9.0,22.5,709.0,51.6,20.6,728.0,0.93,238.7,15.3,,,44.0,133.0,1892.0,7.03,8.0,18.18,729.0,53.06,20.58,879.5,0.93,342.93,18.13,,,44.0,40.33,0.917,0.137,0.373,342.933,-1.991,0.635,0.07,3.202,18.1,1.174,5.788,40.676,0.924,0.082,0.415,0.234,ant,1.7,35,1,0,32,120,417,20,24,0.92789376,2098,0.38709676,0,0.0,0.2904412,0,0,58.057144,19,2.5142858,4
org.apache.tools.ant.filters.TabsToSpaces,1.0,0.0,0.0,0.0,0.0,1.0,100.0,41.0,2.98,100.0,0.0,0.0,,,,6.0,3.0,30.0,10.0,3.0,50.0,45.0,3.28,39.13,13.5,0.9,0.0,0.0,,,7.0,4.0,42.0,9.52,3.0,42.86,67.0,4.88,42.95,19.0,0.9,5.0,11.9,,,7.0,5.829,0.833,0.409,0.271,5.0,-0.893,0.466,0.095,0.509,15.497,0.002,0.146,6.258,0.894,0.192,0.135,0.064,ant,1.7,7,5,0,4,18,0,1,5,0.7083333,126,1.0,0,0.8484849,0.47619048,2,5,16.428572,5,1.2857143,0
org.apache.tools.ant.filters.LineContainsRegExp,1.0,0.0,0.0,0.0,0.0,1.0,100.0,41.0,2.98,100.0,0.0,0.0,,,,14.0,13.0,182.0,7.14,4.0,28.57,488.0,35.52,46.61,84.5,0.93,0.0,0.0,,,15.0,14.0,210.0,6.67,4.0,26.67,495.0,36.03,45.5,98.0,0.93,13.0,6.19,,,15.0,13.188,0.879,0.205,0.228,13.0,-1.583,0.462,0.067,1.092,17.316,0.094,1.52,14.202,0.947,0.121,0.248,0.092,ant,1.7,10,5,0,7,32,0,1,7,0.6888889,221,1.0,0,0.7777778,0.3,2,5,20.6,5,1.2,0
org.apache.tools.ant.listener.AnsiColorLogger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,12.0,16.67,2.0,50.0,448.0,32.61,50.97,5.0,0.83,0.0,0.0,,,4.0,2.0,12.0,16.67,2.0,50.0,448.0,32.61,50.97,5.0,0.83,0.0,0.0,,,4.0,3.0,0.75,0.746,0.194,0.0,-0.293,0.564,0.167,0.291,17.126,0.007,1.321,3.66,0.915,0.372,0.382,0.015,ant,1.7,3,2,0,1,17,0,0,1,0.96875,251,1.0,0,0.8888889,0.5,1,3,77.333336,11,5.3333335,0
org.apache.tools.ant.filters.ClassConstants,1.0,0.0,0.0,0.0,0.0,1.0,100.0,41.0,2.98,100.0,0.0,0.0,,,,5.0,0.0,20.0,0.0,5.0,100.0,553.0,40.25,49.38,10.0,1.0,0.0,0.0,,,6.0,3.0,30.0,10.0,3.0,50.0,561.0,40.83,48.32,13.5,0.9,2.0,6.67,,,6.0,5.417,0.903,0.298,0.083,2.0,-1.211,0.273,0.1,0.437,17.552,0.026,1.486,5.866,0.978,0.206,0.167,0.009,ant,1.7,4,4,0,4,20,0,1,4,0.7777778,162,0.6666667,0,0.9285714,0.75,2,4,38.75,1,0.5,0
org.apache.tools.ant.filters.ReplaceTokens,1.0,0.0,0.0,0.0,0.0,1.0,100.0,41.0,2.98,100.0,0.0,0.0,,,,9.0,3.0,72.0,4.17,6.0,66.67,562.0,40.9,47.87,34.5,0.96,0.0,0.0,,,10.0,6.0,90.0,6.67,4.0,40.0,570.0,41.48,46.91,42.0,0.93,6.0,6.67,,,10.0,9.086,0.909,0.24,0.195,6.0,-1.425,0.373,0.067,0.728,17.582,0.236,1.508,9.42,0.942,0.144,0.23,0.041,ant,1.7,14,5,0,7,49,7,1,7,0.73504275,488,1.0,0,0.7,0.25,2,5,33.214287,12,1.7857143,1
org.apache.tools.ant.taskdefs.optional.extension.JarLibManifestTask,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,31.0,240.0,12.92,3.0,18.75,696.0,50.66,21.85,104.5,0.87,0.0,0.0,,,16.0,31.0,240.0,12.92,3.0,18.75,696.0,50.66,21.85,104.5,0.87,0.0,0.0,,,16.0,13.848,0.865,0.275,0.274,0.0,-1.291,0.674,0.129,1.164,17.958,0.287,4.747,14.265,0.892,0.133,0.341,0.114,ant,1.7,13,3,0,7,52,48,0,7,0.89285713,355,1.0,1,0.75510204,0.1958042,1,1,25.76923,2,1.0769231,0
org.apache.tools.ant.filters.util.ChainReaderHelper,6.0,0.0,30.0,0.0,6.0,100.0,101.0,7.35,59.41,15.0,1.0,0.0,0.0,,,21.0,50.0,420.0,11.9,4.0,19.05,724.0,52.69,22.1,185.0,0.88,0.0,0.0,,,27.0,103.0,702.0,14.67,3.0,11.11,758.0,55.17,22.0,299.5,0.85,122.83,17.5,,,27.0,23.658,0.876,0.185,0.218,122.833,-1.689,0.795,0.147,1.965,18.146,0.297,5.465,24.648,0.913,0.093,0.26,0.225,ant,1.7,9,1,0,17,39,10,6,8,0.875,353,0.25,1,0.0,0.2777778,0,0,37.333332,3,1.1111112,1
org.apache.tools.ant.filters.ExpandProperties,1.0,0.0,0.0,0.0,0.0,1.0,100.0,41.0,2.98,100.0,0.0,0.0,,,,5.0,2.0,20.0,10.0,3.0,60.0,462.0,33.62,50.71,9.0,0.9,0.0,0.0,,,6.0,3.0,30.0,10.0,3.0,50.0,473.0,34.43,49.68,13.5,0.9,4.0,13.33,,,6.0,5.114,0.852,0.42,0.325,4.0,-0.867,0.332,0.1,0.437,17.24,0.016,1.363,5.865,0.978,0.276,0.388,0.031,ant,1.7,4,4,0,4,13,0,1,4,0.0,87,1.0,0,0.9285714,0.75,2,4,20.5,1,0.5,0
org.apache.tools.ant.filters.HeadFilter,1.0,0.0,0.0,0.0,0.0,1.0,100.0,41.0,2.98,100.0,0.0,0.0,,,,8.0,3.0,56.0,5.36,5.0,62.5,53.0,3.86,40.77,26.5,0.95,0.0,0.0,,,9.0,4.0,72.0,5.56,5.0,55.56,73.0,5.31,42.69,34.0,0.94,7.0,9.72,,,9.0,8.18,0.909,0.263,0.233,7.0,-1.335,0.342,0.056,0.655,15.527,0.005,0.174,8.422,0.936,0.143,0.119,0.047,ant,1.7,10,5,0,5,25,0,1,6,0.7037037,251,1.0,1,0.7777778,0.375,2,4,23.2,5,1.6,0
org.apache.tools.zip.JarMarker,1.0,0.0,0.0,0.0,0.0,1.0,100.0,35.0,2.55,100.0,0.0,0.0,,,,3.0,1.0,6.0,16.67,2.0,66.67,11.0,0.8,47.83,2.5,0.83,0.0,0.0,,,4.0,3.0,12.0,25.0,1.0,25.0,39.0,2.84,67.24,4.5,0.75,0.5,4.17,,,4.0,2.917,0.729,0.761,0.561,0.5,-0.274,0.379,0.25,0.291,15.485,0.008,0.116,3.846,0.962,0.6,0.827,0.045,ant,1.7,9,1,0,3,12,20,1,8,0.8125,54,1.0,3,0.0,0.375,0,0,4.5555553,1,0.7777778,0
org.apache.tools.ant.taskdefs.optional.jsp.compilers.JspCompilerAdapterFactory,1.0,0.0,0.0,0.0,0.0,1.0,100.0,23.0,1.67,100.0,0.0,0.0,,,,18.0,32.0,306.0,10.46,7.0,38.89,702.0,51.09,21.79,137.0,0.9,0.0,0.0,,,19.0,44.0,342.0,12.87,6.0,31.58,705.0,51.31,21.73,149.0,0.87,19.0,5.56,,,19.0,17.151,0.903,0.254,0.272,19.0,-1.372,0.729,0.129,1.383,17.989,0.78,4.942,17.751,0.934,0.106,0.222,0.173,ant,1.7,4,1,0,11,18,6,1,2,2.0,97,0.0,0,0.0,0.5,0,0,23.25,1,0.75,0
org.apache.tools.ant.filters.StripJavaComments,1.0,0.0,0.0,0.0,0.0,1.0,100.0,41.0,2.98,100.0,0.0,0.0,,,,3.0,0.0,6.0,0.0,3.0,100.0,30.0,2.18,48.39,3.0,1.0,0.0,0.0,,,4.0,1.0,12.0,8.33,3.0,75.0,53.0,3.86,51.46,5.5,0.92,2.0,16.67,,,4.0,3.75,0.938,0.352,0.139,2.0,-1.045,0.125,0.083,0.291,15.431,0.0,0.125,3.947,0.987,0.314,0.258,0.007,ant,1.7,4,4,0,3,7,0,1,4,0.0,161,1.0,0,0.9285714,0.75,2,4,38.5,1,0.5,0
org.apache.tools.ant.filters.PrefixLines,1.0,0.0,0.0,0.0,0.0,1.0,100.0,41.0,2.98,100.0,0.0,0.0,,,,6.0,3.0,30.0,10.0,3.0,50.0,45.0,3.28,39.13,13.5,0.9,0.0,0.0,,,7.0,4.0,42.0,9.52,3.0,42.86,67.0,4.88,42.95,19.0,0.9,5.0,11.9,,,7.0,5.845,0.835,0.4,0.261,5.0,-0.916,0.449,0.095,0.509,15.497,0.002,0.146,6.233,0.89,0.194,0.137,0.063,ant,1.7,7,5,0,4,23,0,1,5,0.5555556,150,1.0,0,0.8484849,0.47619048,2,5,20.0,4,1.1428572,0
org.apache.tools.ant.taskdefs.optional.extension.Extension,11.0,18.0,110.0,16.36,1.0,9.09,43.0,3.13,28.67,46.0,0.84,0.0,0.0,,,4.0,1.0,12.0,8.33,3.0,75.0,38.0,2.77,86.36,5.5,0.92,0.0,0.0,,,15.0,22.0,210.0,10.48,3.0,20.0,75.0,5.46,38.66,94.0,0.9,35.5,16.9,,,15.0,13.478,0.899,0.183,0.302,35.5,-1.696,0.315,0.105,1.092,15.615,0.141,0.791,14.189,0.946,0.148,0.353,0.122,ant,1.7,23,1,0,15,56,191,11,16,0.8073593,850,0.33333334,7,0.0,0.1875,0,0,35.04348,11,2.4782608,0
org.apache.tools.ant.filters.LineContains,1.0,0.0,0.0,0.0,0.0,1.0,100.0,41.0,2.98,100.0,0.0,0.0,,,,9.0,5.0,72.0,6.94,4.0,44.44,473.0,34.43,49.02,33.5,0.93,0.0,0.0,,,10.0,6.0,90.0,6.67,4.0,40.0,483.0,35.15,48.01,42.0,0.93,8.0,8.89,,,10.0,8.754,0.875,0.295,0.249,8.0,-1.22,0.451,0.067,0.728,17.276,0.204,1.384,9.304,0.93,0.15,0.192,0.063,ant,1.7,10,5,0,6,29,0,1,7,0.6888889,212,1.0,0,0.7777778,0.3,2,5,19.7,5,1.2,0
org.apache.tools.ant.taskdefs.optional.extension.Specification,1.0,0.0,0.0,0.0,0.0,1.0,100.0,7.0,0.51,100.0,0.0,0.0,,,,4.0,1.0,12.0,8.33,3.0,75.0,38.0,2.77,86.36,5.5,0.92,0.0,0.0,,,5.0,1.0,20.0,5.0,4.0,80.0,43.0,3.13,84.31,9.5,0.95,4.0,20.0,,,5.0,4.803,0.961,0.292,0.255,4.0,-1.23,0.092,0.05,0.364,15.431,0.02,0.087,4.944,0.989,0.274,0.312,0.028,ant,1.7,20,1,0,5,54,138,1,13,0.7894737,703,0.42105263,6,0.0,0.17763157,0,0,33.2,11,2.3,0
org.apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler,1.0,0.0,0.0,0.0,0.0,1.0,100.0,23.0,1.67,100.0,0.0,0.0,,,,6.0,1.0,30.0,3.33,5.0,83.33,541.0,39.37,49.54,14.5,0.97,0.0,0.0,,,7.0,4.0,42.0,9.52,3.0,42.86,551.0,40.1,49.42,19.0,0.9,3.0,7.14,,,7.0,6.179,0.883,0.311,0.161,3.0,-1.169,0.352,0.095,0.509,17.523,0.164,1.506,6.725,0.961,0.23,0.255,0.095,ant,1.7,3,2,0,5,12,3,1,1,2.0,40,0.0,0,0.85714287,0.6666667,0,0,12.333333,1,0.6666667,0
org.apache.tools.ant.taskdefs.optional.splash.SplashScreen,1.0,0.0,0.0,0.0,0.0,1.0,100.0,10.0,0.73,100.0,0.0,0.0,,,,4.0,2.0,12.0,16.67,2.0,50.0,27.0,1.97,45.76,5.0,0.83,0.0,0.0,,,5.0,2.0,20.0,10.0,3.0,60.0,31.0,2.26,44.93,9.0,0.9,4.0,20.0,,,5.0,4.238,0.848,0.457,0.155,4.0,-0.783,0.378,0.1,0.364,15.335,0.0,0.219,4.782,0.956,0.295,0.284,0.034,ant,1.7,12,5,0,3,39,58,1,11,0.6909091,213,1.0,0,0.97542995,0.4,0,0,16.333334,2,1.0,1
org.apache.tools.ant.taskdefs.ProcessDestroyer,2.0,0.0,2.0,0.0,2.0,100.0,78.0,5.68,100.0,1.0,1.0,1.0,50.0,,,2.0,0.0,2.0,0.0,2.0,100.0,2.0,0.15,1.0,1.0,1.0,50.0,,,,3.0,0.0,6.0,0.0,3.0,100.0,79.0,5.75,100.0,3.0,1.0,3.0,50.0,,,3.0,3.0,1.0,0.337,0.018,3.0,-1.088,0.0,0.0,0.218,15.534,0.29,0.192,3.0,1.0,0.337,0.018,0.0,ant,1.7,7,1,0,2,36,0,2,5,0.5555556,335,0.6666667,1,0.0,0.64285713,0,0,45.57143,9,3.2857144,0
org.apache.tools.ant.taskdefs.cvslib.RedirectingOutputStream,1.0,0.0,0.0,0.0,0.0,1.0,100.0,7.0,0.51,100.0,0.0,0.0,,,,2.0,0.0,2.0,0.0,2.0,100.0,10.0,0.73,100.0,1.0,1.0,0.0,0.0,,,3.0,1.0,6.0,16.67,2.0,66.67,14.0,1.02,82.35,2.5,0.83,1.0,16.67,,,3.0,2.639,0.88,0.611,0.264,1.0,-0.492,0.236,0.167,0.218,14.992,0.001,0.037,2.88,0.96,0.419,0.246,0.036,ant,1.7,2,3,0,3,4,0,1,1,0.0,14,1.0,1,0.9166667,0.6666667,1,1,5.5,1,0.5,0
