name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
gnu.regexp.RETokenEnd,1.0,0.0,0.0,0.0,0.0,1.0,100.0,44.0,4.86,100.0,0.0,0.0,,,,7.0,9.0,42.0,21.43,2.0,28.57,48.0,5.3,29.81,16.5,0.79,1.0,2.38,,,7.0,9.0,42.0,21.43,2.0,28.57,48.0,5.3,29.81,16.5,0.79,1.0,2.38,,,7.0,5.386,0.769,0.936,0.547,1.0,-0.066,0.899,0.214,0.773,1.116,0.001,0.301,5.64,0.806,0.354,0.311,0.339,jEdit,4.1,3,2,0,4,9,1,1,0,0.5,71,1.0,0,0.7777778,0.44444445,1,2,22.333334,6,2.3333333,0
gnu.regexp.REMatch,19.0,35.0,342.0,10.23,1.0,5.26,73.0,8.07,36.14,153.5,0.9,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,27.0,2.98,100.0,0.0,0.0,,,,20.0,53.0,380.0,13.95,1.0,5.0,74.0,8.18,32.31,163.5,0.86,0.5,0.13,,,20.0,16.213,0.811,0.333,0.541,0.5,-1.1,0.631,0.139,2.21,1.122,0.165,0.566,16.491,0.825,0.214,0.544,0.316,jEdit,4.1,14,1,0,20,27,0,19,10,0.65384614,386,0.125,1,0.0,0.34285715,0,0,26.0,6,2.4285715,0
gnu.regexp.RESyntax,4.0,4.0,12.0,33.33,1.0,25.0,179.0,19.78,85.65,4.0,0.67,0.0,0.0,,,2.0,0.0,2.0,0.0,2.0,100.0,45.0,4.97,68.18,1.0,1.0,1.0,50.0,,,5.0,7.0,20.0,35.0,1.0,20.0,179.0,19.78,77.49,6.5,0.65,1.0,5.0,,,5.0,2.525,0.505,0.889,0.84,1.0,-0.117,0.301,0.35,0.552,1.125,0.021,1.352,3.372,0.674,0.811,0.954,0.065,jEdit,4.1,9,1,0,6,18,0,6,8,1.015625,368,0.104166664,17,0.0,0.40625,0,0,34.555557,2,1.0,0
gnu.regexp.UncheckedRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,20.0,35.0,1.0,20.0,45.0,4.97,51.14,6.5,0.65,0.0,0.0,,,5.0,7.0,20.0,35.0,1.0,20.0,45.0,4.97,51.14,6.5,0.65,0.0,0.0,,,5.0,3.642,0.728,0.954,0.342,0.0,-0.047,0.892,0.35,0.552,1.116,0.0,0.412,3.834,0.767,0.748,0.411,0.627,jEdit,4.1,3,3,0,3,7,3,0,3,2.0,33,0.0,0,1.0,0.75,0,0,10.0,0,0.0,0
bsh.Name,6.0,13.0,30.0,43.33,1.0,16.67,84.0,9.28,43.98,8.5,0.57,0.0,0.0,,,24.0,113.0,552.0,20.47,1.0,4.17,95.0,10.5,13.49,219.5,0.8,10.34,1.87,,,28.0,167.0,756.0,22.09,1.0,3.57,95.0,10.5,12.21,294.5,0.78,27.54,3.64,,,28.0,21.43,0.765,0.22,0.309,27.537,-1.516,0.804,0.221,3.094,1.116,0.083,0.762,22.019,0.786,0.156,0.312,0.511,jEdit,4.1,19,1,0,19,71,91,6,9,0.7083333,1313,0.625,1,0.0,0.2748538,0,0,67.68421,5,1.6315789,0
bsh.BSHLiteral,1.0,0.0,0.0,0.0,0.0,1.0,100.0,50.0,5.52,100.0,0.0,0.0,,,,10.0,19.0,90.0,21.11,1.0,10.0,79.0,8.73,17.87,35.5,0.79,0.0,0.0,,,11.0,25.0,110.0,22.73,1.0,9.09,81.0,8.95,16.46,42.5,0.77,1.5,1.36,,,11.0,8.748,0.795,0.531,0.367,1.5,-0.633,0.86,0.227,1.215,1.114,0.001,0.373,9.742,0.886,0.27,0.642,0.132,jEdit,4.1,5,2,0,7,20,4,1,2,0.5,153,0.0,0,0.8181818,0.36666667,0,0,29.4,10,4.0,0
org.gjt.sp.jedit.pluginmgr.InstallPluginsDialog,4.0,0.0,12.0,0.0,4.0,100.0,25.0,2.76,100.0,6.0,1.0,9.0,75.0,,,16.0,24.0,240.0,10.0,6.0,37.5,278.0,30.72,41.87,108.0,0.9,43.0,17.92,,,17.0,32.0,272.0,11.76,6.0,35.29,280.0,30.94,40.94,120.0,0.88,50.5,18.57,,,17.0,15.33,0.902,0.233,0.26,50.5,-1.456,0.545,0.118,1.878,1.128,1.477,4.421,15.496,0.912,0.161,0.325,0.219,jEdit,4.1,14,7,0,12,98,43,4,2,0.8663968,1049,0.8947368,1,0.980568,0.20408164,0,0,72.57143,9,2.4285715,0
org.gjt.sp.jedit.help.HelpIndex,2.0,2.0,2.0,100.0,1.0,1.0,1.0,50.0,18.0,1.99,81.82,0.0,0.0,0.0,0.0,11.0,33.0,110.0,30.0,1.0,9.09,292.0,32.27,35.57,38.5,0.7,0.0,0.0,,,13.0,42.0,156.0,26.92,1.0,7.69,297.0,32.82,35.23,57.0,0.73,6.25,4.01,,,13.0,11.088,0.853,0.432,0.346,6.25,-0.839,0.886,0.269,1.436,1.129,0.015,6.383,11.512,0.886,0.157,0.189,0.249,jEdit,4.1,11,1,0,12,56,23,3,7,0.65,479,1.0,1,0.0,0.4,0,0,42.18182,3,1.0909091,1
org.gjt.sp.jedit.ActionListHandler,1.0,0.0,0.0,0.0,0.0,1.0,100.0,233.0,25.75,100.0,0.0,0.0,,,,7.0,1.0,42.0,2.38,6.0,85.71,94.0,10.39,74.6,20.5,0.98,0.0,0.0,,,8.0,4.0,56.0,7.14,4.0,50.0,262.0,28.95,72.98,26.0,0.93,4.0,7.14,,,8.0,7.181,0.898,0.565,0.4,4.0,-0.57,0.671,0.071,0.884,1.128,0.258,2.313,7.187,0.898,0.202,0.186,0.143,jEdit,4.1,11,2,0,6,28,31,1,7,0.8,223,1.0,1,0.5652174,0.33333334,1,3,18.545454,8,2.2727273,0
bsh.BSHImportDeclaration,1.0,0.0,0.0,0.0,0.0,1.0,100.0,50.0,5.52,100.0,0.0,0.0,,,,13.0,54.0,156.0,34.62,1.0,7.69,90.0,9.94,16.07,51.0,0.65,0.0,0.0,,,14.0,61.0,182.0,33.52,1.0,7.14,92.0,10.17,15.08,60.5,0.66,1.73,0.95,,,14.0,10.454,0.747,0.32,0.112,1.733,-1.14,0.956,0.335,1.547,1.115,0.001,0.491,11.094,0.792,0.156,0.137,0.34,jEdit,4.1,2,2,0,10,9,1,1,1,1.0,36,0.0,0,0.94736844,0.625,1,1,16.0,1,0.5,0
org.gjt.sp.jedit.browser.BrowserView,13.0,14.0,156.0,8.97,5.0,38.46,93.0,10.28,46.27,71.0,0.91,65.5,41.99,,,32.0,134.0,992.0,13.51,3.0,9.38,339.0,37.46,27.19,429.0,0.86,129.0,13.0,,,39.0,179.0,1482.0,12.08,3.0,7.69,344.0,38.01,25.88,651.5,0.88,367.03,24.77,,,39.0,33.414,0.857,0.194,0.395,367.033,-1.638,0.792,0.121,4.309,1.13,0.956,10.786,33.867,0.868,0.154,0.416,0.546,jEdit,4.1,28,5,0,25,136,184,14,12,0.8319088,868,1.0,4,0.9602941,0.1456044,1,4,29.535715,15,2.357143,4
org.gjt.sp.jedit.options.StyleTableModel,2.0,2.0,2.0,100.0,1.0,1.0,1.0,50.0,9.0,0.99,81.82,0.0,0.0,0.0,0.0,10.0,14.0,90.0,15.56,2.0,20.0,298.0,32.93,38.7,38.0,0.84,0.0,0.0,,,12.0,17.0,132.0,12.88,2.0,16.67,301.0,33.26,38.54,57.5,0.87,18.5,14.02,,,12.0,10.871,0.906,0.307,0.262,18.5,-1.181,0.578,0.129,1.326,1.128,0.554,5.19,10.931,0.911,0.197,0.396,0.166,jEdit,4.1,8,2,0,9,21,0,2,6,0.2857143,167,1.0,0,0.6956522,0.40625,1,2,19.75,4,1.875,0
bsh.JJTParserState,2.0,2.0,2.0,100.0,1.0,1.0,1.0,50.0,77.0,8.51,67.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,4.0,0.44,100.0,0.0,0.0,,,,3.0,3.0,6.0,50.0,1.0,33.33,77.0,8.51,65.25,1.5,0.5,0.5,8.33,,,3.0,2.014,0.671,0.852,0.93,0.5,-0.16,0.063,0.5,0.331,1.113,0.005,0.07,2.742,0.914,0.817,0.951,0.01,jEdit,4.1,12,1,0,3,25,0,2,0,0.43636364,218,1.0,0,0.0,0.39583334,0,0,16.75,3,1.3333334,0
bsh.BSHTypedVariableDeclaration,1.0,0.0,0.0,0.0,0.0,1.0,100.0,50.0,5.52,100.0,0.0,0.0,,,,15.0,58.0,210.0,27.62,2.0,13.33,90.0,9.94,15.85,76.0,0.72,0.0,0.0,,,16.0,68.0,240.0,28.33,1.0,6.25,91.0,10.06,14.72,86.0,0.72,1.09,0.45,,,16.0,12.527,0.783,0.294,0.133,1.086,-1.225,0.936,0.283,1.768,1.115,0.096,0.495,13.16,0.822,0.142,0.125,0.362,jEdit,4.1,3,2,0,11,13,3,1,1,1.0,102,0.0,0,0.9,0.44444445,1,1,32.666668,6,2.3333333,0
bsh.BSHCastExpression,3.0,1.0,6.0,16.67,2.0,66.67,58.0,6.41,77.33,2.5,0.83,0.0,0.0,,,19.0,84.0,342.0,24.56,1.0,5.26,93.0,10.28,14.4,129.0,0.75,0.0,0.0,,,22.0,112.0,462.0,24.24,1.0,4.55,95.0,10.5,13.18,175.0,0.76,16.3,3.53,,,22.0,17.062,0.776,0.299,0.289,16.3,-1.208,0.914,0.242,2.431,1.115,0.01,0.596,18.219,0.828,0.174,0.347,0.409,jEdit,4.1,6,2,0,16,45,15,3,6,2.0,280,0.0,0,0.7826087,0.22916667,1,1,45.666668,1,0.8333333,0
gnu.regexp.CharIndexedReader,2.0,1.0,2.0,50.0,1.0,50.0,45.0,4.97,90.0,0.5,0.5,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,27.0,2.98,100.0,0.0,0.0,,,,3.0,3.0,6.0,50.0,1.0,33.33,48.0,5.3,62.34,1.5,0.5,0.0,0.0,,,3.0,2.096,0.699,1.001,0.119,0.0,0.001,0.67,0.5,0.331,1.116,0.0,0.146,2.601,0.867,0.543,0.186,0.212,jEdit,4.1,5,1,0,3,12,0,2,3,0.46875,273,1.0,0,0.0,0.6,0,0,52.0,10,3.8,0
gnu.regexp.CharIndexedCharArray,1.0,0.0,0.0,0.0,0.0,1.0,100.0,44.0,4.86,100.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,27.0,2.98,100.0,0.0,0.0,,,,2.0,1.0,2.0,50.0,1.0,50.0,47.0,5.19,66.2,0.5,0.5,0.0,0.0,,,2.0,1.0,0.5,1.877,0.0,0.0,0.63,0.938,0.5,0.221,1.116,0.0,0.137,1.361,0.681,0.67,0.029,0.152,jEdit,4.1,4,1,0,2,5,0,1,3,0.0,59,1.0,0,0.0,0.6666667,0,0,13.25,3,1.75,0
bsh.BSHIfStatement,4.0,3.0,12.0,25.0,1.0,25.0,58.0,6.41,65.91,4.5,0.75,0.0,0.0,,,10.0,17.0,90.0,18.89,1.0,10.0,79.0,8.73,18.16,36.5,0.81,0.0,0.0,,,14.0,53.0,182.0,29.12,1.0,7.14,81.0,8.95,15.49,64.5,0.71,2.37,1.3,,,14.0,10.82,0.773,0.395,0.263,2.369,-0.93,0.913,0.291,1.547,1.114,0.001,0.404,11.628,0.831,0.182,0.324,0.26,jEdit,4.1,3,2,0,11,10,3,4,2,2.0,79,0.0,0,0.9,0.53333336,1,1,25.333334,1,0.6666667,0
bsh.JThis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,44.0,182.0,24.18,1.0,7.14,86.0,9.5,16.48,69.0,0.76,0.0,0.0,,,14.0,44.0,182.0,24.18,1.0,7.14,86.0,9.5,16.48,69.0,0.76,0.0,0.0,,,14.0,11.38,0.813,0.316,0.195,0.0,-1.153,0.825,0.242,1.547,1.115,0.004,0.522,11.68,0.834,0.157,0.118,0.357,jEdit,4.1,86,2,0,8,96,3649,0,84,2.0,696,0.0,0,0.10526316,0.05620155,0,0,7.0930233,3,1.0232558,0
bsh.BSHTryStatement,1.0,0.0,0.0,0.0,0.0,1.0,100.0,50.0,5.52,100.0,0.0,0.0,,,,18.0,68.0,306.0,22.22,1.0,5.56,89.0,9.83,14.83,119.0,0.78,0.0,0.0,,,19.0,77.0,342.0,22.51,1.0,5.26,91.0,10.06,14.0,132.5,0.77,6.73,1.97,,,19.0,16.637,0.876,0.244,0.173,6.733,-1.411,0.841,0.225,2.099,1.115,0.077,0.548,17.075,0.899,0.142,0.158,0.418,jEdit,4.1,2,2,0,13,25,1,1,1,2.0,214,0.0,0,0.94736844,0.625,1,2,106.0,1,0.5,0
bsh.BSHUnaryExpression,1.0,0.0,0.0,0.0,0.0,1.0,100.0,50.0,5.52,100.0,0.0,0.0,,,,13.0,37.0,156.0,23.72,1.0,7.69,81.0,8.95,16.6,59.5,0.76,0.0,0.0,,,14.0,45.0,182.0,24.73,1.0,7.14,82.0,9.06,15.24,68.5,0.75,1.57,0.86,,,14.0,11.626,0.83,0.436,0.304,1.567,-0.829,0.93,0.247,1.547,1.114,0.002,0.407,11.855,0.847,0.243,0.343,0.414,jEdit,4.1,5,2,0,11,33,6,1,1,0.625,206,0.0,0,0.8181818,0.43333334,1,1,39.8,1,0.8,0
bsh.BSHSwitchStatement,1.0,0.0,0.0,0.0,0.0,1.0,100.0,50.0,5.52,100.0,0.0,0.0,,,,12.0,26.0,132.0,19.7,1.0,8.33,80.0,8.84,17.51,53.0,0.8,0.0,0.0,,,13.0,34.0,156.0,21.79,1.0,7.69,81.0,8.95,15.98,61.0,0.78,1.4,0.9,,,13.0,10.944,0.842,0.389,0.259,1.4,-0.945,0.837,0.218,1.436,1.114,0.002,0.384,11.492,0.884,0.234,0.363,0.348,jEdit,4.1,2,2,0,10,9,1,1,2,2.0,106,0.0,0,0.94736844,0.625,2,2,52.0,1,0.5,0
bsh.BSHLHSPrimaryExpression,3.0,2.0,6.0,33.33,1.0,33.33,56.0,6.19,71.79,2.0,0.67,0.0,0.0,,,10.0,33.0,90.0,36.67,1.0,10.0,79.0,8.73,19.51,28.5,0.63,0.0,0.0,,,13.0,57.0,156.0,36.54,1.0,7.69,81.0,8.95,16.77,49.5,0.63,4.74,3.04,,,13.0,10.115,0.778,0.351,0.152,4.738,-1.046,0.929,0.365,1.436,1.114,0.001,0.364,10.825,0.833,0.204,0.26,0.383,jEdit,4.1,2,2,0,11,9,1,3,1,2.0,65,0.0,0,0.94736844,0.625,0,0,31.5,1,0.5,0
gnu.regexp.CharIndexedString,1.0,0.0,0.0,0.0,0.0,1.0,100.0,44.0,4.86,100.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,27.0,2.98,100.0,0.0,0.0,,,,2.0,1.0,2.0,50.0,1.0,50.0,47.0,5.19,66.2,0.5,0.5,0.0,0.0,,,2.0,1.0,0.5,1.808,0.003,0.0,0.592,0.901,0.5,0.221,1.116,0.0,0.137,1.241,0.62,0.699,0.315,0.113,jEdit,4.1,4,1,0,2,7,0,1,3,0.22222222,62,1.0,0,0.0,0.6666667,0,0,13.75,3,1.75,0
org.gjt.sp.jedit.ModeCatalogHandler,1.0,0.0,0.0,0.0,0.0,1.0,100.0,233.0,25.75,100.0,0.0,0.0,,,,9.0,13.0,72.0,18.06,3.0,33.33,283.0,31.27,41.86,29.5,0.82,6.33,8.8,,,9.0,13.0,72.0,18.06,3.0,33.33,283.0,31.27,41.86,29.5,0.82,6.33,8.8,,,9.0,7.655,0.851,0.592,0.406,6.333,-0.524,0.739,0.181,0.994,1.128,0.099,4.584,7.986,0.887,0.252,0.337,0.166,jEdit,4.1,6,2,0,5,25,3,1,4,0.7714286,215,0.85714287,0,0.7222222,0.7222222,1,3,33.666668,7,3.0,0
bsh.BSHPrimitiveType,3.0,2.0,6.0,33.33,1.0,33.33,66.0,7.29,71.74,2.0,0.67,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,53.0,5.86,100.0,0.0,0.0,,,,4.0,5.0,12.0,41.67,1.0,25.0,67.0,7.4,46.21,3.5,0.58,0.0,0.0,,,4.0,2.411,0.603,0.799,0.214,0.0,-0.224,0.656,0.417,0.442,1.105,0.0,0.082,2.941,0.735,0.43,0.548,0.059,jEdit,4.1,2,2,0,4,3,1,3,1,1.0,10,0.0,0,0.94736844,0.75,0,0,3.5,1,0.5,0
bsh.SimpleNode,45.0,216.0,1980.0,10.91,1.0,2.22,96.0,10.61,11.44,882.0,0.89,206.63,10.44,,,11.0,14.0,110.0,12.73,4.0,36.36,86.0,9.5,22.05,48.0,0.87,19.83,18.03,,,53.0,389.0,2756.0,14.11,1.0,1.89,96.0,10.61,9.07,1183.5,0.86,363.65,13.19,,,53.0,49.189,0.928,0.105,0.29,363.65,-2.25,0.779,0.141,5.856,1.116,0.684,0.959,49.482,0.934,0.082,0.253,0.619,jEdit,4.1,19,1,36,51,30,147,47,19,0.8888889,240,0.5,4,0.0,0.23308271,0,0,11.315789,6,1.6315789,0
bsh.BSHSwitchLabel,2.0,1.0,2.0,50.0,1.0,50.0,55.0,6.08,87.3,0.5,0.5,0.0,0.0,,,7.0,12.0,42.0,28.57,1.0,14.29,77.0,8.51,22.25,15.0,0.71,0.0,0.0,,,9.0,24.0,72.0,33.33,1.0,11.11,80.0,8.84,19.56,24.0,0.67,1.0,1.39,,,9.0,6.616,0.735,0.566,0.279,1.0,-0.57,0.861,0.333,0.994,1.114,0.0,0.302,7.663,0.851,0.296,0.369,0.276,jEdit,4.1,2,2,0,7,5,1,2,2,1.0,22,0.0,0,0.94736844,0.625,1,1,9.5,1,0.5,0
bsh.LHS,8.0,15.0,56.0,26.79,1.0,12.5,74.0,8.18,36.45,20.5,0.73,3.5,6.25,,,14.0,40.0,182.0,21.98,1.0,7.14,89.0,9.83,18.43,71.0,0.78,6.33,3.48,,,20.0,98.0,380.0,25.79,1.0,5.0,89.0,9.83,15.06,141.0,0.74,20.5,5.39,,,20.0,15.208,0.76,0.278,0.224,20.5,-1.279,0.91,0.258,2.21,1.115,0.03,0.517,15.885,0.794,0.205,0.254,0.604,jEdit,4.1,8,1,0,15,32,0,8,3,0.76623374,356,0.0,1,0.0,0.375,0,0,42.125,1,0.375,0
org.gjt.sp.jedit.browser.BrowserIORequest,2.0,2.0,2.0,100.0,1.0,1.0,1.0,50.0,89.0,9.83,76.72,0.0,0.0,0.0,0.0,14.0,28.0,182.0,15.38,5.0,35.71,304.0,33.59,37.58,77.0,0.85,4.0,2.2,,,15.0,39.0,210.0,18.57,4.0,26.67,309.0,34.14,36.44,85.5,0.81,6.7,3.19,,,15.0,13.159,0.877,0.22,0.146,6.7,-1.514,0.608,0.186,1.657,1.129,0.138,6.178,13.425,0.895,0.123,0.146,0.198,jEdit,4.1,7,2,0,9,29,0,2,3,0.625,879,0.6666667,2,0.5,0.25,0,0,122.85714,3,1.4285715,2
bsh.BSHStatementExpressionList,1.0,0.0,0.0,0.0,0.0,1.0,100.0,50.0,5.52,100.0,0.0,0.0,,,,9.0,16.0,72.0,22.22,1.0,11.11,79.0,8.73,18.59,28.0,0.78,0.0,0.0,,,10.0,22.0,90.0,24.44,1.0,10.0,81.0,8.95,17.05,34.0,0.76,1.17,1.3,,,10.0,7.679,0.768,0.53,0.282,1.167,-0.636,0.907,0.244,1.105,1.114,0.0,0.361,8.766,0.877,0.23,0.475,0.139,jEdit,4.1,2,2,0,7,6,1,1,1,2.0,28,0.0,0,0.94736844,0.625,1,1,13.0,1,0.5,0
