name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
org.apache.poi.hssf.record.BarRecord,1.0,0.0,0.0,0.0,0.0,1.0,100.0,92.0,26.67,100.0,0.0,0.0,,,,5.0,0.0,20.0,0.0,5.0,100.0,133.0,38.55,35.09,10.0,1.0,0.0,0.0,,,6.0,4.0,30.0,13.33,2.0,33.33,134.0,38.84,28.45,13.0,0.87,1.0,3.33,,,6.0,5.615,0.936,0.405,0.404,1.0,-0.904,0.262,0.133,1.739,1.381,0.028,9.863,5.74,0.957,0.328,0.597,0.017,poi,1.5,23,2,0,6,39,39,1,21,0.77272725,382,0.875,4,0.3548387,0.35652173,1,6,15.26087,2,0.9130435,1
org.apache.poi.hssf.record.formula.FormulaParser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,30.0,240.0,12.5,1.0,6.25,37.0,10.72,35.58,105.0,0.88,0.0,0.0,,,16.0,30.0,240.0,12.5,1.0,6.25,37.0,10.72,35.58,105.0,0.88,0.0,0.0,,,16.0,13.938,0.871,0.337,0.489,0.0,-1.088,0.683,0.125,4.638,1.371,0.307,0.533,14.399,0.9,0.217,0.379,0.461,poi,1.5,30,1,0,9,66,297,0,4,0.65900385,583,1.0,0,0.0,0.35344827,0,0,18.133333,5,1.9,6
org.apache.poi.hssf.record.RowRecord,6.0,6.0,30.0,20.0,2.0,33.33,113.0,32.75,63.13,12.0,0.8,0.0,0.0,,,4.0,0.0,12.0,0.0,4.0,100.0,131.0,37.97,37.11,6.0,1.0,0.0,0.0,,,10.0,12.0,90.0,13.33,2.0,20.0,143.0,41.45,26.88,39.0,0.87,17.0,18.89,,,10.0,8.891,0.889,0.285,0.183,17.0,-1.257,0.467,0.133,2.899,1.383,0.179,11.186,9.063,0.906,0.216,0.248,0.215,poi,1.5,36,2,0,10,52,366,6,34,0.86530614,621,0.9285714,5,0.25,0.2824074,1,6,15.861111,4,1.1388888,1
org.apache.poi.hssf.record.formula.DividePtg,3.0,2.0,6.0,33.33,1.0,33.33,35.0,10.14,54.69,2.0,0.67,0.0,0.0,,,3.0,1.0,6.0,16.67,2.0,66.67,35.0,10.14,63.64,2.5,0.83,3.0,50.0,,,5.0,5.0,20.0,25.0,1.0,20.0,35.0,10.14,41.18,7.5,0.75,5.0,25.0,,,5.0,3.27,0.654,0.813,0.275,5.0,-0.207,0.774,0.25,1.449,1.364,0.004,0.262,3.541,0.708,0.401,0.364,0.213,poi,1.5,8,2,0,4,13,28,3,8,1.1428572,56,0.0,0,0.53846157,0.40625,1,2,5.75,1,0.75,4
org.apache.poi.hssf.record.PasswordRecord,2.0,0.0,2.0,0.0,2.0,100.0,99.0,28.7,76.15,1.0,1.0,0.0,0.0,,,3.0,0.0,6.0,0.0,3.0,100.0,130.0,37.68,39.63,3.0,1.0,0.0,0.0,,,5.0,4.0,20.0,20.0,1.0,20.0,136.0,39.42,29.69,8.0,0.8,2.0,10.0,,,5.0,3.956,0.791,0.695,0.14,2.0,-0.363,0.749,0.2,1.449,1.381,0.005,9.687,4.376,0.875,0.238,0.058,0.063,poi,1.5,11,2,0,5,21,49,2,9,0.85,106,0.5,0,0.57894737,0.52272725,1,6,8.454545,2,0.8181818,1
org.apache.poi.hssf.record.CountryRecord,2.0,0.0,2.0,0.0,2.0,100.0,99.0,28.7,76.15,1.0,1.0,0.0,0.0,,,3.0,0.0,6.0,0.0,3.0,100.0,130.0,37.68,39.63,3.0,1.0,0.0,0.0,,,5.0,4.0,20.0,20.0,1.0,20.0,136.0,39.42,29.69,8.0,0.8,2.0,10.0,,,5.0,4.083,0.817,0.635,0.118,2.0,-0.455,0.683,0.2,1.449,1.381,0.005,9.687,4.427,0.885,0.252,0.137,0.057,poi,1.5,13,2,0,5,23,66,2,11,0.8055556,140,0.6666667,0,0.52380955,0.5,1,6,9.538462,2,0.84615386,0
org.apache.poi.hssf.util.HSSFColor,40.0,0.0,1560.0,0.0,40.0,100.0,41.0,11.88,51.25,780.0,1.0,1482.0,95.0,,,39.0,0.0,1482.0,0.0,39.0,100.0,40.0,11.59,51.95,741.0,1.0,1444.0,97.44,,,41.0,0.0,1640.0,0.0,41.0,100.0,42.0,12.17,51.85,820.0,1.0,1522.0,92.8,,,41.0,41.0,1.0,0.026,0.026,1522.0,-3.658,0.0,0.0,11.884,0.329,0.726,-0.0,41.0,1.0,0.026,0.026,0.0,poi,1.5,5,1,40,40,46,10,40,5,1.25,288,1.0,0,0.0,0.8,0,0,56.4,1,0.8,1
org.apache.poi.hssf.record.WSBoolRecord,3.0,1.0,6.0,16.67,2.0,66.67,110.0,31.88,72.37,2.5,0.83,0.0,0.0,,,4.0,0.0,12.0,0.0,4.0,100.0,131.0,37.97,37.11,6.0,1.0,0.0,0.0,,,7.0,5.0,42.0,11.9,2.0,28.57,143.0,41.45,28.32,18.5,0.88,7.5,17.86,,,7.0,6.427,0.918,0.487,0.436,7.5,-0.719,0.343,0.119,2.029,1.383,0.056,10.486,6.491,0.927,0.409,0.538,0.13,poi,1.5,30,2,0,7,43,183,3,27,0.86494255,391,0.9166667,9,0.2972973,0.28735632,1,6,11.633333,2,0.9,1
org.apache.poi.poifs.filesystem.POIFSWriterEvent,3.0,2.0,6.0,33.33,1.0,33.33,21.0,6.09,65.63,2.0,0.67,0.0,0.0,,,2.0,0.0,2.0,0.0,2.0,100.0,11.0,3.19,84.62,1.0,1.0,0.0,0.0,,,5.0,6.0,20.0,30.0,1.0,20.0,26.0,7.54,57.78,7.0,0.7,2.0,10.0,,,5.0,3.093,0.619,0.669,0.124,2.0,-0.403,0.735,0.3,1.449,1.363,0.034,0.032,3.926,0.785,0.419,0.201,0.325,poi,1.5,5,1,0,5,6,2,3,4,0.75,36,1.0,2,0.0,0.36,0,0,5.4,1,0.8,0
org.apache.poi.poifs.property.DocumentProperty,4.0,4.0,12.0,33.33,2.0,50.0,41.0,11.88,62.12,4.0,0.67,1.0,8.33,,,3.0,2.0,6.0,33.33,1.0,33.33,45.0,13.04,78.95,2.0,0.67,0.5,8.33,,,6.0,9.0,30.0,30.0,1.0,16.67,54.0,15.65,55.1,10.5,0.7,3.5,11.67,,,6.0,4.208,0.701,0.637,0.479,3.5,-0.452,0.498,0.3,1.739,1.369,0.036,0.146,5.122,0.854,0.444,0.65,0.108,poi,1.5,7,2,0,6,14,9,5,5,0.5,48,1.0,1,0.8484849,0.34285715,0,0,5.714286,1,0.71428573,0
org.apache.poi.poifs.dev.POIFSViewEngine,1.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,0.87,100.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,7.0,2.03,100.0,0.0,0.0,,,,2.0,1.0,2.0,50.0,1.0,50.0,7.0,2.03,70.0,0.5,0.5,0.0,0.0,,,2.0,1.107,0.554,0.934,0.677,0.0,-0.068,0.172,0.5,0.58,1.362,0.0,0.026,1.545,0.772,0.851,0.784,0.077,poi,1.5,4,1,0,2,24,4,1,2,0.33333334,146,1.0,0,0.0,0.46666667,0,0,35.25,3,1.25,0
org.apache.poi.hssf.record.HCenterRecord,2.0,0.0,2.0,0.0,2.0,100.0,107.0,31.01,76.98,1.0,1.0,0.0,0.0,,,3.0,0.0,6.0,0.0,3.0,100.0,130.0,37.68,39.63,3.0,1.0,0.0,0.0,,,5.0,4.0,20.0,20.0,1.0,20.0,141.0,40.87,30.19,8.0,0.8,2.0,10.0,,,5.0,3.98,0.796,0.703,0.142,2.0,-0.352,0.757,0.2,1.449,1.382,0.005,9.781,4.15,0.83,0.247,0.061,0.082,poi,1.5,11,2,0,5,21,43,2,9,0.85,117,0.5,0,0.57894737,0.4181818,1,6,9.454545,2,1.0,1
org.apache.poi.hssf.record.MergeCellsRecord,2.0,0.0,2.0,0.0,2.0,100.0,107.0,31.01,76.98,1.0,1.0,0.0,0.0,,,4.0,0.0,12.0,0.0,4.0,100.0,132.0,38.26,39.88,6.0,1.0,0.0,0.0,,,6.0,5.0,30.0,16.67,1.0,16.67,142.0,41.16,30.21,12.5,0.83,3.0,10.0,,,6.0,5.497,0.916,0.398,0.17,3.0,-0.921,0.395,0.167,1.739,1.382,0.207,9.847,5.53,0.922,0.275,0.322,0.061,poi,1.5,14,2,0,6,34,43,3,12,0.71794873,346,0.6666667,0,0.5,0.51785713,1,6,23.5,2,1.1428572,1
org.apache.poi.hssf.record.formula.NamePtg,1.0,0.0,0.0,0.0,0.0,1.0,100.0,34.0,9.86,100.0,0.0,0.0,,,,2.0,0.0,2.0,0.0,2.0,100.0,143.0,41.45,95.33,1.0,1.0,1.0,50.0,,,2.0,0.0,2.0,0.0,2.0,100.0,143.0,41.45,95.33,1.0,1.0,1.0,50.0,,,2.0,2.0,1.0,0.51,0.057,1.0,-0.673,0.0,0.0,0.58,1.38,0.266,2.348,2.0,1.0,0.51,0.057,0.0,poi,1.5,5,2,0,2,7,10,1,5,1.1,41,0.8,0,0.7,0.6,1,2,6.2,1,0.6,6
org.apache.poi.hpsf.DocumentSummaryInformation,1.0,0.0,0.0,0.0,0.0,1.0,100.0,7.0,2.03,100.0,0.0,0.0,,,,5.0,2.0,20.0,10.0,3.0,60.0,23.0,6.67,54.76,9.0,0.9,0.0,0.0,,,6.0,5.0,30.0,16.67,2.0,33.33,23.0,6.67,46.94,12.5,0.83,2.0,6.67,,,6.0,4.706,0.784,0.386,0.137,2.0,-0.952,0.402,0.167,1.739,0.312,0.03,0.0,4.728,0.788,0.307,0.23,0.187,poi,1.5,16,3,0,4,27,120,1,16,2.0,105,0.0,0,0.625,0.53125,0,0,5.5625,1,0.9375,2
org.apache.poi.hssf.record.LabelSSTRecord,4.0,2.0,12.0,16.67,2.0,50.0,114.0,33.04,67.06,5.0,0.83,0.0,0.0,,,4.0,0.0,12.0,0.0,4.0,100.0,133.0,38.55,39.12,6.0,1.0,0.0,0.0,,,8.0,10.0,56.0,17.86,1.0,12.5,143.0,41.45,28.04,23.0,0.82,7.5,13.39,,,8.0,7.063,0.883,0.417,0.265,7.5,-0.874,0.527,0.179,2.319,1.383,0.065,10.739,7.261,0.908,0.241,0.354,0.094,poi,1.5,24,2,0,8,38,252,4,22,0.7826087,366,0.8,0,0.34375,0.30555555,1,6,14.041667,7,1.7916666,1
org.apache.poi.hssf.record.FnGroupCountRecord,2.0,0.0,2.0,0.0,2.0,100.0,99.0,28.7,76.15,1.0,1.0,0.0,0.0,,,3.0,0.0,6.0,0.0,3.0,100.0,130.0,37.68,39.63,3.0,1.0,0.0,0.0,,,5.0,4.0,20.0,20.0,1.0,20.0,136.0,39.42,29.69,8.0,0.8,2.0,10.0,,,5.0,3.956,0.791,0.695,0.14,2.0,-0.363,0.749,0.2,1.449,1.381,0.005,9.687,4.376,0.875,0.238,0.058,0.063,poi,1.5,11,2,0,5,21,49,2,9,0.93333334,106,0.33333334,0,0.57894737,0.52272725,1,6,8.363636,2,0.8181818,0
org.apache.poi.hssf.record.ExtSSTRecord,2.0,0.0,2.0,0.0,2.0,100.0,99.0,28.7,76.15,1.0,1.0,0.0,0.0,,,4.0,2.0,12.0,16.67,2.0,50.0,130.0,37.68,39.27,5.0,0.83,0.0,0.0,,,6.0,6.0,30.0,20.0,1.0,16.67,136.0,39.42,29.5,12.0,0.8,4.0,13.33,,,6.0,4.734,0.789,0.59,0.141,4.0,-0.528,0.749,0.2,1.739,1.381,0.013,9.918,5.285,0.881,0.291,0.146,0.226,poi,1.5,14,2,0,6,34,65,2,12,0.7948718,234,0.6666667,0,0.5,0.4,1,6,15.5,2,1.0714285,2
org.apache.poi.poifs.storage.RawDataBlock,5.0,3.0,20.0,15.0,3.0,60.0,42.0,12.17,62.69,8.5,0.85,0.0,0.0,,,2.0,0.0,2.0,0.0,2.0,100.0,19.0,5.51,86.36,1.0,1.0,0.0,0.0,,,7.0,8.0,42.0,19.05,2.0,28.57,49.0,14.2,55.06,17.0,0.81,4.33,10.32,,,7.0,5.917,0.845,0.379,0.037,4.333,-0.969,0.599,0.19,2.029,1.374,0.101,0.238,5.963,0.852,0.257,0.132,0.248,poi,1.5,3,1,0,6,10,0,5,3,0.25,78,1.0,0,0.0,0.6666667,0,0,24.333334,1,0.6666667,1
org.apache.poi.hssf.dev.EFBiffViewer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,33.33,1.0,33.33,48.0,13.91,85.71,2.0,0.67,0.0,0.0,,,3.0,2.0,6.0,33.33,1.0,33.33,48.0,13.91,85.71,2.0,0.67,0.0,0.0,,,3.0,2.033,0.678,0.787,0.066,0.0,-0.24,0.508,0.333,0.87,1.376,0.086,0.763,2.156,0.719,0.448,0.004,0.157,poi,1.5,4,1,0,6,16,4,1,4,0.33333334,82,0.0,0,0.0,0.41666666,0,0,19.25,3,1.25,0
org.apache.poi.hssf.record.AxisRecord,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,4.0,100.0,132.0,38.26,37.29,6.0,1.0,0.0,0.0,,,4.0,0.0,12.0,0.0,4.0,100.0,132.0,38.26,37.29,6.0,1.0,0.0,0.0,,,4.0,4.0,1.0,0.376,0.502,0.0,-0.978,0.0,0.0,1.159,1.38,0.011,7.215,4.0,1.0,0.376,0.502,0.0,poi,1.5,19,2,0,4,33,119,0,17,0.90123457,284,0.5555556,0,0.4074074,0.46052632,1,6,13.473684,2,0.8947368,1
org.apache.poi.poifs.storage.SmallDocumentBlockList,1.0,0.0,0.0,0.0,0.0,1.0,100.0,14.0,4.06,100.0,0.0,0.0,,,,3.0,0.0,6.0,0.0,3.0,100.0,17.0,4.93,70.83,3.0,1.0,0.0,0.0,,,4.0,3.0,12.0,25.0,1.0,25.0,21.0,6.09,55.26,4.5,0.75,0.0,0.0,,,4.0,3.0,0.75,0.575,0.115,0.0,-0.554,0.458,0.25,1.159,1.364,0.003,0.046,3.292,0.823,0.308,0.006,0.107,poi,1.5,5,2,0,5,12,10,1,5,2.0,32,0.0,0,0.5555556,0.5,0,0,5.4,1,0.8,0
org.apache.poi.hpsf.Property,2.0,1.0,2.0,50.0,1.0,50.0,19.0,5.51,67.86,0.5,0.5,0.0,0.0,,,4.0,0.0,12.0,0.0,4.0,100.0,9.0,2.61,64.29,6.0,1.0,0.0,0.0,,,6.0,6.0,30.0,20.0,2.0,33.33,20.0,5.8,47.62,12.0,0.8,3.0,10.0,,,6.0,4.079,0.68,0.618,0.261,3.0,-0.482,0.591,0.2,1.739,0.312,0.045,0.0,4.079,0.68,0.577,0.269,0.533,poi,1.5,6,1,0,4,15,9,2,4,0.8,218,1.0,0,0.0,0.6666667,0,0,34.833332,3,1.1666666,4
org.apache.poi.hssf.record.BoundSheetRecord,3.0,0.0,6.0,0.0,3.0,100.0,103.0,29.86,71.03,3.0,1.0,0.0,0.0,,,4.0,0.0,12.0,0.0,4.0,100.0,132.0,38.26,39.17,6.0,1.0,0.0,0.0,,,7.0,5.0,42.0,11.9,2.0,28.57,137.0,39.71,28.42,18.5,0.88,7.0,16.67,,,7.0,6.116,0.874,0.698,0.519,7.0,-0.359,0.553,0.119,2.029,1.381,0.062,10.19,6.42,0.917,0.42,0.756,0.063,poi,1.5,19,2,0,7,34,141,3,17,0.8148148,253,0.8333333,0,0.4074074,0.30701753,1,6,12.0,2,0.8947368,3
org.apache.poi.hssf.record.DefaultRowHeightRecord,2.0,0.0,2.0,0.0,2.0,100.0,107.0,31.01,76.98,1.0,1.0,0.0,0.0,,,3.0,0.0,6.0,0.0,3.0,100.0,130.0,37.68,39.63,3.0,1.0,0.0,0.0,,,5.0,4.0,20.0,20.0,1.0,20.0,141.0,40.87,30.19,8.0,0.8,2.0,10.0,,,5.0,4.078,0.816,0.753,0.247,2.0,-0.284,0.717,0.2,1.449,1.382,0.005,9.781,4.167,0.833,0.321,0.347,0.086,poi,1.5,13,2,0,5,23,66,2,11,0.8055556,140,0.6666667,0,0.52380955,0.5,1,6,9.538462,2,0.84615386,1
org.apache.poi.hssf.record.AreaRecord,1.0,0.0,0.0,0.0,0.0,1.0,100.0,92.0,26.67,100.0,0.0,0.0,,,,5.0,0.0,20.0,0.0,5.0,100.0,133.0,38.55,35.09,10.0,1.0,0.0,0.0,,,6.0,4.0,30.0,13.33,2.0,33.33,134.0,38.84,28.45,13.0,0.87,1.0,3.33,,,6.0,5.472,0.912,0.454,0.415,1.0,-0.789,0.318,0.133,1.739,1.381,0.028,9.863,5.673,0.946,0.341,0.636,0.019,poi,1.5,17,2,0,6,33,4,1,15,0.7,252,0.8,3,0.44,0.3764706,1,6,13.529411,2,0.88235295,1
org.apache.poi.poifs.property.RootProperty,4.0,1.0,12.0,8.33,3.0,75.0,29.0,8.41,60.42,5.5,0.92,0.0,0.0,,,7.0,5.0,42.0,11.9,3.0,42.86,45.0,13.04,56.96,18.5,0.88,0.0,0.0,,,11.0,20.0,110.0,18.18,1.0,9.09,53.0,15.36,41.73,45.0,0.82,10.42,9.47,,,11.0,8.497,0.772,0.454,0.303,10.417,-0.789,0.821,0.182,3.188,1.368,0.077,0.176,9.511,0.865,0.238,0.301,0.323,poi,1.5,3,3,0,8,10,3,6,1,2.0,27,0.0,0,0.9714286,0.6666667,1,1,8.0,1,0.33333334,0
org.apache.poi.poifs.storage.BATBlock,4.0,4.0,12.0,33.33,1.0,25.0,58.0,16.81,74.36,4.0,0.67,0.0,0.0,,,6.0,0.0,30.0,0.0,6.0,100.0,27.0,7.83,55.1,15.0,1.0,0.0,0.0,,,10.0,15.0,90.0,16.67,1.0,10.0,69.0,20.0,54.33,37.5,0.83,7.75,8.61,,,10.0,8.09,0.809,0.506,0.386,7.75,-0.682,0.787,0.167,2.899,1.379,0.364,0.706,8.696,0.87,0.231,0.226,0.318,poi,1.5,12,2,0,6,18,54,4,8,0.92424244,222,1.0,1,0.23076923,0.3125,1,2,17.0,5,1.3333334,0
org.apache.poi.hssf.record.formula.AreaPtg,1.0,0.0,0.0,0.0,0.0,1.0,100.0,34.0,9.86,100.0,0.0,0.0,,,,2.0,0.0,2.0,0.0,2.0,100.0,143.0,41.45,95.33,1.0,1.0,1.0,50.0,,,2.0,0.0,2.0,0.0,2.0,100.0,143.0,41.45,95.33,1.0,1.0,1.0,50.0,,,2.0,2.0,1.0,0.5,0.0,1.0,-0.693,0.0,0.0,0.58,1.38,0.266,2.348,2.0,1.0,0.5,0.0,0.0,poi,1.5,23,2,0,2,36,201,1,23,0.8333333,379,0.8333333,0,0.25,0.36956522,1,2,15.217391,2,1.1304348,8
org.apache.poi.hssf.record.NumberRecord,6.0,4.0,30.0,13.33,2.0,33.33,117.0,33.91,60.31,13.0,0.87,0.0,0.0,,,4.0,0.0,12.0,0.0,4.0,100.0,133.0,38.55,39.12,6.0,1.0,0.0,0.0,,,10.0,19.0,90.0,21.11,1.0,10.0,144.0,41.74,26.97,35.5,0.79,7.5,8.33,,,10.0,8.586,0.859,0.347,0.212,7.5,-1.059,0.62,0.211,2.899,1.383,0.079,11.755,8.749,0.875,0.216,0.304,0.205,poi,1.5,24,2,0,10,39,252,6,22,0.7826087,365,0.8,0,0.34375,0.26190478,1,6,14.0,7,1.7916666,1
