name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
org.gjt.sp.jedit.textarea.TextRenderer,5.0,5.0,20.0,25.0,3.0,60.0,127.0,25.87,70.56,7.5,0.75,4.0,20.0,,,3.0,0.0,6.0,0.0,3.0,100.0,64.0,13.03,100.0,3.0,1.0,2.0,33.33,,,7.0,8.0,42.0,19.05,4.0,57.14,162.0,32.99,66.67,17.0,0.81,11.0,26.19,,,7.0,5.656,0.808,0.68,0.372,11.0,-0.385,0.734,0.19,1.426,35.298,1.22,3.257,5.712,0.816,0.271,0.258,0.185,jEdit,3.2.1,13,1,2,6,32,76,5,8,0.9722222,439,0.33333334,0,0.0,0.3181818,0,0,32.53846,10,2.4615386,0
org.gjt.sp.jedit.ModeCatalogHandler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,20.0,15.0,2.0,40.0,97.0,19.76,53.3,8.5,0.85,0.0,0.0,,,5.0,3.0,20.0,15.0,2.0,40.0,97.0,19.76,53.3,8.5,0.85,0.0,0.0,,,5.0,4.054,0.811,0.46,0.284,0.0,-0.776,0.294,0.15,1.018,33.979,0.011,2.536,4.783,0.957,0.304,0.281,0.034,jEdit,3.2.1,6,2,0,5,28,3,1,4,0.7714286,230,1.0,0,0.7222222,0.7222222,1,3,36.166668,7,3.0,1
org.gjt.sp.jedit.textarea.TextRendererAWT,1.0,0.0,0.0,0.0,0.0,1.0,100.0,7.0,1.43,100.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,7.0,1.43,100.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,7.0,1.43,100.0,0.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.204,26.103,0.0,0.124,1.0,1.0,1.0,1.0,0.0,jEdit,3.2.1,4,2,0,1,11,6,1,0,2.0,93,0.0,0,0.78571427,0.5714286,1,2,22.25,5,1.75,0
org.gjt.sp.jedit.pluginmgr.PluginListDownloadProgress,4.0,1.0,12.0,8.33,3.0,75.0,25.0,5.09,78.13,5.5,0.92,8.0,66.67,,,8.0,8.0,56.0,14.29,3.0,37.5,149.0,30.35,51.56,24.0,0.86,15.5,27.68,,,9.0,14.0,72.0,19.44,2.0,22.22,152.0,30.96,49.03,29.0,0.81,24.5,34.03,,,9.0,7.54,0.838,0.38,0.17,24.5,-0.968,0.679,0.194,1.833,36.397,0.678,3.851,7.835,0.871,0.21,0.155,0.266,jEdit,3.2.1,7,6,0,7,33,11,4,0,0.7777778,145,1.0,3,0.99086756,0.2857143,0,0,19.285715,1,0.85714287,1
org.gjt.sp.jedit.options.StyleEditor,1.0,0.0,0.0,0.0,0.0,1.0,100.0,5.0,1.02,100.0,0.0,0.0,,,,6.0,5.0,30.0,16.67,2.0,33.33,167.0,34.01,40.73,12.5,0.83,0.0,0.0,,,7.0,6.0,42.0,14.29,2.0,28.57,169.0,34.42,40.72,18.0,0.86,5.0,11.9,,,7.0,5.868,0.838,0.622,0.327,5.0,-0.475,0.713,0.143,1.426,37.197,0.217,5.107,6.048,0.864,0.245,0.228,0.136,jEdit,3.2.1,5,7,0,5,52,2,1,4,0.64285713,380,1.0,0,0.99391174,0.4,0,0,73.6,6,2.6,0
org.gjt.sp.jedit.options.ColorTableModel,2.0,2.0,2.0,100.0,1.0,1.0,1.0,50.0,9.0,1.83,81.82,0.0,0.0,0.0,0.0,5.0,4.0,20.0,20.0,2.0,40.0,158.0,32.18,41.58,8.0,0.8,0.0,0.0,,,7.0,8.0,42.0,19.05,2.0,28.57,162.0,32.99,41.43,17.0,0.81,6.0,14.29,,,7.0,6.193,0.885,0.38,0.164,6.0,-0.968,0.494,0.19,1.426,36.834,0.618,4.904,6.268,0.895,0.247,0.322,0.113,jEdit,3.2.1,8,2,0,5,20,0,2,6,0.2857143,174,1.0,0,0.6956522,0.40625,1,2,20.625,2,1.375,0
org.gjt.sp.jedit.pluginmgr.Roster,9.0,13.0,72.0,18.06,1.0,11.11,47.0,9.57,42.73,29.5,0.82,4.5,6.25,,,6.0,2.0,30.0,6.67,4.0,66.67,60.0,12.22,48.0,14.0,0.93,8.0,26.67,,,14.0,30.0,182.0,16.48,1.0,7.14,83.0,16.9,37.73,76.0,0.84,34.0,18.68,,,14.0,11.436,0.817,0.326,0.298,34.0,-1.12,0.702,0.165,2.851,32.69,0.327,2.711,11.75,0.839,0.222,0.343,0.347,jEdit,3.2.1,5,1,0,9,14,0,8,0,0.0,82,1.0,0,0.0,0.46666667,0,0,15.2,4,2.0,0
org.gjt.sp.jedit.options.AbbrevsModel,3.0,4.0,6.0,66.67,1.33,2.0,1.0,33.33,13.0,2.65,72.22,1.0,0.33,0.0,0.0,6.0,3.0,30.0,10.0,3.0,50.0,151.0,30.75,44.28,13.5,0.9,0.0,0.0,,,9.0,9.0,72.0,12.5,2.0,22.22,156.0,31.77,43.45,31.5,0.88,13.0,18.06,,,9.0,7.61,0.846,0.435,0.418,13.0,-0.833,0.511,0.125,1.833,36.614,1.132,4.375,7.877,0.875,0.378,0.505,0.3,jEdit,3.2.1,10,2,0,8,29,3,4,8,0.33333334,189,0.0,0,0.6666667,0.425,1,2,17.8,4,1.9,0
org.gjt.sp.jedit.options.StyleTableModel,2.0,2.0,2.0,100.0,1.0,1.0,1.0,50.0,10.0,2.04,83.33,0.0,0.0,0.0,0.0,7.0,6.0,42.0,14.29,2.0,28.57,161.0,32.79,41.18,18.0,0.86,0.0,0.0,,,9.0,9.0,72.0,12.5,2.0,22.22,165.0,33.6,40.94,31.5,0.88,12.5,17.36,,,9.0,8.365,0.929,0.274,0.177,12.5,-1.295,0.405,0.125,1.833,36.973,0.954,4.983,8.418,0.935,0.199,0.298,0.114,jEdit,3.2.1,8,2,0,6,19,0,2,6,0.2857143,157,1.0,0,0.6956522,0.40625,1,2,18.5,2,1.375,0
org.gjt.sp.jedit.pluginmgr.InstallPluginsDialog,3.0,0.0,6.0,0.0,3.0,100.0,27.0,5.5,81.82,3.0,1.0,4.0,66.67,,,12.0,15.0,132.0,11.36,3.0,25.0,172.0,35.03,41.25,58.5,0.89,14.17,10.73,,,13.0,22.0,156.0,14.1,3.0,23.08,173.0,35.23,39.5,67.0,0.86,19.17,12.29,,,13.0,11.262,0.866,0.268,0.259,19.167,-1.318,0.525,0.141,2.648,37.395,1.621,5.207,11.654,0.896,0.169,0.324,0.153,jEdit,3.2.1,12,7,0,9,72,40,3,2,0.9431818,687,0.875,1,0.9834337,0.22222222,1,3,54.916668,5,1.25,4
org.gjt.sp.jedit.textarea.TextRenderer2D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,7.0,1.43,100.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,7.0,1.43,100.0,0.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.204,26.103,0.0,0.124,1.0,1.0,1.0,1.0,0.0,jEdit,3.2.1,6,2,0,1,23,1,0,2,0.6,141,1.0,0,0.6875,0.47619048,1,2,22.166666,3,1.3333334,0
org.gjt.sp.jedit.gui.FontSelectorDialog,3.0,0.0,6.0,0.0,3.0,100.0,5.0,1.02,100.0,3.0,1.0,4.0,66.67,,,5.0,0.0,20.0,0.0,5.0,100.0,143.0,29.12,52.77,10.0,1.0,8.0,40.0,,,6.0,0.0,30.0,0.0,6.0,100.0,145.0,29.53,52.92,15.0,1.0,13.0,43.33,,,6.0,6.0,1.0,0.213,0.209,13.0,-1.549,0.0,0.0,1.222,36.29,1.053,3.078,6.0,1.0,0.213,0.209,0.0,jEdit,3.2.1,17,7,0,5,80,98,3,4,0.875,662,1.0,0,0.9775449,0.1875,1,3,37.294117,5,1.1764706,0
org.gjt.sp.jedit.options.ContextAddDialog,2.0,0.0,2.0,0.0,2.0,100.0,6.0,1.22,100.0,1.0,1.0,1.0,50.0,,,10.0,8.0,90.0,8.89,4.0,40.0,166.0,33.81,47.16,41.0,0.91,9.0,10.0,,,11.0,13.0,110.0,11.82,3.0,27.27,166.0,33.81,46.5,48.5,0.88,17.0,15.45,,,11.0,9.949,0.904,0.287,0.221,17.0,-1.249,0.521,0.118,2.24,37.001,0.859,4.376,10.39,0.945,0.181,0.197,0.218,jEdit,3.2.1,10,7,0,7,56,21,2,4,0.8333333,384,1.0,0,0.98640484,0.3,0,0,36.6,5,1.3,0
org.gjt.sp.jedit.pluginmgr.PluginList,4.0,3.0,12.0,25.0,2.0,50.0,30.0,6.11,62.5,4.5,0.75,3.0,25.0,,,11.0,22.0,110.0,20.0,1.0,9.09,144.0,29.33,44.72,44.0,0.8,0.67,0.61,,,14.0,35.0,182.0,19.23,1.0,7.14,148.0,30.14,41.11,73.5,0.81,22.67,12.45,,,14.0,9.9,0.707,0.336,0.199,22.667,-1.091,0.83,0.192,2.851,36.424,0.765,4.261,10.758,0.768,0.253,0.209,0.571,jEdit,3.2.1,5,1,0,11,26,0,4,0,0.5,155,0.0,0,0.0,0.46666667,0,0,29.4,5,1.8,2
org.gjt.sp.jedit.ActionListHandler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,20.0,5.0,4.0,80.0,164.0,33.4,51.9,9.5,0.95,0.0,0.0,,,5.0,1.0,20.0,5.0,4.0,80.0,164.0,33.4,51.9,9.5,0.95,0.0,0.0,,,5.0,4.417,0.883,0.603,0.361,0.0,-0.507,0.448,0.05,1.018,36.945,0.438,3.789,4.8,0.96,0.325,0.493,0.023,jEdit,3.2.1,11,2,0,5,31,31,1,7,0.8,231,1.0,0,0.5652174,0.4,1,3,19.272728,8,2.2727273,2
org.gjt.sp.jedit.options.WindowTableModel,1.0,0.0,0.0,0.0,0.0,1.0,100.0,8.0,1.63,100.0,0.0,0.0,,,,9.0,7.0,72.0,9.72,2.0,22.22,160.0,32.59,40.4,32.5,0.9,0.0,0.0,,,10.0,9.0,90.0,10.0,2.0,20.0,161.0,32.79,39.85,40.5,0.9,5.0,5.56,,,10.0,8.046,0.805,0.505,0.397,5.0,-0.683,0.663,0.1,2.037,36.779,0.259,5.495,8.905,0.89,0.346,0.457,0.331,jEdit,3.2.1,11,2,0,7,30,25,3,9,0.8333333,198,1.0,0,0.61538464,0.38636363,1,2,16.727272,4,1.8181819,0
org.gjt.sp.jedit.pluginmgr.PluginListHandler,1.0,0.0,0.0,0.0,0.0,1.0,100.0,14.0,2.85,100.0,0.0,0.0,,,,10.0,19.0,90.0,21.11,1.0,10.0,82.0,16.7,58.16,35.5,0.79,0.5,0.56,,,10.0,19.0,90.0,21.11,1.0,10.0,82.0,16.7,58.16,35.5,0.79,0.5,0.56,,,10.0,7.363,0.736,0.357,0.138,0.5,-1.03,0.715,0.211,2.037,32.887,0.281,1.578,7.373,0.737,0.269,0.13,0.5,jEdit,3.2.1,12,2,0,7,38,38,1,8,0.8636364,470,1.0,4,0.5416667,0.31944445,1,3,36.5,12,3.3333333,1
org.gjt.sp.jedit.Autosave,1.0,0.0,0.0,0.0,0.0,1.0,100.0,133.0,27.09,100.0,0.0,0.0,,,,2.0,0.0,2.0,0.0,2.0,100.0,89.0,18.13,60.54,1.0,1.0,0.0,0.0,,,3.0,3.0,6.0,50.0,1.0,33.33,185.0,37.68,66.07,1.5,0.5,0.0,0.0,,,3.0,2.164,0.721,1.093,0.101,0.0,0.089,0.759,0.5,0.611,37.31,0.0,3.708,2.784,0.928,0.369,0.108,0.018,jEdit,3.2.1,4,1,0,2,11,4,1,3,0.6666667,58,1.0,0,0.0,0.33333334,0,0,13.25,4,2.0,0
org.gjt.sp.jedit.gui.CheckBoxListModel,1.0,0.0,0.0,0.0,0.0,1.0,100.0,4.0,0.81,100.0,0.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,0.41,100.0,0.0,0.0,,,,2.0,1.0,2.0,50.0,1.0,50.0,4.0,0.81,66.67,0.5,0.5,0.0,0.0,,,2.0,1.417,0.708,0.936,0.0,0.0,-0.066,0.368,0.5,0.407,21.507,0.0,0.014,1.417,0.708,0.885,0.002,0.33,jEdit,3.2.1,11,2,0,2,23,25,1,7,0.8333333,167,0.6666667,0,0.64,0.3030303,2,2,13.909091,4,1.5454545,0
org.gjt.sp.jedit.options.ToolBarAddDialog,2.0,0.0,2.0,0.0,2.0,100.0,13.0,2.65,100.0,1.0,1.0,1.0,50.0,,,15.0,19.0,210.0,9.05,6.0,40.0,190.0,38.7,38.08,95.5,0.91,10.0,4.76,,,16.0,21.0,240.0,8.75,5.0,31.25,191.0,38.9,37.9,109.5,0.91,22.0,9.17,,,16.0,14.822,0.926,0.214,0.288,22.0,-1.54,0.441,0.087,3.259,38.033,1.564,6.49,15.278,0.955,0.145,0.377,0.104,jEdit,3.2.1,13,7,0,10,72,44,2,4,0.78205127,631,1.0,0,0.9819549,0.21794872,0,0,46.53846,7,1.7692307,0
org.gjt.sp.jedit.textarea.JEditTextArea,38.0,83.0,1406.0,5.9,7.0,18.42,192.0,39.1,31.02,661.5,0.94,874.33,62.19,,,55.0,155.0,2970.0,5.22,14.0,25.45,291.0,59.27,24.54,1407.5,0.95,1090.99,36.73,,,73.0,287.0,5256.0,5.46,12.0,16.44,312.0,63.54,21.52,2484.5,0.95,2045.21,38.91,,,73.0,67.387,0.923,0.121,0.461,2045.209,-2.11,0.581,0.055,14.868,44.881,8.324,24.309,67.545,0.925,0.103,0.481,0.408,jEdit,3.2.1,211,4,0,59,430,11469,40,169,0.88327795,7612,0.90697676,10,0.75555557,0.084391534,3,9,34.87204,25,3.0521326,45
org.gjt.sp.jedit.gui.AboutDialog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,30.0,6.67,4.0,66.67,198.0,40.33,44.1,14.0,0.93,0.0,0.0,,,6.0,2.0,30.0,6.67,4.0,66.67,198.0,40.33,44.1,14.0,0.93,0.0,0.0,,,6.0,5.227,0.871,0.422,0.263,0.0,-0.863,0.356,0.067,1.222,37.915,0.47,5.385,5.948,0.991,0.254,0.372,0.004,jEdit,3.2.1,3,7,0,4,33,3,1,3,1.0,176,1.0,0,0.9969466,0.6666667,0,0,57.333332,1,0.6666667,2
org.gjt.sp.jedit.browser.BrowserView,7.0,7.0,42.0,16.67,2.0,28.57,61.0,12.42,57.01,17.5,0.83,19.0,45.24,,,18.0,29.0,306.0,9.48,4.0,22.22,181.0,36.86,37.32,138.5,0.91,58.5,19.12,,,21.0,45.0,420.0,10.71,4.0,19.05,185.0,37.68,35.51,187.5,0.89,92.5,22.02,,,21.0,17.361,0.827,0.307,0.436,92.5,-1.182,0.666,0.107,4.277,37.944,1.696,7.03,17.657,0.841,0.226,0.471,0.37,jEdit,3.2.1,19,5,0,13,77,71,8,8,0.81313133,498,1.0,3,0.9731744,0.19883041,0,0,24.631578,9,2.0526316,17
org.gjt.sp.jedit.io.FavoritesVFS,4.0,6.0,12.0,50.0,1.0,25.0,181.0,36.86,72.11,3.0,0.5,1.5,12.5,,,6.0,6.0,30.0,20.0,1.0,16.67,161.0,32.79,44.23,12.0,0.8,6.0,20.0,,,8.0,17.0,56.0,30.36,1.0,12.5,182.0,37.07,41.55,19.5,0.7,7.5,13.39,,,8.0,6.08,0.76,0.566,0.222,7.5,-0.569,0.884,0.304,1.629,37.481,0.03,5.72,6.488,0.811,0.208,0.14,0.193,jEdit,3.2.1,10,2,0,5,28,13,3,9,0.7222222,230,0.75,1,0.7241379,0.4722222,1,3,21.6,3,1.2,2
org.gjt.sp.jedit.gui.EditAbbrevDialog,2.0,0.0,2.0,0.0,2.0,100.0,5.0,1.02,83.33,1.0,1.0,1.0,50.0,,,8.0,6.0,56.0,10.71,4.0,50.0,162.0,32.99,41.54,25.0,0.89,7.0,12.5,,,9.0,6.0,72.0,8.33,5.0,55.56,164.0,33.4,41.62,33.0,0.92,15.0,20.83,,,9.0,8.527,0.947,0.257,0.161,15.0,-1.359,0.353,0.083,1.833,36.917,1.398,4.939,8.585,0.954,0.179,0.242,0.07,jEdit,3.2.1,5,6,0,6,39,0,3,2,0.8,210,1.0,1,0.99389315,0.32,0,0,40.0,2,1.0,0
org.gjt.sp.jedit.gui.EnhancedButton,1.0,0.0,0.0,0.0,0.0,1.0,100.0,76.0,15.48,100.0,0.0,0.0,,,,3.0,1.0,6.0,16.67,2.0,66.67,20.0,4.07,76.92,2.5,0.83,0.0,0.0,,,4.0,2.0,12.0,16.67,2.0,50.0,84.0,17.11,82.35,5.0,0.83,2.0,16.67,,,4.0,3.056,0.764,0.696,0.255,2.0,-0.362,0.5,0.167,0.815,32.953,0.062,1.448,3.657,0.914,0.371,0.325,0.083,jEdit,3.2.1,3,6,0,3,13,3,1,3,2.0,45,0.0,0,0.9973822,0.5,2,2,14.0,1,0.6666667,0
org.gjt.sp.jedit.gui.BufferSwitcher,2.0,1.0,2.0,50.0,1.0,50.0,43.0,8.76,89.58,0.5,0.5,1.0,50.0,,,4.0,2.0,12.0,16.67,2.0,50.0,44.0,8.96,66.67,5.0,0.83,4.0,33.33,,,4.0,2.0,12.0,16.67,2.0,50.0,44.0,8.96,66.67,5.0,0.83,4.0,33.33,,,4.0,3.67,0.918,0.526,0.513,4.0,-0.643,0.159,0.167,0.815,29.668,0.003,1.087,3.735,0.934,0.457,0.618,0.033,jEdit,3.2.1,4,5,0,6,16,0,4,2,0.5,62,1.0,1,0.99585634,0.41666666,0,0,14.0,2,1.0,0
org.gjt.sp.jedit.gui.CurrentDirectoryMenu,1.0,0.0,0.0,0.0,0.0,1.0,100.0,76.0,15.48,100.0,0.0,0.0,,,,11.0,16.0,110.0,14.55,3.0,27.27,233.0,47.45,34.21,47.0,0.85,0.0,0.0,,,12.0,25.0,132.0,18.94,3.0,25.0,249.0,50.71,32.89,53.5,0.81,11.67,8.84,,,12.0,9.858,0.821,0.426,0.259,11.667,-0.854,0.853,0.189,2.444,39.789,0.152,10.058,10.463,0.872,0.146,0.229,0.137,jEdit,3.2.1,2,8,0,10,30,1,2,2,2.0,175,0.0,0,0.99883586,0.75,2,3,86.5,15,7.5,3
org.gjt.sp.jedit.GUIUtilities,56.0,150.0,3080.0,4.87,4.0,7.14,369.0,75.15,30.75,1465.0,0.95,638.93,20.74,,,29.0,60.0,812.0,7.39,8.0,27.59,254.0,51.73,35.57,376.0,0.93,356.0,43.84,,,76.0,276.0,5700.0,4.84,9.0,11.84,388.0,79.02,24.73,2712.0,0.95,1706.17,29.93,,,76.0,66.019,0.869,0.139,0.476,1706.168,-1.977,0.797,0.048,15.479,48.47,8.751,27.264,68.297,0.899,0.086,0.495,0.404,jEdit,3.2.1,39,1,0,70,144,725,58,34,0.95526314,1492,0.4,1,0.0,0.13596492,0,0,37.0,16,2.6923077,8
