name,Size(in),Ties(in),Pairs(in),Densit(in),AvgDis(in),Diamet(in),nWeakC(in),pWeakC(in),2StepR(in),2StepP(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),AvgDis(out),Diamet(out),nWeakC(out),pWeakC(out),2StepR(out),2StepP(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),AvgDis(un),Diamet(un),nWeakC(un),pWeakC(un),2StepR(un),2StepP(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),Degree_x,EffSize,Efficienc,Constrain,Hierarchy,EgoBetwe,Ln(Constr,Indirects,Density,Degree_y,Closeness,Betweenness,Eigenvector,EffSize(g),Efficie(g),Constra(g),Hierarc(g),Indirec(g),Project,Version,wmc,dit,noc,cbo,rfc,lcom,ca,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max(cc),avg(cc),bugs
org.apache.lucene.index.DocFieldProcessor,2.0,1.0,2.0,50.0,1.0,50.0,92.0,13.07,83.64,0.5,0.5,1.0,50.0,,,12.0,32.0,132.0,24.24,1.0,8.33,106.0,15.06,47.75,50.0,0.76,13.17,9.97,,,12.0,32.0,132.0,24.24,1.0,8.33,106.0,15.06,47.75,50.0,0.76,13.17,9.97,,,12.0,10.007,0.834,0.34,0.271,13.167,-1.078,0.637,0.242,1.705,30.716,0.052,1.775,10.538,0.878,0.189,0.29,0.2,lucene,2.4,6,2,0,10,25,0,2,6,0.6666667,91,0.0,3,0.5,0.33333334,0,0,13.666667,1,0.8333333,1
org.apache.lucene.index.IndexFileNames,19.0,51.0,342.0,14.91,1.0,5.26,242.0,34.38,41.51,145.5,0.85,22.17,6.48,,,1.0,0.0,0.0,0.0,0.0,1.0,100.0,24.0,3.41,100.0,0.0,0.0,,,,19.0,51.0,342.0,14.91,1.0,5.26,242.0,34.38,41.51,145.5,0.85,22.17,6.48,,,19.0,16.986,0.894,0.261,0.236,22.167,-1.344,0.803,0.149,2.699,33.636,0.398,5.685,17.501,0.921,0.143,0.272,0.3,lucene,2.4,4,1,0,5,10,4,5,0,1.2435898,298,0.0,0,0.0,0.44444445,0,0,67.0,4,1.75,0
org.apache.lucene.index.DocFieldConsumers,3.0,1.0,6.0,16.67,2.0,66.67,88.0,12.5,92.63,2.5,0.83,3.0,50.0,,,13.0,20.0,156.0,12.82,2.0,15.38,64.0,9.09,38.1,68.0,0.87,19.0,12.18,,,14.0,25.0,182.0,13.74,2.0,14.29,114.0,16.19,46.15,78.5,0.86,50.0,27.47,,,14.0,12.572,0.898,0.222,0.287,50.0,-1.506,0.413,0.137,1.989,31.15,0.547,1.693,13.305,0.95,0.186,0.345,0.223,lucene,2.4,11,2,0,11,37,3,3,6,0.75714284,281,0.0,3,0.4,0.2125,0,0,23.90909,5,1.5454545,0
org.apache.lucene.index.SegmentMergeQueue,2.0,0.0,2.0,0.0,2.0,100.0,51.0,7.24,87.93,1.0,1.0,0.0,0.0,,,3.0,1.0,6.0,16.67,2.0,66.67,97.0,13.78,87.39,2.5,0.83,0.0,0.0,,,5.0,7.0,20.0,35.0,1.0,20.0,130.0,18.47,76.92,6.5,0.65,0.0,0.0,,,5.0,2.981,0.596,0.876,0.249,0.0,-0.133,0.843,0.35,0.71,31.443,0.005,2.21,3.635,0.727,0.475,0.251,0.359,lucene,2.4,3,2,0,5,9,3,2,0,2.0,47,0.0,0,0.85714287,0.5555556,1,3,14.666667,4,1.6666666,0
org.apache.lucene.index.ByteSliceWriter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,50.0,1.0,50.0,80.0,11.36,94.12,0.5,0.5,0.0,0.0,,,2.0,1.0,2.0,50.0,1.0,50.0,80.0,11.36,94.12,0.5,0.5,0.0,0.0,,,2.0,1.111,0.556,1.089,0.195,0.0,0.086,0.424,0.5,0.284,29.667,0.0,0.842,1.894,0.947,0.674,0.363,0.082,lucene,2.4,8,1,0,1,15,4,0,6,0.54761904,240,0.5,1,0.0,0.30952382,0,0,28.25,8,2.75,0
org.apache.lucene.index.IndexFileDeleter,2.0,1.0,2.0,50.0,1.0,50.0,72.0,10.23,81.82,0.5,0.5,0.0,0.0,,,13.0,20.0,156.0,12.82,5.0,38.46,152.0,21.59,47.8,68.0,0.87,0.0,0.0,,,15.0,37.0,210.0,17.62,4.0,26.67,164.0,23.3,40.39,86.5,0.82,15.5,7.38,,,15.0,12.266,0.818,0.294,0.346,15.5,-1.225,0.637,0.176,2.131,32.205,0.746,4.29,12.317,0.821,0.184,0.33,0.308,lucene,2.4,20,1,0,12,77,64,3,5,0.71291864,1021,0.8181818,3,0.0,0.20526315,0,0,49.5,2,1.0,5
org.apache.lucene.index.SegmentMergeInfo,3.0,2.0,6.0,33.33,1.0,33.33,51.0,7.24,80.95,2.0,0.67,0.0,0.0,,,9.0,13.0,72.0,18.06,2.0,22.22,173.0,24.57,34.12,29.5,0.82,0.0,0.0,,,12.0,30.0,132.0,22.73,1.0,8.33,196.0,27.84,34.39,51.0,0.77,10.0,7.58,,,12.0,8.061,0.672,0.491,0.465,10.0,-0.712,0.73,0.227,1.705,33.636,0.016,7.278,10.029,0.836,0.277,0.512,0.251,lucene,2.4,5,1,0,7,14,0,3,0,0.75,108,0.33333334,4,0.0,0.4,0,0,19.4,5,1.6,1
org.apache.lucene.index.TermVectorsTermsWriter,4.0,5.0,12.0,41.67,1.0,25.0,105.0,14.91,77.78,3.5,0.58,6.5,54.17,,,31.0,87.0,930.0,9.35,1.0,3.23,198.0,28.13,30.6,421.5,0.91,173.58,18.66,,,31.0,87.0,930.0,9.35,1.0,3.23,198.0,28.13,30.6,421.5,0.91,173.58,18.66,,,31.0,28.665,0.925,0.167,0.28,173.583,-1.792,0.649,0.094,4.403,33.161,1.289,4.772,29.409,0.949,0.103,0.283,0.285,lucene,2.4,15,2,0,17,58,37,4,4,0.77922076,751,0.0,6,0.35,0.1904762,0,0,48.333332,5,1.5333333,2
org.apache.lucene.index.DocFieldProcessorPerField,1.0,0.0,0.0,0.0,0.0,1.0,100.0,31.0,4.4,100.0,0.0,0.0,,,,8.0,12.0,56.0,21.43,1.0,12.5,62.0,8.81,43.66,22.0,0.79,0.0,0.0,,,8.0,12.0,56.0,21.43,1.0,12.5,62.0,8.81,43.66,22.0,0.79,0.0,0.0,,,8.0,2.781,0.348,0.952,0.839,0.0,-0.05,0.505,0.214,1.136,26.596,0.01,0.637,6.234,0.779,0.793,0.885,0.293,lucene,2.4,2,1,0,5,5,0,1,2,1.1666666,31,0.0,4,0.0,0.6666667,0,0,11.5,1,0.5,0
org.apache.lucene.index.TermInfosReader,2.0,2.0,2.0,100.0,1.0,1.0,1.0,50.0,63.0,8.95,79.75,0.0,0.0,0.0,0.0,17.0,9.0,272.0,3.31,8.0,47.06,170.0,24.15,50.75,131.5,0.97,0.0,0.0,,,19.0,25.0,342.0,7.31,4.0,21.05,192.0,27.27,46.38,158.5,0.93,15.5,4.53,,,19.0,17.353,0.913,0.275,0.525,15.5,-1.292,0.448,0.073,2.699,33.27,3.07,4.34,17.849,0.939,0.204,0.604,0.177,lucene,2.4,19,1,0,14,45,79,2,6,0.7094017,629,1.0,7,0.0,0.25,0,0,31.421053,4,1.1052631,2
org.apache.lucene.index.StoredFieldsWriter,4.0,4.0,12.0,33.33,2.0,50.0,97.0,13.78,82.2,4.0,0.67,8.0,66.67,,,21.0,48.0,420.0,11.43,2.0,9.52,176.0,25.0,36.07,186.0,0.89,72.33,17.22,,,22.0,56.0,462.0,12.12,2.0,9.09,176.0,25.0,34.99,203.0,0.88,88.17,19.08,,,22.0,19.623,0.892,0.228,0.335,88.167,-1.479,0.637,0.121,3.125,32.593,0.894,3.886,20.801,0.946,0.141,0.322,0.277,lucene,2.4,13,2,0,14,43,10,4,5,0.7291667,498,0.0,3,0.3529412,0.20833333,0,0,36.692307,9,1.8461539,3
org.apache.lucene.search.TermScorer,1.0,0.0,0.0,0.0,0.0,1.0,100.0,21.0,2.98,100.0,0.0,0.0,,,,13.0,12.0,156.0,7.69,3.0,23.08,154.0,21.88,30.99,72.0,0.92,0.0,0.0,,,14.0,25.0,182.0,13.74,1.0,7.14,155.0,22.02,29.92,78.5,0.86,0.83,0.46,,,14.0,13.271,0.948,0.189,0.177,0.833,-1.668,0.432,0.137,1.989,31.913,0.187,7.517,13.569,0.969,0.108,0.182,0.076,lucene,2.4,9,3,0,10,31,0,1,7,0.54545456,409,1.0,2,0.5,0.2857143,1,3,43.22222,2,1.0,4
org.apache.lucene.index.NormsWriterPerThread,2.0,1.0,2.0,50.0,1.0,50.0,26.0,3.69,83.87,0.5,0.5,1.0,50.0,,,10.0,26.0,90.0,28.89,1.0,10.0,72.0,10.23,41.38,32.0,0.71,3.75,4.17,,,10.0,26.0,90.0,28.89,1.0,10.0,72.0,10.23,41.38,32.0,0.71,3.75,4.17,,,10.0,7.671,0.767,0.521,0.295,3.75,-0.653,0.882,0.289,1.42,27.586,0.018,0.963,8.244,0.824,0.308,0.295,0.454,lucene,2.4,6,2,0,8,8,15,2,1,1.0,30,0.0,2,0.44444445,0.33333334,0,0,3.6666667,1,0.8333333,0
org.apache.lucene.index.TermsHashPerField,10.0,26.0,90.0,28.89,1.0,10.0,74.0,10.51,33.48,32.0,0.71,8.08,8.98,,,26.0,53.0,650.0,8.15,3.0,11.54,153.0,21.73,35.66,298.5,0.92,155.5,23.92,,,33.0,138.0,1056.0,13.07,1.0,3.03,167.0,23.72,28.16,459.0,0.87,154.4,14.62,,,33.0,30.201,0.915,0.141,0.287,154.4,-1.959,0.591,0.131,4.688,32.608,0.984,3.178,30.68,0.93,0.121,0.319,0.413,lucene,2.4,20,2,0,23,47,0,10,7,0.7850877,1605,0.29166666,11,0.18181819,0.15789473,0,0,78.05,12,3.75,0
org.apache.lucene.index.SegmentInfo,17.0,43.0,272.0,15.81,1.0,5.88,132.0,18.75,37.71,114.5,0.84,7.92,2.91,,,9.0,15.0,72.0,20.83,2.0,22.22,97.0,13.78,36.47,28.5,0.79,10.0,13.89,,,24.0,88.0,552.0,15.94,1.0,4.17,163.0,23.15,29.0,232.0,0.84,57.93,10.5,,,24.0,18.747,0.781,0.277,0.415,57.933,-1.285,0.755,0.159,3.409,31.798,0.162,6.04,18.988,0.791,0.198,0.506,0.36,lucene,2.4,36,1,0,23,77,92,18,8,0.7768707,1568,0.52380955,1,0.0,0.18285714,1,1,41.97222,4,1.3055556,2
org.apache.lucene.index.TermBuffer,1.0,0.0,0.0,0.0,0.0,1.0,100.0,12.0,1.7,100.0,0.0,0.0,,,,7.0,3.0,42.0,7.14,4.0,57.14,133.0,18.89,77.78,19.5,0.93,0.0,0.0,,,8.0,6.0,56.0,10.71,3.0,37.5,137.0,19.46,74.86,25.0,0.89,4.0,7.14,,,8.0,6.805,0.851,0.386,0.268,4.0,-0.952,0.488,0.107,1.136,31.812,0.209,1.794,7.426,0.928,0.246,0.287,0.175,lucene,2.4,10,1,0,7,30,0,1,6,0.5740741,303,1.0,3,0.0,0.22857143,0,0,28.7,4,1.6,0
org.apache.lucene.index.FreqProxTermsWriter,1.0,0.0,0.0,0.0,0.0,1.0,100.0,79.0,11.22,100.0,0.0,0.0,,,,37.0,107.0,1332.0,8.03,2.0,5.41,214.0,30.4,28.53,612.5,0.92,176.93,13.28,,,37.0,107.0,1332.0,8.03,2.0,5.41,214.0,30.4,28.53,612.5,0.92,176.93,13.28,,,37.0,34.694,0.938,0.135,0.239,176.933,-1.999,0.707,0.08,5.256,33.684,1.551,5.978,35.041,0.947,0.095,0.281,0.364,lucene,2.4,13,2,0,24,64,72,1,2,0.8666667,856,0.2,2,0.3888889,0.15555556,1,1,64.46154,4,1.1538461,1
org.apache.lucene.index.DocFieldConsumersPerField,2.0,2.0,2.0,100.0,1.0,1.0,1.0,50.0,20.0,2.84,74.07,0.0,0.0,0.0,0.0,5.0,4.0,20.0,20.0,1.0,20.0,35.0,4.97,47.95,8.0,0.8,1.0,5.0,,,6.0,6.0,30.0,20.0,1.0,16.67,41.0,5.82,47.13,12.0,0.8,4.0,13.33,,,6.0,4.96,0.827,0.394,0.208,4.0,-0.93,0.352,0.2,0.852,25.609,0.006,0.34,5.725,0.954,0.279,0.264,0.108,lucene,2.4,3,2,0,4,6,0,2,3,0.33333334,44,0.0,3,0.5,0.46666667,0,0,12.666667,3,1.3333334,0
org.apache.lucene.search.BooleanScorer,1.0,0.0,0.0,0.0,0.0,1.0,100.0,26.0,3.69,100.0,0.0,0.0,,,,12.0,11.0,132.0,8.33,3.0,25.0,89.0,12.64,32.84,60.5,0.92,0.0,0.0,,,13.0,18.0,156.0,11.54,3.0,23.08,97.0,13.78,32.66,69.0,0.88,5.0,3.21,,,13.0,12.073,0.929,0.175,0.166,5.0,-1.744,0.3,0.115,1.847,29.58,0.989,3.433,12.38,0.952,0.139,0.204,0.131,lucene,2.4,12,3,0,8,29,26,1,7,0.6090909,461,1.0,3,0.44444445,0.30555555,1,3,36.583332,2,1.0833334,4
org.apache.lucene.index.SegmentTermEnum,3.0,2.0,6.0,33.33,1.0,33.33,34.0,4.83,77.27,2.0,0.67,0.0,0.0,,,9.0,8.0,72.0,11.11,3.0,33.33,145.0,20.6,51.06,32.0,0.89,0.0,0.0,,,12.0,20.0,132.0,15.15,1.0,8.33,158.0,22.44,48.17,56.0,0.85,16.0,12.12,,,12.0,9.651,0.804,0.353,0.379,16.0,-1.042,0.537,0.152,1.705,32.205,0.163,3.628,10.548,0.879,0.274,0.458,0.27,lucene,2.4,13,2,0,11,39,0,4,4,0.76111114,394,0.53333336,6,0.29411766,0.21153846,1,2,28.153847,1,0.9230769,0
org.apache.lucene.index.ByteSliceReader,5.0,7.0,20.0,35.0,1.0,20.0,65.0,9.23,48.87,6.5,0.65,0.0,0.0,,,5.0,2.0,20.0,10.0,3.0,60.0,121.0,17.19,68.75,9.0,0.9,0.0,0.0,,,10.0,21.0,90.0,23.33,1.0,10.0,150.0,21.31,48.54,34.5,0.77,11.0,12.22,,,10.0,8.317,0.832,0.43,0.153,11.0,-0.844,0.863,0.233,1.42,31.697,0.067,2.09,8.859,0.886,0.197,0.158,0.266,lucene,2.4,13,2,0,8,22,38,5,10,0.65833336,447,0.0,1,0.60714287,0.21428572,1,4,32.615383,8,2.3846154,0
org.apache.lucene.index.TermVectorsWriter,2.0,0.0,2.0,0.0,2.0,100.0,70.0,9.94,88.61,1.0,1.0,0.0,0.0,,,14.0,15.0,182.0,8.24,4.0,28.57,110.0,15.63,40.15,83.5,0.92,0.0,0.0,,,16.0,31.0,240.0,12.92,3.0,18.75,146.0,20.74,41.36,104.5,0.87,9.0,3.75,,,16.0,13.825,0.864,0.263,0.311,9.0,-1.335,0.58,0.129,2.273,30.972,0.902,3.132,14.663,0.916,0.167,0.413,0.181,lucene,2.4,6,1,0,13,42,0,2,2,0.62857145,599,0.5714286,5,0.0,0.3,0,0,97.666664,1,0.6666667,1
org.apache.lucene.index.FieldsWriter,6.0,8.0,30.0,26.67,2.0,33.33,93.0,13.21,60.78,11.0,0.73,0.0,0.0,,,16.0,19.0,240.0,7.92,4.0,25.0,143.0,20.31,34.88,110.5,0.92,0.0,0.0,,,22.0,65.0,462.0,14.07,1.0,4.55,186.0,26.42,33.04,198.5,0.86,40.0,8.66,,,22.0,19.358,0.88,0.221,0.247,40.0,-1.511,0.702,0.141,3.125,32.323,0.522,4.633,20.322,0.924,0.146,0.322,0.288,lucene,2.4,13,1,0,13,61,0,4,0,0.8819444,553,0.33333334,3,0.0,0.17948718,0,0,40.615383,4,1.0,1
org.apache.lucene.index.MergeDocIDRemapper,2.0,1.0,2.0,50.0,1.0,50.0,79.0,11.22,92.94,0.5,0.5,0.0,0.0,,,4.0,4.0,12.0,33.33,2.0,50.0,48.0,6.82,55.81,4.0,0.67,0.0,0.0,,,6.0,11.0,30.0,36.67,1.0,16.67,114.0,16.19,66.67,9.5,0.63,0.67,2.22,,,6.0,4.705,0.784,0.52,0.11,0.667,-0.654,0.677,0.367,0.852,30.332,0.003,1.708,5.722,0.954,0.226,0.068,0.127,lucene,2.4,4,1,0,5,12,2,2,2,0.7083333,354,0.0,0,0.0,0.42857143,0,0,85.5,10,2.75,1
org.apache.lucene.index.TermsHashPerThread,9.0,20.0,72.0,27.78,1.0,11.11,72.0,10.23,34.78,26.0,0.72,8.5,11.81,,,22.0,63.0,462.0,13.64,1.0,4.55,130.0,18.47,34.39,199.5,0.86,49.15,10.64,,,28.0,121.0,756.0,16.01,1.0,3.57,148.0,21.02,28.35,317.5,0.84,96.27,12.73,,,28.0,24.139,0.862,0.264,0.453,96.265,-1.332,0.82,0.16,3.977,31.755,0.334,2.996,24.672,0.881,0.221,0.487,0.605,lucene,2.4,10,2,0,24,37,7,9,4,0.7592593,276,0.0,8,0.33333334,0.18888889,0,0,25.4,4,1.4,0
org.apache.lucene.index.DocInverter,2.0,0.0,2.0,0.0,2.0,100.0,96.0,13.64,90.57,1.0,1.0,1.0,50.0,,,14.0,30.0,182.0,16.48,1.0,7.14,77.0,10.94,35.48,76.0,0.84,5.5,3.02,,,15.0,38.0,210.0,18.1,1.0,6.67,122.0,17.33,41.22,86.0,0.82,29.08,13.85,,,15.0,13.345,0.89,0.233,0.226,29.083,-1.459,0.582,0.181,2.131,31.331,0.174,1.956,14.238,0.949,0.152,0.251,0.248,lucene,2.4,7,2,0,14,30,0,2,4,0.25,136,0.0,2,0.5,0.2857143,0,0,18.142857,1,0.85714287,0
org.apache.lucene.search.ExactPhraseScorer,2.0,0.0,2.0,0.0,2.0,100.0,27.0,3.84,61.36,1.0,1.0,0.0,0.0,,,10.0,10.0,90.0,11.11,2.0,20.0,105.0,14.91,38.46,40.0,0.89,0.0,0.0,,,12.0,22.0,132.0,16.67,2.0,16.67,110.0,15.63,34.7,55.0,0.83,8.0,6.06,,,12.0,9.042,0.753,0.44,0.471,8.0,-0.82,0.585,0.167,1.705,29.919,0.159,5.055,10.915,0.91,0.272,0.465,0.213,lucene,2.4,2,4,0,8,9,1,2,0,2.0,64,0.0,0,0.95238096,0.5833333,1,1,31.0,1,0.5,2
org.apache.lucene.index.DocumentsWriter,24.0,64.0,552.0,11.59,3.0,12.5,164.0,23.3,35.65,244.0,0.88,421.92,76.43,,,66.0,197.0,4290.0,4.59,7.0,10.61,404.0,57.39,23.72,2046.5,0.95,1077.83,25.12,,,79.0,280.0,6162.0,4.54,7.0,8.86,423.0,60.09,21.95,2941.0,0.95,2120.28,34.41,,,79.0,73.967,0.936,0.086,0.427,2120.283,-2.453,0.639,0.045,11.222,42.105,15.581,20.933,75.324,0.953,0.066,0.446,0.388,lucene,2.4,76,1,0,53,185,1998,18,0,0.94120216,2835,0.40983605,12,0.0,0.069866665,0,0,35.5,23,2.0131578,9
org.apache.lucene.index.DocInverterPerField,8.0,12.0,56.0,21.43,1.0,12.5,64.0,9.09,45.71,22.0,0.79,13.0,23.21,,,26.0,43.0,650.0,6.62,1.0,3.85,168.0,23.86,34.85,303.5,0.93,50.0,7.69,,,31.0,82.0,930.0,8.82,1.0,3.23,175.0,24.86,30.22,424.0,0.91,134.17,14.43,,,31.0,28.757,0.928,0.134,0.2,134.167,-2.007,0.667,0.088,4.403,32.79,2.143,3.408,29.485,0.951,0.083,0.217,0.304,lucene,2.4,3,2,0,21,37,0,8,2,0.33333334,340,0.33333334,6,0.5,0.46666667,0,0,110.333336,1,0.6666667,3
org.apache.lucene.index.IntBlockPool,2.0,2.0,2.0,100.0,1.0,1.0,1.0,50.0,39.0,5.54,63.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,79.0,11.22,100.0,0.0,0.0,,,,3.0,4.0,6.0,66.67,1.0,33.33,100.0,14.2,71.43,1.0,0.33,0.0,0.0,,,3.0,1.411,0.47,1.194,0.242,0.0,0.177,0.766,0.667,0.426,30.267,0.0,1.033,2.052,0.684,0.536,0.353,0.139,lucene,2.4,3,1,0,3,7,0,2,3,0.14285715,125,0.14285715,1,0.0,0.5555556,0,0,38.333332,3,1.6666666,0
